time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
2025-03-06 12:03:04.265742,399,2.96088e-07,0.06683692231865865,0.0007291300616580945,0.0007291300616580945,0.0006076083847150787,0.0006076083847150787,0.0007291300616580945,0.0007291300616580945,0.0007291300616580945,0.10377951210933545,0.0006076083847150787,1.008347860961702,1.0,2.9855970145642844e-07,5,0.0
2025-03-06 11:20:13.459838,402,4.04443e-07,0.06024478110563951,0.000502039842546996,0.000502039842546996,0.00041836653545582994,0.000502039842546996,0.000502039842546996,0.000502039842546996,0.000502039842546996,0.06969986480694126,0.000502039842546996,1.0721133015810858,1.0,4.3360872003135906e-07,1,3.358168351966427
2025-03-06 12:04:19.645399,402,4.04128e-07,0.06037547778933416,0.0005024311605215047,0.0005024311605215047,0.0005024311605215047,0.0005861696872750888,0.0005024311605215047,0.0005024311605215047,0.0005024311605215047,0.06941923867872124,0.0005024311605215047,1.0721133015810858,1.0,4.33271004341361e-07,5,3.358168351966427
2025-03-06 11:42:16.154944,402,4.03457e-07,0.06030813425313797,0.0005032667670637383,0.0005032667670637383,0.0004193889725531152,0.0004193889725531152,0.0005032667670637383,0.0005032667670637383,0.0005032667670637383,0.06936693606028525,0.0005032667670637383,1.0721133015810858,1.0,4.325516163160001e-07,3,3.358168351966427
2025-03-06 11:53:17.748496,402,4.03852e-07,0.06033294376332954,0.0005027745313610795,0.0005027745313610795,0.0004189787761342329,0.0005027745313610795,0.0005027745313610795,0.0005027745313610795,0.0005027745313610795,0.06946668108305581,0.0005027745313610795,1.0721133015810858,1.0,4.3297510107012466e-07,4,3.358168351966427
2025-03-06 11:31:15.312126,402,4.04285e-07,0.0602683255740583,0.0005022360464504859,0.0004185300387087382,0.0004185300387087382,0.0005859420541922335,0.0005022360464504859,0.0005022360464504859,0.0005022360464504859,0.06964339844113404,0.0004185300387087382,1.0721133015810858,1.0,4.3343932612970926e-07,2,3.358168351966427
2025-03-06 11:15:16.962129,405,4.29199e-07,0.07789041486628549,0.00047111138023963,0.00047111138023963,0.00039259281686635834,0.00047111138023963,0.0006281485069861733,0.0005496299436129016,0.00039259281686635834,0.07270818968364956,0.00047111138023963,1.0765988100637658,1.0,4.620751326805582e-07,1,3.383229309816923
2025-03-06 11:59:22.861534,405,4.28811e-07,0.07803948186748033,0.0003929480456570007,0.0004715376547884008,0.0003929480456570007,0.000550127263919801,0.0004715376547884008,0.0004715376547884008,0.0004715376547884008,0.07269538844654513,0.0004715376547884008,1.0765988100637658,1.0,4.616574123422535e-07,5,3.383229309816923
2025-03-06 11:26:18.187156,405,4.29819e-07,0.07817008697754424,0.00047043181731721716,0.00047043181731721716,0.0003920265144310143,0.00054883712020342,0.00054883712020342,0.00047043181731721716,0.00047043181731721716,0.07252490516973764,0.00047043181731721716,1.0765988100637658,1.0,4.6274262394279776e-07,2,3.383229309816923
2025-03-06 11:48:20.415638,405,4.37488e-07,0.07656870210830322,0.0003851544371645031,0.0004621853245974037,0.0004621853245974037,0.0005392162120303044,0.0005392162120303044,0.0003851544371645031,0.0004621853245974037,0.07148466353773178,0.0004621853245974037,1.0765988100637658,1.0,4.7099906021717676e-07,4,3.383229309816923
2025-03-06 11:37:19.192555,405,4.29315e-07,0.07810486108530705,0.000392486739122146,0.000392486739122146,0.0005494814347710045,0.000784973478244292,0.0005494814347710045,0.0004709840869465752,0.0004709840869465752,0.07284553878107031,0.0004709840869465752,1.0765988100637658,1.0,4.6220001814252564e-07,3,3.383229309816923
2025-03-06 12:00:38.019559,408,4.71221e-07,0.09376529987722762,0.00045963382292758635,0.00045963382292758635,0.00045963382292758635,0.0005362394600821841,0.0015321127430919547,0.0006128450972367819,0.00045963382292758635,0.07606939769451554,0.00045963382292758635,1.0050775584213087,1.0,4.736136521568475e-07,5,3.4082902676674185
2025-03-06 11:38:34.495960,408,4.71602e-07,0.0934599170881595,0.0004592624918337076,0.0004592624918337076,0.0004592624918337076,0.0009185249836674152,0.0012246999782232204,0.0006123499891116102,0.0004592624918337076,0.07608448614711756,0.0004592624918337076,1.0050775584213087,1.0,4.7399658670660604e-07,3,3.4082902676674185
2025-03-06 11:27:33.500323,408,4.71259e-07,0.09337474180592614,0.00045959676032449287,0.00045959676032449287,0.0003829973002704107,0.0007659946005408214,0.0012255913608653142,0.0006893951404867393,0.0003829973002704107,0.07568026653343315,0.00045959676032449287,1.0050775584213087,1.0,4.7365184510406756e-07,2,3.4082902676674185
2025-03-06 11:49:35.699147,408,4.70801e-07,0.09377227361135904,0.00046004386072620953,0.00046004386072620953,0.00038336988393850794,0.0008434137446647176,0.0012267836286032254,0.0009200877214524191,0.00038336988393850794,0.07621393292697538,0.00046004386072620953,1.0050775584213087,1.0,4.7319151958231056e-07,4,3.4082902676674185
2025-03-06 11:16:32.253821,408,4.71488e-07,0.09348251454673331,0.0003828112798801528,0.0003828112798801528,0.0003828112798801528,0.0009953093276883972,0.0013781206075685502,0.0006890603037842751,0.0003828112798801528,0.07602632018419833,0.0004593735358561833,1.0050775584213087,1.0,4.7388200786494603e-07,1,3.4082902676674185
2025-03-06 12:01:53.284422,411,5.20223e-07,0.10474799357332112,0.0009796574938512048,0.0004521496125467099,0.0003767913437889249,0.0009042992250934198,0.0021853897939757647,0.0008289409563356349,0.0004521496125467099,0.07852331604561195,0.0004521496125467099,0.925474548875039,1.0,4.814531462394194e-07,5,3.433351225517914
2025-03-06 11:39:49.690209,411,5.20449e-07,0.10447653112360653,0.0005272788160528087,0.0003766277257520062,0.0006779299063536113,0.0009039065418048149,0.0020337897190608333,0.0008285809966544137,0.0003766277257520062,0.0789411713176205,0.00045195327090240744,0.925474548875039,1.0,4.816623034874652e-07,3,3.433351225517914
2025-03-06 11:17:46.907424,411,5.19434e-07,0.10460521075266907,0.0007547273503078577,0.0004528364101847146,0.0005283091452155004,0.0010566182904310007,0.0020377638458312156,0.000981145555400215,0.0004528364101847146,0.07886900810717112,0.0005283091452155004,0.925474548875039,1.0,4.80722946820357e-07,1,3.433351225517914
2025-03-06 11:50:51.139467,411,5.19998e-07,0.10464253564705607,0.0010554722615697299,0.00045234525495845565,0.00045234525495845565,0.0014324266407017762,0.0021109445231394597,0.0009046905099169113,0.0003769543791320464,0.07893424699025052,0.00045234525495845565,0.925474548875039,1.0,4.812449144659226e-07,4,3.433351225517914
2025-03-06 11:28:48.669072,411,5.19885e-07,0.10458987304259576,0.0007540726246762491,0.0004524435748057495,0.0006032580997409993,0.0011311089370143739,0.0020359960866258727,0.000980294412079124,0.0004524435748057495,0.07895140380360328,0.0003770363123381246,0.925474548875039,1.0,4.811403358418996e-07,2,3.433351225517914
2025-03-06 11:41:04.955469,414,5.60589e-07,0.11091339011816244,0.0021847680259651173,0.0004369536051930234,0.0007282560086550391,0.001602163219041086,0.0027673728328891484,0.0013108608155790705,0.0004369536051930234,0.0820016265745574,0.00036412800432751954,0.8887022782231822,1.0,4.981967214468554e-07,3,3.45841218336841
2025-03-06 11:52:06.331160,414,5.60515e-07,0.11129220914118004,0.0024035621084155375,0.00043701129243918865,0.0006555169386587831,0.0018208803851632862,0.002840573400854726,0.0016752099543502232,0.00043701129243918865,0.08223095819397401,0.00043701129243918865,0.8887022782231822,1.0,4.981309574782669e-07,4,3.45841218336841
2025-03-06 11:19:02.166471,414,5.60441e-07,0.11101552470949513,0.002258189807082906,0.00043706899491927217,0.0008741379898385443,0.001602586314703998,0.002840948466975269,0.0013112069847578166,0.00043706899491927217,0.0823875055422828,0.00043706899491927217,0.8887022782231822,1.0,4.980651935096785e-07,1,3.45841218336841
2025-03-06 12:03:08.319852,414,5.60367e-07,0.11132160281881076,0.0023313424674096493,0.00043712671263930925,0.000655690068958964,0.0014570890421310308,0.0027684691800489583,0.0011656712337048247,0.00043712671263930925,0.0822526764282967,0.0003642722605327577,0.8887022782231822,1.0,4.979994295410899e-07,5,3.45841218336841
2025-03-06 11:30:03.994718,414,5.59774e-07,0.11114780551385765,0.002115017296523538,0.00043758978548762855,0.0008022479400606524,0.001823290772865119,0.002771401974754981,0.0013857009873774904,0.0003646581545730238,0.08226687967167418,0.00043758978548762855,0.8887022782231822,1.0,4.974724290901036e-07,2,3.45841218336841
2025-03-06 11:31:18.831842,417,5.79587e-07,0.11277363066591967,0.004625215250471977,0.0004081072279828215,0.0009522501986265835,0.001632428911931286,0.0021765718825750477,0.0021085540112445776,0.0007481965846351728,0.08604260723304485,0.0004081072279828215,0.9203293447010732,1.0,5.334109239072609e-07,2,3.483473141218906
2025-03-06 11:42:19.656562,417,5.80719e-07,0.11275745601356389,0.004548313999343035,0.0004073117014337046,0.0008146234028674092,0.0016292468057348185,0.0021723290743130915,0.001968673223596239,0.000678852835722841,0.0858748837189394,0.0004073117014337046,0.9203293447010732,1.0,5.344527367254625e-07,3,3.483473141218906
2025-03-06 12:04:23.162087,417,5.79952e-07,0.1131784806237483,0.0044863541868873195,0.00040785038062611994,0.0008836758246899267,0.0014954513956291066,0.0022431770934436598,0.0019033017762552266,0.0005438005075014933,0.08578453005836056,0.00040785038062611994,0.9203293447010732,1.0,5.337468441180768e-07,5,3.483473141218906
2025-03-06 11:20:16.962650,417,5.80427e-07,0.11267834292815322,0.004550602155627647,0.00040751661095172955,0.0009508720922207023,0.0016979858789655398,0.002513019100868999,0.002037583054758648,0.0008829526570620807,0.08557848829986321,0.00040751661095172955,0.9203293447010732,1.0,5.341840005568098e-07,1,3.483473141218906
2025-03-06 11:53:21.260371,417,5.80281e-07,0.11304637567094779,0.004687620145009254,0.00040761914304428287,0.0008831748099292796,0.0015625400483364176,0.0022419052867435557,0.0018342861436992728,0.00047555566688499667,0.08573589308698083,0.00040761914304428287,0.9203293447010732,1.0,5.340496324724835e-07,4,3.483473141218906
2025-03-06 11:37:22.700235,420,5.84583e-07,0.1093901858890032,0.0089926616778122,0.0003695614388142,0.0010470907433069,0.0012934650358497,0.0017862136209353002,0.0029564915105136,0.001231871462714,0.08875633888854371,0.0003695614388142,1.007635271365675,1.0,5.890464498407605e-07,3,3.5085340990694016
2025-03-06 11:26:21.718023,420,5.84583e-07,0.1093901858890032,0.0089926616778122,0.0003695614388142,0.001231871462714,0.0013550586089854002,0.0017862136209353002,0.0032028658030564005,0.0012934650358497,0.088694745315408,0.0003695614388142,1.007635271365675,1.0,5.890464498407605e-07,2,3.5085340990694016
2025-03-06 11:59:26.363224,420,5.8433e-07,0.1095607895351598,0.009058175512749431,0.00036972144949997684,0.001047544106916601,0.0013556453148332486,0.0016021262811665665,0.0029577715959998147,0.00117078459008326,0.08910286932949442,0.00030810120791664736,1.007635271365675,1.0,5.88791518117105e-07,5,3.5085340990694016
2025-03-06 11:15:20.476938,420,5.84258e-07,0.10938940755930904,0.009059291780968128,0.00036976701146808685,0.0011093010344042607,0.001232556704893623,0.0019104628925851156,0.0030197639269893763,0.0012941845401383042,0.08892896625807489,0.00030813917622340574,1.007635271365675,1.0,5.887189683775666e-07,1,3.5085340990694016
2025-03-06 11:48:23.917279,420,5.8415e-07,0.1099643849758902,0.009060966699246557,0.00036983537547945135,0.0009245884386986284,0.0014793415019178054,0.0017875376481506816,0.002958683003835611,0.0011711453556849292,0.08876049011506831,0.00036983537547945135,1.007635271365675,1.0,5.886101437682591e-07,4,3.5085340990694016
2025-03-06 11:49:39.220407,423,5.86513e-07,0.10104774489142053,0.016654373048142008,0.00033645198077054565,0.0011215066025684853,0.0015140339134674552,0.001850485894238001,0.003700971788476002,0.0014579585833390312,0.09123456211894629,0.00033645198077054565,1.1031522625317642,1.0,6.470131429542926e-07,4,3.533595056919897
2025-03-06 12:00:41.495297,423,5.86264e-07,0.10120286051966511,0.016885843135487362,0.00033659487977715673,0.001346379519108627,0.0014585778123676792,0.0017390735455153096,0.0035903453842896717,0.001402478665738153,0.09144160900612756,0.00033659487977715673,1.1031522625317642,1.0,6.467384580409222e-07,5,3.533595056919897
2025-03-06 11:38:38.012054,423,5.86335e-07,0.10124669809886937,0.01654724428762685,0.00033655412110427486,0.001121847070347583,0.0013462164844170994,0.0018510476660735119,0.0037020953321470237,0.0015144935449692368,0.09137444387981063,0.00028046176758689576,1.1031522625317642,1.0,6.46816781851562e-07,3,3.533595056919897
2025-03-06 11:16:35.748461,423,5.85943e-07,0.10097765357586472,0.01678283402956284,0.0003367792781852075,0.0012909872330432953,0.00134711711274083,0.0019645457894137104,0.0037607019397348173,0.0015716366315309683,0.09137944414758631,0.0003367792781852075,1.1031522625317642,1.0,6.463843461646495e-07,1,3.533595056919897
2025-03-06 11:27:36.993224,423,5.86264e-07,0.10103456307977654,0.016941942282116887,0.00033659487977715673,0.0011780820792200485,0.001346379519108627,0.001851271838774362,0.00375864282417825,0.0017951726921448358,0.09116111327297995,0.00033659487977715673,1.1031522625317642,1.0,6.467384580409222e-07,2,3.533595056919897
2025-03-06 11:50:54.643254,426,6.04388e-07,0.08741281028964674,0.029102455536721958,0.00031633103844262993,0.0014762115127322731,0.0018452643909153414,0.002267039108838848,0.003901416140792436,0.0017398207114344647,0.09368670921875889,0.00031633103844262993,1.138619329346705,1.0,6.881678592251963e-07,4,3.558656014770393
2025-03-06 12:01:56.779939,426,6.04811e-07,0.087404359432312,0.02934552634345858,0.0003161097990318698,0.0015805489951593492,0.0017912888611805956,0.0022127685932230886,0.003793317588382438,0.001738603894675284,0.09388461031246534,0.0003161097990318698,1.138619329346705,1.0,6.8864949520151e-07,5,3.558656014770393
2025-03-06 11:17:50.429191,426,6.03755e-07,0.08750445724729239,0.02934407613359142,0.000316662692089116,0.0015305363450973941,0.002163861729275626,0.002163861729275626,0.0039055065357657638,0.0017944219218383242,0.09357382551233379,0.000316662692089116,1.138619329346705,1.0,6.874471131897199e-07,1,3.558656014770393
2025-03-06 11:39:53.208916,426,6.04424e-07,0.08746032260898981,0.029417034367580655,0.0003163121975008673,0.0015815609875043364,0.0020033105841721593,0.002266904082089549,0.003848465069593885,0.001686998386671292,0.09347025436150629,0.0003163121975008673,1.138619329346705,1.0,6.882088495210529e-07,3,3.558656014770393
2025-03-06 11:28:52.267290,426,6.04388e-07,0.08725464477042542,0.029102455536721958,0.00031633103844262993,0.0016870988716940264,0.0018979862306557798,0.0023197609485792864,0.0039541379805328744,0.001634377031953588,0.09379215289823978,0.00031633103844262993,1.138619329346705,1.0,6.881678592251963e-07,2,3.558656014770393
2025-03-06 11:41:08.455318,429,6.5009e-07,0.0682428547717597,0.04811996169803569,0.0003087911980622611,0.0018527471883735668,0.0021100731867587843,0.0030364467809455677,0.0036025639773930467,0.0019556775877276537,0.09608552779704024,0.0002573259983852176,1.0844206876397038,1.0,7.04971044827695e-07,3,3.5837169726208886
2025-03-06 12:03:11.838641,429,6.50857e-07,0.06821383878521906,0.04837168221318096,0.0003084273042285715,0.0020561820281904766,0.0021075865788952384,0.002775845738057143,0.0037011276507428583,0.0020561820281904766,0.09586948706438098,0.0003084273042285715,1.0844206876397038,1.0,7.058027954951146e-07,5,3.5837169726208886
2025-03-06 11:52:09.872190,429,6.50299e-07,0.06822092215822763,0.04810449639362204,0.00030869195546709335,0.0019036003920470754,0.002057946369780622,0.0030869195546709334,0.0035499574878715737,0.001749254414313529,0.09579740351328796,0.00030869195546709335,1.0844206876397038,1.0,7.051976887514117e-07,4,3.5837169726208886
2025-03-06 11:19:05.666337,429,6.49498e-07,0.06835656841165226,0.04800928542551613,0.0003090726529539665,0.001854435917723799,0.0021119964618521044,0.003090726529539665,0.003605847617796276,0.001957460135375121,0.0959670587422066,0.0003090726529539665,1.0844206876397038,1.0,7.043290677806124e-07,1,3.5837169726208886
2025-03-06 11:30:07.496479,429,6.49638e-07,0.06834183725433444,0.04799893920198923,0.00036050705409219376,0.002008539301370794,0.0024205473631904438,0.003038559455919919,0.003605070540921938,0.0019570382936433374,0.09610088041943336,0.00025750503863728125,1.0844206876397038,1.0,7.044808866768818e-07,2,3.5837169726208886
2025-03-06 11:42:23.182596,432,7.18333e-07,0.046742479988701374,0.07506811159117746,0.0006225413539005733,0.002282651630968769,0.0016082318309098144,0.0036314912310866777,0.0034239774464531534,0.0023345300771271497,0.09846529080860734,0.00031127067695028667,0.9735811656930607,1.0,6.993554794957935e-07,3,3.6087779304713843
2025-03-06 11:53:24.782129,432,7.18333e-07,0.04643120931175109,0.07522374692965261,0.00046690601542543004,0.0022307731848103876,0.0016082318309098144,0.0036833696772450592,0.0034758558926115345,0.0022307731848103876,0.09867280459324086,0.00031127067695028667,0.9735811656930607,1.0,6.993554794957935e-07,4,3.6087779304713843
2025-03-06 11:31:22.331782,432,7.18229e-07,0.04659359045392342,0.07518275341618601,0.0004669736237030188,0.002386754076704318,0.0017641225784336264,0.0036320170732457016,0.0034763591986780285,0.002438640034893542,0.09853143460133695,0.0003113157491353458,0.9735811656930607,1.0,6.992542270545613e-07,2,3.6087779304713843
2025-03-06 11:20:20.465507,432,7.1785e-07,0.046618190259986016,0.07511862060824027,0.0006748735783739624,0.002543754256948012,0.0016612272698435997,0.0037896747093307116,0.0034262812440524247,0.0021803607916697247,0.09863536914696373,0.00031148011309567496,0.9735811656930607,1.0,6.988852397927637e-07,1,3.6087779304713843
2025-03-06 12:04:26.639932,432,7.1885e-07,0.046397815787073936,0.07532516909342842,0.0004147290796609961,0.002436533343008352,0.0017625985885592335,0.0036807205819913403,0.003369673772245593,0.0021773276682202293,0.0983426330146137,0.00031104680974574706,0.9735811656930607,1.0,6.998588209584567e-07,5,3.6087779304713843
2025-03-06 11:48:27.437278,435,7.92545e-07,0.028090037507418977,0.10794149244423921,0.0008416490638927035,0.0022619318592116406,0.0013150766623323492,0.003471802388557402,0.0033139931890775196,0.0025249471916781105,0.10105049073361771,0.0003156183989597638,0.8702618572850851,1.0,6.897216836820078e-07,4,3.63383888832188
2025-03-06 11:37:26.191247,435,7.9292e-07,0.0278664399775282,0.10794302127144416,0.0008938292068263764,0.0023134403000212096,0.0011567201500106048,0.0035227386386686597,0.0034175822613949683,0.002576331243205438,0.10095012218274368,0.000315469131821074,0.8702618572850851,1.0,6.900480318784897e-07,3,3.63383888832188
2025-03-06 11:26:25.213167,435,7.91965e-07,0.027900043041020322,0.10780997763775402,0.0010001902222252568,0.002474154760241425,0.0011581149941555608,0.0033164202105363783,0.003369061801179813,0.0025794379415282945,0.10112449562603783,0.0003158495438606075,0.8702618572850851,1.0,6.892169318047824e-07,2,3.63383888832188
2025-03-06 11:59:29.853047,435,7.92716e-07,0.027873611213828992,0.10807598310267658,0.0008414675083420074,0.0024192190864832713,0.0011044261046988847,0.0034710534719107804,0.0033658700333680297,0.002524402525026022,0.10097610100104089,0.00031555031562825275,0.8702618572850851,1.0,6.898704984596034e-07,5,3.63383888832188
2025-03-06 11:15:23.923228,435,7.92511e-07,0.02788082132233075,0.10784091266184535,0.001104711788243294,0.002314634222985949,0.0011573171114929745,0.0035245566577286045,0.0033667406879795622,0.0025250555159846717,0.1008970099928875,0.00031563193949808396,0.8702618572850851,1.0,6.896920947788601e-07,1,3.63383888832188
2025-03-06 12:00:44.994195,438,8.5748e-07,0.01480729889982857,0.14093188030900666,0.0019428016287009113,0.0014177201074303948,0.0013652119553033432,0.0031504891276231,0.0025728994542255313,0.0025203913020984798,0.10380861675518112,0.00031504891276230997,0.8058128852904037,1.0,6.909684328788154e-07,5,3.6588998461723756
2025-03-06 11:49:42.729689,438,8.57007e-07,0.014920545621210573,0.14058936648718132,0.0017862625039477447,0.0014710397091334366,0.0012608911792572313,0.003152227948143079,0.0027319308883906684,0.002574319490983514,0.10386591089131443,0.00031522279481430783,0.8058128852904037,1.0,6.90587283384073e-07,4,3.6588998461723756
2025-03-06 11:27:40.479432,438,8.565e-07,0.014981945979547827,0.14051488281870647,0.0021027292602874142,0.0014193422506940047,0.001209069324665263,0.0032066621219383066,0.002786116269880824,0.0025758433438520826,0.10376968899518389,0.0002628411575359268,0.8058128852904037,1.0,6.901787362512307e-07,2,3.6588998461723756
2025-03-06 11:16:39.256123,438,8.56568e-07,0.014928192555870414,0.1401357794153187,0.0018397420403361425,0.0015769217488595506,0.0013666655156782772,0.003416663789195693,0.002891023206242509,0.0026282029147659176,0.10376145107495843,0.0003153843497719101,0.8058128852904037,1.0,6.902335315274306e-07,1,3.6588998461723756
2025-03-06 11:38:41.538077,438,8.57176e-07,0.01491760390071212,0.1406141747965012,0.0017859103261415917,0.0012081158088604884,0.0012081158088604884,0.0032566600064934904,0.002836445812107234,0.0027839190378089514,0.10368785246480888,0.00031516064578969265,0.8058128852904037,1.0,6.907234657616871e-07,3,3.6588998461723756
2025-03-06 11:39:56.698917,441,8.9996e-07,0.008101145717210989,0.16783128297165406,0.003515591537657599,0.00040760481596030133,0.0016304192638412053,0.0033117891296774483,0.002496579497756846,0.0023437276917717327,0.10735291840354437,0.00035665421396526367,0.7912476169635306,1.0,7.120912053624991e-07,3,3.6839608040228717
2025-03-06 11:17:53.929036,441,8.98454e-07,0.00801265294841839,0.16780638786241822,0.003521484416820821,0.000663468078531459,0.0019393682295534953,0.003419412404739058,0.002551800302044073,0.0026028363080849545,0.1073797567100146,0.0003062160362452888,0.7912476169635306,1.0,7.108995864513519e-07,1,3.6839608040228717
2025-03-06 11:50:58.155294,441,8.99893e-07,0.007948885687906053,0.16799664175016832,0.00361776207590596,0.000254771977176476,0.0016305406539294466,0.003210126912423598,0.002496765376329465,0.002394856585458875,0.1075137743684729,0.0003057263726117712,0.7912476169635306,1.0,7.120381917721624e-07,4,3.6839608040228717
2025-03-06 12:02:00.164114,441,8.99659e-07,0.008001920830134856,0.16849904627022824,0.0035167677533713697,0.0005606441345954358,0.001529029457987552,0.0034148324561722,0.0024974147813796683,0.002395479484180498,0.1075417385451245,0.0003058058915975104,0.7912476169635306,1.0,7.11853039829793e-07,5,3.6839608040228717
