wavelength,index,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
440,335.0,7.033632e-07,2.7939708713038215e-05,0.01704328033333588,1.6760626857492775e-05,1.6808502862318503e-05,1.676739589031825e-05,2.5117836804180663e-05,1.3969854356519107e-05,1.6747025793200354e-05,0.009388639420988231,1.5397566907889727e-05,0.6955953895654954,0.09416919117367566,4.892561991100334e-07,3.0,0.34612895252008474
445,382.0,7.481092e-07,2.2170775511755825e-05,0.01826318395906352,1.9727143220430713e-05,1.3569321875608491e-05,1.2324454284928815e-05,2.464890856985763e-05,1.352466393840485e-05,1.600274730766264e-05,0.009322205036438677,1.1083992491891322e-05,0.7412646468382543,0.09416919117367566,5.545469019344489e-07,3.0,0.3500622360714494
450,288.0,7.60426e-07,1.7989659050399476e-05,0.01691882339580079,0.0003392965333295069,1.00129493463083e-05,1.4001304198353888e-05,1.5077624713650576e-05,1.00129493463083e-05,1.1037603565834532e-05,0.009059196138446779,1.2055723386943094e-05,0.8977646445372287,0.09416919117367566,6.826835775868666e-07,3.0,0.35399551962281395
455,336.0,7.70483e-07,1.6030832560374114e-05,0.015342448340548842,0.0024626034587827243,1.0661879185735165e-05,1.1587540616505975e-05,1.425873329361363e-05,8.889645433845793e-06,1.243506726461219e-05,0.009505185755089969,1.068953601827534e-05,0.9977969501584344,0.09416919117367566,7.687855875489208e-07,3.0,0.3579288031741786
460,383.0,8.175118e-07,1.4405718943437146e-05,0.012574197975648405,0.006531637421989775,9.908266411243649e-06,1.1708776924604736e-05,1.6198477044943607e-05,9.009207599425461e-06,1.3513811399138194e-05,0.010712823066274298,1.2603842322184534e-05,0.9278421798055614,0.09416919117367566,7.585219305287683e-07,3.0,0.3618620867255432
465,289.0,9.035983999999999e-07,1.4787531717131629e-05,0.007153616046585941,0.013043431511059578,1.017110485160335e-05,1.2027510995894993e-05,1.7574396334416696e-05,1.1093402520725486e-05,1.479405627468113e-05,0.011583387601843227,1.2027510995894993e-05,0.8179129141981856,0.09416919117367566,7.390648006088177e-07,3.0,0.3657953702769078
470,337.0,9.726802e-07,1.0209825285029436e-05,0.0022908154562209784,0.020480896736279976,1.2074312103451524e-05,1.2047448677562943e-05,1.66790849871296e-05,9.274623663990022e-06,1.391193549598503e-05,0.012094479344976556,1.2052047796466679e-05,0.7575387840138101,0.09416919117367566,7.368429759423096e-07,3.0,0.36972865382827236
475,384.0,1.0240100000000001e-06,1.3138760788667747e-05,0.0002689144286161189,0.02299819293767817,1.3094121072489547e-05,1.0488784452354052e-05,1.745882809665273e-05,1.0468168183139296e-05,1.3094121072489547e-05,0.012104528529596901,1.1348667296564251e-05,0.7644881120215957,0.09416919117367566,7.828434715912343e-07,3.0,0.373661937379637
480,290.0,1.036772e-06,1.0136208651100623e-05,1.0136450399083605e-05,0.022854934228948087,2.03049524928495e-05,8.572817107521771e-06,1.247356817519415e-05,8.572575359538787e-06,1.1698998934459592e-05,0.011980408251957802,1.0924597011901235e-05,0.8450863461311687,0.09416919117367566,8.761618612511041e-07,3.0,0.37759522093100156
485,338.0,1.03093e-06,1.3129992292423096e-05,6.907750278886568e-06,0.02197636781900114,0.0010700787715736597,8.973998717895873e-06,1.2439801817583862e-05,6.907750278886568e-06,8.973998717895873e-06,0.012100024126225864,9.673776048235216e-06,0.9595449605669829,0.09416919117367566,9.892236861973197e-07,3.0,0.38152850448236614
490,385.0,1.0514019999999998e-06,8.306099651978904e-06,7.018143981502835e-06,0.02031406327677491,0.0030817406459082773,8.306099651978904e-06,8.933553500520422e-06,6.384118498290386e-06,8.940125135191354e-06,0.012477551137506915,1.0203631595977098e-05,1.0180939969009104,0.09416919117367566,1.0704260645296108e-06,3.0,0.38546178803373077
495,291.0,1.0935339999999999e-06,1.0072446158125186e-05,6.307888073313109e-06,0.01758469121570601,0.006823282450128925,7.555607165495557e-06,1.1338486101742135e-05,8.834582915301586e-06,9.461832109969661e-06,0.013320036573121724,1.0711091180567228e-05,0.9907915817298898,0.09416919117367566,1.0834642815354133e-06,3.0,0.3893950715850954
500,339.0,1.171052e-06,1.2526016499288682e-05,6.263008249644341e-06,0.012450770558448118,0.012767041143286246,6.891636495781205e-06,1.1900651284756379e-05,7.517001710313505e-06,9.39451237446651e-06,0.013906295076712644,1.0020995698912981e-05,0.9317187738832804,0.09416919117367566,1.0910911335935634e-06,3.0,0.39332835513646
505,386.0,1.2549939999999999e-06,1.2342169680964874e-05,6.171084840482437e-06,0.0069257952098758955,0.019879608066037953,7.4008955358961195e-06,1.2342169680964874e-05,7.404796823205893e-06,9.256627260723657e-06,0.014306474067742724,8.624270315598141e-06,0.8823459746658099,0.09416919117367566,1.1073389041297435e-06,3.0,0.3972616386878246
510,292.0,1.319736e-06,1.0304028903374985e-05,6.0645180428306015e-06,0.003554378933395735,0.025428269077333903,1.0912266230691677e-05,1.0927048741293368e-05,7.285066983228199e-06,9.096777064245902e-06,0.014660228193521344,7.887546064745294e-06,0.8538116593234865,0.09416919117367566,1.1268059840289406e-06,3.0,0.4011949222391892
515,340.0,1.375496e-06,1.1065412650194435e-05,5.821493360849736e-06,0.001683621016670173,0.02867001293487449,0.0005460421294840436,1.048297212286889e-05,8.732240041274605e-06,9.314526320315018e-06,0.014821704235392488,8.723654589266185e-06,0.8533862145599411,0.09416919117367566,1.1738293245823408e-06,3.0,0.40512820579055375
520,387.0,1.397538e-06,9.992483400882794e-06,5.545457493810278e-06,0.00032995585577857446,0.029119581998780925,0.0017274284652736116,8.332120618777916e-06,8.879267749581352e-06,8.318186240715416e-06,0.015063581733970776,8.321909316863645e-06,0.8817655605058057,0.09416919117367566,1.2323008778981628e-06,3.0,0.4090614893419183
525,293.0,1.405782e-06,8.820428116622984e-06,5.187701998905589e-06,8.301276528380627e-06,0.027694818634719853,0.003824243510447977,9.343726048745006e-06,7.519958153814801e-05,8.299725767624814e-06,0.015065189932461531,9.852367854079666e-06,0.9370307199587392,0.09416919117367566,1.3172609195650363e-06,3.0,0.4129947728932829
530,341.0,1.410646e-06,8.201623912766308e-06,6.265042990751692e-06,7.719734763611582e-06,0.024846939276842686,0.0073049533964058945,8.68414658559144e-06,0.00017316523824397465,7.236374718274043e-06,0.015149668275263196,6.759820284965824e-06,1.004125705618162,0.09416919117367566,1.4164659101274377e-06,3.0,0.4169280564446476
535,388.0,1.4189459999999999e-06,8.325692196476809e-06,4.621154121045968e-06,6.464960849714198e-06,0.02078308268434364,0.012689603553901294,8.314025437981725e-06,0.00019180656001102915,6.9317311815689524e-06,0.015484866275937528,8.317197005111768e-06,1.0420944868458761,0.09416919117367566,1.4786758037320083e-06,3.0,0.42086133999601216
540,294.0,1.447206e-06,8.700958072635994e-06,5.492768116246898e-06,6.403255303892115e-06,0.01462750473715486,0.020455499632638218,7.315497601012652e-06,0.00016012626811162689,6.863928645203117e-06,0.016056625124766518,7.794422105807022e-06,1.0319115296714385,0.09416919117367566,1.493388557209684e-06,3.0,0.42479462354737674
545,342.0,1.493022e-06,7.362883715688469e-06,6.898587608323023e-06,6.443348312706727e-06,0.008367104351246431,0.02987590235799118,2.80398404560998e-05,0.00019498998145363328,6.898587608323023e-06,0.01674469820258404,0.00011452080138491575,0.9951894602945934,0.09416919117367566,1.4858397583879545e-06,3.0,0.4287279070987414
550,389.0,1.543362e-06,8.295991027625233e-06,6.915348239697976e-06,6.915348239697976e-06,0.004933465780320791,0.0360710261463001,0.000557389118606473,0.00017935631598342335,6.915348239697976e-06,0.017259562481386787,0.0004098670525452849,0.9603497744949541,0.09416919117367566,1.4821673486640814e-06,3.0,0.432661190650106
555,295.0,1.584852e-06,9.192595070115252e-06,6.9032670648578025e-06,5.977282536039093e-06,0.0031365022139759483,0.036624265567511735,0.0014932987144519547,6.894446302586437e-06,7.349378883590904e-06,0.017656929539790412,0.00034057143871821683,0.9380854018669609,0.09416919117367566,1.4867265253196565e-06,3.0,0.43659447420147063
560,343.0,1.621718e-06,9.073737244797279e-06,6.805302933597959e-06,6.804405803773514e-06,0.0016704623650915643,0.03508580648072453,0.0030746255808004504,5.900068976061393e-06,6.805302933597959e-06,0.017938258902529834,0.00014063827164471112,0.9287452924378116,0.09416919117367566,1.506162958161663e-06,3.0,0.4405277577528352
565,390.0,1.6283659999999999e-06,9.512368732776127e-06,5.888541891044637e-06,6.797803025931413e-06,0.0007894372457492923,0.03256238807899709,0.0058450597833845,6.797803025931413e-06,7.705844868154197e-06,0.018410840706996202,0.0003081653156051136,0.9260016228643317,0.09416919117367566,1.5078695586171007e-06,3.0,0.4444610413041998
570,296.0,1.652624e-06,5.2274057413322483e-05,5.8106917928300914e-06,6.701909438955903e-06,0.00023411889462906106,0.02746720859406332,0.01030150237884773,4.108524981345392e-05,7.148674911513707e-06,0.018639523095024767,0.0005066539205592103,0.9254562282764379,0.09416919117367566,1.5294311737991201e-06,3.0,0.44839432485556435
575,344.0,1.675936e-06,9.001305177866619e-05,4.826520200466407e-06,6.585616628679809e-06,0.00010184547073274922,0.020017720704401217,0.01695415148925992,0.00036659173194953303,0.00010627357679045499,0.01876989362949675,0.0009158341621182085,0.9286921388349587,0.09416919117367566,1.5564285883905053e-06,3.0,0.4523276084069289
580,391.0,1.691264e-06,7.530421524236555e-05,6.060249610375402e-06,8.22435239922675e-06,9.912429807486093e-05,0.012913692352416382,0.025878352826520585,0.0008881536382547957,0.00025104956396174063,0.018902131905932918,0.0013569018926831225,0.9334854335116238,0.09416919117367566,1.5787703082226027e-06,3.0,0.4562608919582936
585,297.0,1.6962520000000001e-06,1.3773393389121139e-05,6.458090720156343e-06,0.00015406751094818432,1.1187905174774854e-05,0.007965759046723423,0.03439746123212724,0.0017055611980353793,0.0003072827345613659,0.019095166688225074,0.0010759253475780312,0.9360340858221555,0.09416919117367566,1.587749690144003e-06,3.0,0.4601941755096582
590,345.0,1.717984e-06,8.915516373276356e-06,6.367308803127975e-06,0.0003154058657432771,6.793080105567032e-06,0.005136781073569364,0.039237135066930225,0.002970179648324094,0.000269550639707912,0.019141632343477984,0.0006108511595234098,0.9370035967223634,0.09416919117367566,1.6097571871114728e-06,3.0,0.46412745906102276
595,392.0,1.7346420000000002e-06,8.397190504706983e-06,6.297892878530236e-06,0.0004177685787594242,6.297892878530236e-06,0.0032627390462185942,0.04035560842083892,0.004970339961743553,8.687695594672201e-05,0.019297947764716307,0.0008380352631123479,0.938283874712465,0.09416919117367566,1.6275866169989797e-06,3.0,0.4680607426123874
600,298.0,1.73442e-06,8.363358794959268e-06,4.598756081843839e-06,0.0003395395705929935,6.6896594080851385e-06,0.0013590492793077197,0.03951365588328261,0.008009136345433699,7.10489499864566e-06,0.019629944928169402,0.0010470915051396536,0.9421614890303045,0.09416919117367566,1.6341037298039408e-06,3.0,0.47199402616375197
605,346.0,1.7343640000000001e-06,8.249715943714798e-06,4.124857971857399e-06,0.00010352548211734569,6.1872869577860974e-06,0.0003337212614234322,0.03614819777453414,0.01236790849019968,6.1872869577860974e-06,0.01976764349726134,0.0010795080727998088,0.9551711837028739,0.09416919117367566,1.656614514851651e-06,3.0,0.47592730971511654
610,393.0,1.717044e-06,8.16821693960841e-06,4.899343965964472e-06,6.126162704706307e-06,6.126162704706307e-06,6.126162704706307e-06,0.030938015291709114,0.01854357911964097,6.126162704706307e-06,0.0199856982724815,0.0007959866707573201,0.9744266255691144,0.09416919117367566,1.6731333908736947e-06,3.0,0.47986059326648123
615,299.0,1.705324e-06,8.056333097783069e-06,4.839939895054307e-06,6.4487976465667634e-06,7.249552797935068e-06,5.6292125627423e-06,0.02459900911868498,0.02661670664762167,6.0422498233373024e-06,0.02017440218147553,0.0008241223812461704,0.9948096045780934,0.09416919117367566,1.6964726941175324e-06,3.0,0.4837938768178458
620,347.0,1.68521e-06,8.010738972866595e-06,6.008054229649946e-06,3.7656754448130407e-05,7.65154521124253e-05,5.209670738953534e-06,0.017088285108452013,0.035589294279012085,5.528006743609872e-05,0.020522967993443823,0.0010201833843373992,1.0123337897651128,0.09416919117367566,1.7059950258500659e-06,3.0,0.4877271603692104
625,394.0,1.672568e-06,1.6031417350555258e-05,6.008934624279531e-06,8.45235417889494e-05,0.00011097085338642629,5.205831825898574e-06,0.011225496761839138,0.04192946688271039,0.00034570508821326923,0.020774907376829334,0.0013744449204415427,1.0198534709464964,0.09416919117367566,1.7057742801940395e-06,3.0,0.49166044392057506
630,300.0,1.6669539999999999e-06,1.135313511410367e-05,6.079848531357749e-06,9.242128208288986e-05,0.00014552059556024424,6.079848531357749e-06,0.006289680478113045,0.044861904850772065,0.0008102048012726782,0.02108473523034307,0.001754594772794555,1.0113885537213259,0.09416919117367566,1.685938195179979e-06,3.0,0.49559372747193964
635,348.0,1.648766e-06,5.776513037498086e-05,5.6501939569665356e-05,0.00013013323192263387,0.00024605217758295243,2.3012894498733143e-05,0.004105576889441943,0.04605318565782368,0.001638970776060241,0.02163632224980076,0.0018649077873599041,0.990503263353623,0.09416919117367566,1.6331081035064994e-06,3.0,0.4995270110233042
640,395.0,1.6775559999999999e-06,0.00010369540901099153,0.00014024781816961114,0.0002052895042905349,0.00013856681122059757,0.00011337230506442508,0.001892118920339939,0.04507922316600851,0.003146968336434016,0.02182587370107759,0.001374878449627421,0.9702856976377225,0.09416919117367566,1.6277085937863475e-06,3.0,0.5034602945746688
645,301.0,1.7108360000000001e-06,0.0001280815939863229,0.00024535844905627035,0.0002935852493448722,8.316999144600563e-06,0.000207912544446463,0.0010745497515788633,0.043067573139701144,0.005814386374601467,0.02219890434304082,0.0008495881311237632,0.9604645855736458,0.09416919117367566,1.643197389724474e-06,3.0,0.5073935781260334
650,349.0,1.770408e-06,0.0001591345514153413,0.00030216222886250135,0.0003646188872487259,6.846219237100233e-06,0.0002469693185561359,0.0003565543376911393,0.03864374129367787,0.010053092960841208,0.022251072365236726,0.0007445344346426723,0.9580322495510967,0.09416919117367566,1.6961079588632579e-06,3.0,0.511326861677398
655,396.0,1.800348e-06,0.00012098101484779296,0.00020730187098318793,0.00027467398129977616,8.678907603033463e-06,0.00036255010976853855,0.00022029399473636976,0.03296324508330834,0.01653218781398207,0.022369764556932424,0.0007263021055834656,0.9631487529448061,0.09416919117367566,1.7340029310666759e-06,3.0,0.5152601452287625
660,302.0,1.80646e-06,0.00012484923171769035,0.00011166576477987568,0.0001799014129596715,4.42043149235503e-05,0.0004528546784761292,0.0002066571267003849,0.02582344868576434,0.025316396063371847,0.02236773181810629,0.0007393774901753682,0.975633440413507,0.09416919117367566,1.7624427847693838e-06,3.0,0.5191934287801272
665,350.0,1.792256e-06,0.00011957096726139606,4.0508542030866994e-05,1.3339379671438114e-05,6.454455628818983e-05,0.0005714805658727552,0.0002242338606755681,0.019158983221500187,0.036406399038016415,0.02251978827768703,0.0008656176682219447,0.9980970824146007,0.09416919117367566,1.7888454845400627e-06,3.0,0.5231267123314918
670,397.0,1.768446e-06,0.00017780524712622704,8.648513648523206e-05,5.639418758468854e-06,0.00012180777361606483,0.0006297169616746536,0.00031844143103061147,0.013532145708799343,0.04660630464784009,0.022707605320237335,0.0010387586490388661,1.0278035523609652,0.09416919117367566,1.8176150809585394e-06,3.0,0.5270599958828563
675,303.0,1.7247759999999997e-06,0.0002712346068307217,0.00011581860617816298,5.603780716968479e-06,0.00016661366113246374,0.0008323172660052805,0.00027496157321374155,0.009420869682135721,0.054405875995040355,0.02293684700688578,0.0012372903026457655,1.060547182970419,0.09416919117367566,1.8292063280549876e-06,3.0,0.5309932794342209
680,351.0,1.686428e-06,0.00035363608253731834,0.0001533254590511583,5.554728758265878e-06,0.00019256601257741456,0.0010306054932274933,0.00021886091470284561,0.006867550333331742,0.05764001580446833,0.023046824667349326,0.0015471721287766845,1.0941806403673426,0.09416919117367566,1.8452568689734172e-06,3.0,0.5349265629855855
685,398.0,1.6488139999999997e-06,0.00044938505203405866,0.00019475815988647115,7.39120151371807e-06,0.00018071487701040682,0.0011456362346263008,0.0001289764664143803,0.004980930700094607,0.05919206776253548,0.023244589640491958,0.0017938446073793757,1.1214168153052446,0.09416919117367566,1.8490077449107018e-06,3.0,0.5388598465369502
690,304.0,1.6167759999999999e-06,0.0004057675819880739,0.00020810439835945715,1.0443654231117499e-05,0.00012903156338846413,0.0012251465850478677,0.0001476852568450319,0.0037101791699413883,0.05841657947780539,0.023473391084155536,0.0015022577261174289,1.133254224930993,0.09416919117367566,1.8322182327670312e-06,3.0,0.5427931300883146
695,352.0,1.5934839999999998e-06,0.000419483407910662,0.0002818262855076981,7.650122928539309e-05,0.00014907387035085394,0.0011048175632983913,0.00017760401051403898,0.0024804447718659284,0.056259191684043655,0.023779970460696725,0.0012896646110638313,1.1275971478108293,0.09416919117367566,1.7968080134821916e-06,3.0,0.5467264136396793
700,399.0,1.5239359999999999e-06,0.000316613537860927,0.0003178489687460846,0.0001280278955104965,7.315381289981442e-05,0.0008010965175661848,0.00014184374489018025,0.001988745315556802,0.052806584732656855,0.02403441128059451,0.0011453615994714225,1.1032100186387064,0.09416919117367566,1.6812214629641954e-06,3.0,0.5506596971910439
705,305.0,1.540448e-06,0.00010808771822318269,0.0003421138919265423,0.00021699279659546036,3.1176813771169686e-05,0.0007278725458993278,0.00015962297296536574,0.001385475187809401,0.0460367373660413,0.024004215466333145,0.0010961772089995998,1.0671216553055305,0.09416919117367566,1.643845419672094e-06,3.0,0.0
710,353.0,1.5406000000000001e-06,5.9457498842025084e-05,0.00037131876565613467,0.0003489335729690201,5.170881343306607e-05,0.0005233618563427675,0.00020118030396709408,0.00121515170052821,0.03777324282741186,0.02427625531216898,0.0012380023026069505,1.0297188207841776,0.09416919117367566,1.5863848153001042e-06,3.0,0.0
715,400.0,1.538252e-06,5.842486653987533e-05,0.0003410025471418677,0.00043107443952717034,4.278942225620825e-05,0.00047163793603315,0.0003807079811966136,0.0007965827074207203,0.029037443393485306,0.02443833611300379,0.0013288574688790178,0.9965530000362051,0.09416919117367566,1.5329496454116927e-06,3.0,0.0
720,306.0,1.520136e-06,3.940787988243817e-05,0.0002207119703358757,0.0003830287737857176,3.199318042012685e-05,0.0005416125601300561,0.0006626512167536896,0.0007488875927048591,0.01895829741748887,0.024528506341174545,0.0014565330048606413,0.9693809615543308,0.09416919117367566,1.4735908973733542e-06,3.0,0.0
725,354.0,1.49937e-06,7.427171561422434e-05,0.0002101105831753054,0.00031948461934067676,7.518286095584759e-05,0.0005305031139364268,0.0009876671967884551,0.0005296068557111074,0.012822240703890247,0.023327235050819267,0.001651720822150563,1.0,0.09416919117367566,1.49937e-06,3.0,0.0
730,401.0,1.4685500000000001e-06,0.00011818894535716543,0.00023639673162638523,0.00023874418658503842,5.6799156258082675e-05,0.0006156388223535784,0.0013736368117533387,0.0002787007974537794,0.007533510073403167,0.023172330419873263,0.001683992802346454,1.0,0.09416919117367566,1.4685500000000001e-06,3.0,0.0
735,307.0,1.432784e-06,0.0001359300652491185,0.0002150668189655481,0.0001287505701027467,7.153836565440804e-06,0.0007382772461987532,0.001343964166573499,3.767017904850919e-05,0.005113047543404847,0.02309341344573142,0.0016777991763943984,1.0,0.09416919117367566,1.432784e-06,3.0,0.0
740,355.0,1.3816960000000001e-06,0.00022602783829545696,0.00029723472422370917,0.00017013951621640028,7.4183064375161e-06,0.0006557850304767393,0.000671598162007405,7.4183064375161e-06,0.0025400363018343846,0.02340501870419808,0.0016058206279290575,1.0,0.09416919117367566,1.3816960000000001e-06,3.0,0.0
745,402.0,1.333032e-06,0.00033935743764277265,0.00040854721245237193,0.00026401387578134334,7.68901141500405e-06,0.0005946303731686167,0.000228633103985959,8.203027666634137e-06,0.0011923174997202112,0.023718269788881242,0.001457335844813197,1.0,0.09416919117367566,1.333032e-06,3.0,0.0
750,308.0,1.273294e-06,0.0003531156514854865,0.0003853347497670996,0.00029678433280984096,8.588717887347258e-06,0.0005774413282335841,0.00021088544009334543,8.05021153670182e-06,0.0007083573104714735,0.024200411225861536,0.0015085599822805855,1.0,0.09416919117367566,1.273294e-06,3.0,0.0
755,356.0,1.219202e-06,0.00031777182795159645,0.0003620588642180879,0.0003312372407591349,1.905259029342204e-05,0.00022250345240807209,0.00034581302472724937,8.969105805203086e-06,0.00024042823896339716,0.024806508697331902,0.0017413922887748261,1.0,0.09416919117367566,1.219202e-06,3.0,0.0
760,403.0,1.166804e-06,0.00029457252437136897,0.00042753286868179284,0.00038946882885371225,0.0001358582755578059,1.0532208444047843e-05,0.0005241938355172809,5.975486908685233e-05,0.00017570993452196661,0.02542071135514351,0.0020568376689523364,1.0,0.09416919117367566,1.166804e-06,3.0,0.0
765,309.0,1.105948e-06,0.0003033709992146358,0.000530108849075781,0.0003670141847391501,0.00027741793783824756,9.267974811908187e-06,0.0006703686511051521,0.0001668111729109754,0.00011987939671675891,0.02606197010840141,0.0023985304475267082,1.0,0.09416919117367566,1.105948e-06,3.0,0.0
770,357.0,1.0577020000000001e-06,0.00029138200970807465,0.0005484989396476438,0.00016089254933038163,0.0004263901250265641,1.1631063656776042e-05,0.0009122351823402722,0.00021708149448496452,1.2275734303236904e-05,0.0264498633144865,0.0028355049056823923,1.0,0.09416919117367566,1.0577020000000001e-06,3.0,0.0
775,404.0,1.008519e-06,0.0003645390724874135,0.0006158774400003929,8.53566117954396e-05,0.0006267713833310527,1.0833900099738033e-05,0.0012372506346178009,0.00034287464677998857,6.097320853285647e-05,0.02678472289144458,0.0034841122534457437,1.0,0.09416919117367566,1.008519e-06,3.0,0.0
780,310.0,9.656158e-07,0.0005442358555260671,0.0007728364534674276,0.0001323639208776075,0.0008584320431937978,9.189046717962152e-06,0.0013248102438272436,0.00044302247275239393,0.00012101251122024563,0.02690415060775208,0.003942479243969372,1.0,0.09416919117367566,9.656158e-07,3.0,0.0
785,358.0,9.295904e-07,0.0007462432570776837,0.0009307429643764945,0.00015152898966537044,0.0009205097240161809,1.1740798824100124e-05,0.0006940062031045996,0.00026102851324145504,0.00016545250134980202,0.027007827075635454,0.0028891478461192032,1.0,0.09416919117367566,9.295904e-07,3.0,0.0
790,405.0,8.982842e-07,0.0006573513691307556,0.0008064103975572076,0.0001012217980026328,0.0004656024226312377,1.2946464757316227e-05,9.888655552490981e-05,0.00011492959111478312,0.0003012341015447745,0.02693118958277384,0.00185482721919502,1.0,0.09416919117367566,8.982842e-07,3.0,0.0
795,311.0,8.589986e-07,0.00042556811254624937,0.0006013953439318345,0.0001622822877392235,0.0002839759665304826,1.271198244271349e-05,1.5108418303414525e-05,8.589279410387945e-05,0.0005027457848926639,0.026835117599406676,0.0014271333351232526,1.0,0.09416919117367566,8.589986e-07,3.0,0.0
800,359.0,8.271190000000001e-07,0.0002867815395876818,0.0005074031406327829,0.0002842775252857815,0.0003247036158153065,1.3218631110964734e-05,1.2389378853558169e-05,0.00010742969119117299,0.00041806523357906263,0.026542881992008847,0.0011203983347536604,1.0,0.09416919117367566,8.271190000000001e-07,3.0,0.0
805,406.0,8.03867e-07,2.206126440756305e-05,0.00032045669928864207,0.00026432628342181786,0.0003876286110946948,1.1889346088786706e-05,1.2781044800809955e-05,0.00012329457116068196,1.5293661915072667e-05,0.02595612230158198,0.001094096299538886,1.0,0.09416919117367566,8.03867e-07,3.0,0.0
810,312.0,7.68464e-07,1.243749454260199e-05,1.5107631007913174e-05,4.8891754985871296e-05,0.00040458560068382446,1.2442088031233093e-05,1.6888524672924015e-05,0.00016454047800206043,1.3339309925072773e-05,0.025695945534773702,0.0013196148386480173,1.0,0.09416919117367566,7.68464e-07,3.0,0.0
815,360.0,7.495410000000001e-07,1.5521580410720394e-05,1.4610708933222925e-05,1.3676131743504353e-05,0.0005361593123056704,1.2772785301498862e-05,1.3699837455725455e-05,0.0002880815046925055,1.3676131743504353e-05,0.025065033601180557,0.001659443136253881,1.0,0.09416919117367566,7.495410000000001e-07,3.0,0.0
820,407.0,7.253028e-07,1.8845151702185746e-05,1.4133863776639311e-05,1.5060829997352035e-05,0.000750795686354519,1.6944028654717907e-05,1.7892057541625393e-05,0.0004739492830706572,1.4133863776639311e-05,0.02465048024191175,0.0020822572978255543,1.0,0.09416919117367566,7.253028e-07,3.0,0.0
