time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-03-11 09:48:02.031940,468,1.1893e-06,67,1757,4986,168,151,78,130,212,3531,105
2025-03-11 09:48:05.881773,483,1.22688e-06,135,152,7791,1110,198,98,147,124,4714,218
2025-03-11 09:48:09.751770,498,1.37587e-06,181,45,5414,5926,208,115,240,186,5770,356
2025-03-11 09:48:13.638767,513,1.57749e-06,160,67,1218,12167,778,116,207,250,6601,338
2025-03-11 09:48:17.537446,528,1.58305e-06,235,133,273,11706,4080,149,342,328,8053,408
2025-03-11 09:48:21.409681,543,1.66997e-06,233,199,146,3819,13899,510,387,262,8991,461
2025-03-11 09:48:25.292501,558,1.77905e-06,277,290,191,1002,17570,2252,276,288,9666,710
2025-03-11 09:48:29.181423,573,1.8067e-06,362,221,305,358,11239,9002,690,461,10421,775
2025-03-11 09:48:33.056285,588,1.82437e-06,317,249,476,246,3243,19556,2225,483,10965,1493
2025-03-11 09:48:36.928386,603,1.82774e-06,312,222,499,273,628,17046,6764,288,11502,1204
2025-03-11 09:48:40.778981,618,1.76123e-06,349,277,368,385,238,7905,17272,610,12124,945
2025-03-11 09:48:44.659838,633,1.71014e-06,387,381,393,460,335,2063,21411,1794,12163,1437
2025-03-11 09:48:48.545683,648,1.77432e-06,408,521,493,356,473,571,17818,6729,12721,996
2025-03-11 09:48:52.426089,663,1.77142e-06,436,460,420,402,635,431,9243,19916,13761,958
2025-03-11 09:48:56.314124,678,1.64396e-06,550,478,355,460,857,475,3821,30500,14499,1312
2025-03-11 09:49:00.174091,693,1.53997e-06,534,528,390,415,952,441,1685,27305,14312,1752
2025-03-11 09:49:04.931710,396,2.98491e-07,350,5,6,8,5,6,5,5,688,6
2025-03-11 09:49:10.381352,411,5.30893e-07,1378,44,6,20,25,36,24,5,1067,6
2025-03-11 09:49:14.286562,426,6.15728e-07,1482,785,18,48,51,55,88,46,1803,6
2025-03-11 09:49:18.163702,441,9.15062e-07,138,3479,145,27,48,72,70,66,2114,16
2025-03-11 09:49:22.052222,456,9.70899e-07,49,4683,1547,53,86,55,101,167,3196,64
2025-03-11 09:49:25.908088,471,1.22402e-06,73,1066,5914,236,166,75,114,225,3654,117
2025-03-11 09:49:29.796503,486,1.22933e-06,158,84,7900,1641,187,98,162,128,5013,243
2025-03-11 09:49:33.683753,501,1.4275e-06,135,46,4250,7503,250,117,255,204,5905,352
2025-03-11 09:49:37.554243,516,1.59182e-06,176,75,888,12557,1077,123,236,260,6851,360
2025-03-11 09:49:41.426135,531,1.58296e-06,238,152,250,10756,5488,179,360,294,8341,396
2025-03-11 09:49:45.256773,546,1.69971e-06,240,216,157,2816,16088,687,377,253,9089,484
2025-03-11 09:49:49.135667,561,1.78891e-06,289,291,210,763,16846,3043,304,320,9811,586
2025-03-11 09:49:53.017533,576,1.80802e-06,366,221,331,352,9119,11328,877,497,10536,840
2025-03-11 09:49:56.933622,591,1.82914e-06,306,258,524,228,2504,19851,2802,457,11043,1090
2025-03-11 09:50:00.824999,606,1.81717e-06,308,209,400,290,387,15584,8249,315,11616,1353
2025-03-11 09:50:04.706508,621,1.74792e-06,360,298,379,395,252,6157,19681,742,12171,992
2025-03-11 09:50:08.598827,636,1.70447e-06,398,396,408,455,357,1577,20692,2292,12061,1649
2025-03-11 09:50:12.487186,651,1.78732e-06,410,548,506,359,496,463,16536,8672,12963,1006
2025-03-11 09:50:16.369960,666,1.75215e-06,451,441,377,415,664,455,7811,23106,13964,1006
2025-03-11 09:50:20.250317,681,1.61629e-06,569,495,368,466,900,457,3167,30865,14523,1456
2025-03-11 09:50:24.140562,696,1.53124e-06,523,543,407,404,850,442,1398,25509,14112,1661
2025-03-11 09:50:28.902499,399,3.01832e-07,619,6,5,11,8,13,7,6,851,6
2025-03-11 09:50:34.335868,414,5.71068e-07,1488,74,6,26,30,40,28,11,1151,6
2025-03-11 09:50:38.230994,429,6.61549e-07,1145,1217,25,51,54,69,79,52,1889,6
2025-03-11 09:50:42.149102,444,9.34023e-07,102,4033,245,24,61,68,72,75,2310,22
2025-03-11 09:50:46.044469,459,1.01833e-06,43,4184,2186,72,98,55,111,187,3299,74
2025-03-11 09:50:49.901713,474,1.23961e-06,87,648,6575,338,162,79,105,194,3834,129
2025-03-11 09:50:53.774253,489,1.24665e-06,195,56,7700,2373,173,92,167,141,5260,271
2025-03-11 09:50:57.691586,504,1.47425e-06,127,52,3099,9000,311,108,230,219,6054,327
2025-03-11 09:51:01.569417,519,1.59698e-06,200,85,587,12680,1517,136,265,277,7132,400
2025-03-11 09:51:05.451906,534,1.59291e-06,249,169,204,9317,7189,219,377,263,8559,410
2025-03-11 09:51:09.339745,549,1.72658e-06,254,238,168,2180,17584,923,352,243,9199,507
2025-03-11 09:51:13.214292,564,1.7956e-06,304,274,226,587,15992,4071,363,354,9964,606
2025-03-11 09:51:17.101644,579,1.81104e-06,359,223,355,350,7072,13877,1105,515,10654,944
2025-03-11 09:51:20.988698,594,1.83262e-06,310,275,559,235,2002,19590,3530,392,11141,890
2025-03-11 09:51:24.886357,609,1.80564e-06,304,210,341,308,286,13813,10013,359,11732,1356
2025-03-11 09:51:28.776449,624,1.73681e-06,376,322,396,404,265,4771,21243,916,12231,1064
2025-03-11 09:51:32.652422,639,1.71284e-06,393,418,420,394,386,1147,20032,2988,12089,1676
2025-03-11 09:51:36.555785,654,1.7933e-06,412,546,489,369,539,441,14900,10997,13184,988
2025-03-11 09:51:40.439156,669,1.72883e-06,477,451,371,435,681,485,6770,25797,14155,1065
2025-03-11 09:51:44.374345,684,1.59192e-06,589,513,373,454,939,423,2572,30685,14553,1607
2025-03-11 09:51:48.253443,699,1.52493e-06,473,547,422,381,751,431,1279,23384,13837,1483
2025-03-11 09:51:53.023890,402,4.13511e-07,782,6,6,14,12,10,10,5,841,6
2025-03-11 09:51:56.873722,417,5.92555e-07,1588,138,5,27,31,35,43,20,1286,6
2025-03-11 09:52:00.763877,432,7.30947e-07,758,1747,36,55,45,78,86,55,1916,5
2025-03-11 09:52:04.652704,447,9.35609e-07,85,4488,409,24,65,58,81,94,2555,29
2025-03-11 09:52:08.553110,462,1.07687e-06,50,3470,2984,91,115,65,119,185,3372,83
2025-03-11 09:52:12.442823,477,1.23921e-06,100,412,7080,496,166,81,110,149,4084,151
2025-03-11 09:52:16.321006,492,1.27965e-06,237,49,7215,3314,180,95,181,154,5461,311
2025-03-11 09:52:20.221083,507,1.51581e-06,138,56,2174,10275,411,107,202,234,6211,323
2025-03-11 09:52:24.106786,522,1.59448e-06,223,98,392,12645,2127,139,297,296,7420,429
2025-03-11 09:52:28.014571,537,1.61219e-06,253,179,162,7471,9178,287,398,257,8726,426
2025-03-11 09:52:31.903249,552,1.7482e-06,273,263,178,1757,18055,1235,315,247,9339,597
2025-03-11 09:52:35.790423,567,1.79939e-06,332,253,254,459,14824,5390,444,391,10126,663
2025-03-11 09:52:39.645547,582,1.81599e-06,337,227,392,338,5237,16343,1396,518,10771,1170
2025-03-11 09:52:43.453975,597,1.83402e-06,319,272,557,245,1433,19066,4426,304,11266,913
2025-03-11 09:52:47.234498,612,1.79049e-06,313,225,341,334,254,11892,12102,422,11877,1157
2025-03-11 09:52:51.044545,627,1.72787e-06,384,345,406,412,285,3460,21839,1135,12256,1151
2025-03-11 09:52:54.864966,642,1.73463e-06,397,447,434,346,425,916,19463,3937,12247,1364
2025-03-11 09:52:58.708495,657,1.79305e-06,418,539,476,380,569,436,13214,13688,13378,948
2025-03-11 09:53:02.509600,672,1.7015e-06,506,462,364,452,727,499,5382,28105,14317,1126
2025-03-11 09:53:06.324281,687,1.56928e-06,579,518,374,427,976,415,2339,29930,14527,1711
2025-03-11 09:53:10.669546,700,1.48183e-06,437,529,409,357,708,419,1183,21879,13338,1374
2025-03-11 09:53:14.478591,715,1.47752e-06,350,507,488,351,502,471,665,9504,12177,1147
2025-03-11 09:53:18.303702,730,1.38888e-06,369,445,430,335,509,774,480,2454,11154,1278
2025-03-11 09:53:22.092897,745,1.23023e-06,415,488,411,323,470,368,302,583,10450,1290
2025-03-11 09:53:25.933168,760,1.05706e-06,376,476,423,398,285,436,332,327,9780,1195
2025-03-11 09:53:29.747803,775,9.12425e-07,377,463,325,496,228,555,412,284,8862,1441
2025-03-11 09:53:33.553942,790,7.96837e-07,375,479,324,373,231,269,321,338,7843,1521
2025-03-11 09:53:37.368404,805,7.05459e-07,240,372,328,369,240,159,263,226,6715,903
2025-03-11 09:53:41.182481,820,6.33947e-07,179,264,258,388,237,162,284,244,5784,1105
2025-03-11 09:53:45.025333,835,5.86093e-07,153,277,230,204,214,172,282,261,4945,1575
2025-03-11 09:53:48.870858,850,5.61086e-07,144,290,248,184,182,174,295,175,4336,2376
2025-03-11 09:53:52.699899,865,5.51767e-07,112,209,170,158,155,169,99,96,3780,3654
2025-03-11 09:53:56.522506,880,5.43662e-07,76,131,95,128,137,149,86,72,3365,5777
2025-03-11 09:54:00.341016,895,5.27494e-07,74,109,93,133,94,144,61,78,2993,9322
2025-03-11 09:54:04.180096,910,4.95654e-07,65,108,88,119,63,122,55,66,2674,11991
2025-03-11 09:54:07.959180,925,4.60108e-07,64,125,83,108,62,147,67,85,2391,14020
2025-03-11 09:54:11.808741,940,4.28364e-07,60,74,60,89,39,171,73,74,2074,12981
2025-03-11 09:54:15.626766,955,4.05547e-07,57,71,66,109,39,173,57,41,1771,10998
2025-03-11 09:54:19.461396,970,3.91118e-07,48,70,68,112,39,126,60,42,1428,8548
2025-03-11 09:54:23.331479,985,3.82343e-07,40,44,71,62,30,89,56,57,1105,6470
2025-03-11 09:54:27.211487,1000,3.74449e-07,38,25,74,50,26,78,49,44,828,4776
2025-03-11 09:54:31.088262,1015,3.62952e-07,26,17,30,42,23,47,45,32,589,3196
2025-03-11 09:54:34.944865,1030,3.48412e-07,19,15,16,33,17,31,42,36,402,1928
2025-03-11 09:54:38.814812,1045,3.31198e-07,15,11,16,21,12,23,41,26,261,1485
2025-03-11 09:54:42.689659,1060,3.12808e-07,6,5,7,9,6,10,21,18,161,925
2025-03-11 09:54:46.545456,1075,2.96787e-07,6,5,6,6,6,6,12,11,95,640
2025-03-11 09:54:50.425394,1090,2.84679e-07,6,5,5,6,6,6,7,8,59,406
2025-03-11 09:54:55.474559,705,1.48384e-06,363,529,438,347,653,410,892,17841,12931,1197
2025-03-11 09:54:59.323053,720,1.45756e-06,349,452,477,350,498,560,591,6119,11781,1157
2025-03-11 09:55:03.171141,735,1.34028e-06,371,440,386,312,533,752,437,1635,10920,1395
2025-03-11 09:55:06.998289,750,1.17202e-06,403,481,407,329,452,369,301,426,10218,1171
2025-03-11 09:55:10.841918,765,1.00515e-06,375,476,407,436,266,471,366,289,9506,1223
2025-03-11 09:55:14.707975,780,8.71003e-07,406,478,334,521,221,514,450,296,8529,1598
2025-03-11 09:55:18.558063,795,7.64205e-07,334,443,333,360,228,208,291,347,7462,1272
2025-03-11 09:55:22.413501,810,6.79676e-07,196,286,294,368,236,151,258,205,6393,948
2025-03-11 09:55:26.243501,825,6.15161e-07,176,276,245,357,252,169,305,261,5482,1232
2025-03-11 09:55:30.110831,840,5.75718e-07,153,285,238,194,198,179,284,242,4726,1788
2025-03-11 09:55:33.959806,855,5.56832e-07,136,277,219,167,175,167,252,131,4143,2742
2025-03-11 09:55:37.806870,870,5.49572e-07,106,192,152,153,154,156,91,86,3629,4245
2025-03-11 09:55:41.684575,885,5.3971e-07,76,111,88,129,107,149,72,73,3244,6726
2025-03-11 09:55:45.539300,900,5.18707e-07,67,106,95,126,81,129,60,75,2879,9954
2025-03-11 09:55:49.429313,915,4.82866e-07,65,111,89,115,68,132,56,66,2577,13005
2025-03-11 09:55:53.279270,930,4.48201e-07,63,121,76,98,58,155,74,82,2290,14344
2025-03-11 09:55:57.106317,945,4.19571e-07,61,72,60,94,40,174,67,62,1973,12510
2025-03-11 09:56:00.946433,960,4.00067e-07,54,73,68,110,39,161,58,40,1659,10350
2025-03-11 09:56:04.813504,975,3.87667e-07,43,60,66,106,35,106,58,48,1317,7941
2025-03-11 09:56:08.693569,990,3.79963e-07,39,41,73,57,30,89,52,52,1014,5789
2025-03-11 09:56:12.550701,1005,3.71051e-07,38,22,70,50,23,72,48,34,747,4046
2025-03-11 09:56:16.437905,1020,3.58428e-07,19,18,22,38,18,37,44,34,521,2887
2025-03-11 09:56:20.294990,1035,3.4281e-07,18,16,18,28,16,28,42,33,350,1692
2025-03-11 09:56:24.154688,1050,3.26023e-07,9,13,11,21,12,18,37,25,227,1319
2025-03-11 09:56:28.034699,1065,3.03568e-07,6,5,6,6,6,8,13,15,130,819
2025-03-11 09:56:31.924303,1080,2.93034e-07,5,5,5,6,5,6,11,10,81,530
2025-03-11 09:56:35.782998,1095,2.81099e-07,6,5,5,6,6,6,5,6,49,367
2025-03-11 09:56:40.808259,710,1.48481e-06,354,532,469,354,530,412,813,13608,12557,1172
2025-03-11 09:56:44.676274,725,1.42834e-06,362,436,464,359,483,656,569,4074,11434,1233
2025-03-11 09:56:48.556471,740,1.28777e-06,392,458,393,318,492,501,319,846,10696,1464
2025-03-11 09:56:52.432574,755,1.11354e-06,384,473,414,359,340,401,307,343,10012,1171
2025-03-11 09:56:56.298761,770,9.57143e-07,369,465,348,465,250,521,384,275,9198,1297
2025-03-11 09:57:00.178765,785,8.3234e-07,415,495,337,471,225,380,398,314,8201,1615
2025-03-11 09:57:04.054379,800,7.34152e-07,303,422,341,365,230,178,277,289,7084,980
2025-03-11 09:57:07.933003,815,6.55903e-07,188,259,273,378,228,160,269,222,6097,1019
2025-03-11 09:57:11.777059,830,5.99649e-07,159,276,234,265,245,172,304,265,5207,1395
2025-03-11 09:57:15.664606,845,5.67313e-07,151,291,247,192,186,179,293,210,4527,2061
2025-03-11 09:57:19.538807,860,5.54038e-07,124,236,189,159,163,168,147,104,3960,3166
2025-03-11 09:57:23.396269,875,5.46679e-07,89,170,114,139,154,149,90,74,3492,4958
2025-03-11 09:57:27.275352,890,5.34514e-07,74,110,91,131,99,149,65,78,3120,7921
2025-03-11 09:57:31.150154,905,5.08041e-07,64,104,91,120,67,124,51,72,2772,10596
2025-03-11 09:57:35.020764,920,4.71804e-07,67,120,87,115,63,139,62,78,2497,13289
2025-03-11 09:57:38.900730,935,4.36909e-07,59,94,65,92,48,162,76,77,2181,13570
2025-03-11 09:57:42.780759,950,4.12031e-07,60,70,63,100,37,177,58,48,1872,11710
2025-03-11 09:57:46.631153,965,3.9507e-07,51,71,71,110,38,146,59,43,1543,9425
2025-03-11 09:57:50.460174,980,3.84876e-07,42,53,68,87,32,96,58,49,1213,7318
2025-03-11 09:57:54.309846,995,3.76834e-07,41,29,71,51,26,83,54,49,920,5336
2025-03-11 09:57:58.185417,1010,3.67045e-07,28,21,55,46,22,60,47,33,662,3501
2025-03-11 09:58:02.039550,1025,3.53771e-07,19,16,22,32,18,35,43,31,457,2380
2025-03-11 09:58:05.927116,1040,3.36913e-07,11,12,18,25,17,24,42,32,307,1581
2025-03-11 09:58:09.797336,1055,3.21217e-07,10,7,10,17,8,14,28,25,190,1101
2025-03-11 09:58:13.694317,1070,3.00522e-07,6,5,5,6,6,7,14,12,113,747
2025-03-11 09:58:17.570859,1085,2.89121e-07,6,5,5,6,6,6,8,5,72,454
2025-03-11 09:58:21.458416,1100,2.82606e-07,6,5,5,6,6,6,5,5,43,319
2025-03-11 09:58:27.228495,390,1.20352e-06,77,6,5,6,6,6,5,5,409,6
2025-03-11 09:58:32.643320,405,4.38348e-07,1047,10,5,19,14,16,15,6,941,6
2025-03-11 09:58:36.474897,420,5.95292e-07,1666,260,9,35,29,37,58,29,1464,6
2025-03-11 09:58:40.345575,435,8.0568e-07,441,2328,56,53,36,75,89,63,1936,6
2025-03-11 09:58:44.224267,450,9.32483e-07,68,4795,669,33,69,55,84,117,2807,37
2025-03-11 09:58:48.099359,465,1.13615e-06,53,2614,3935,125,135,70,130,189,3439,89
2025-03-11 09:58:51.971069,480,1.23005e-06,117,260,7507,748,184,91,127,125,4386,179
2025-03-11 09:58:55.840585,495,1.3239e-06,235,44,6419,4503,182,105,207,163,5627,337
2025-03-11 09:58:59.699660,510,1.54752e-06,146,62,1596,11349,565,105,194,242,6379,333
2025-03-11 09:59:03.582276,525,1.58863e-06,239,113,304,12322,2976,134,321,323,7741,427
2025-03-11 09:59:07.452372,540,1.63758e-06,237,186,144,5456,11476,383,397,268,8860,437
2025-03-11 09:59:11.333676,555,1.7637e-06,273,279,181,1339,17939,1670,281,265,9496,746
2025-03-11 09:59:15.180785,570,1.80242e-06,350,233,281,380,13203,7037,550,432,10294,715
2025-03-11 09:59:19.060781,585,1.81799e-06,323,236,435,285,4083,18356,1768,507,10880,1504
2025-03-11 09:59:22.937323,600,1.83147e-06,317,246,551,259,931,18200,5504,276,11380,1028
2025-03-11 09:59:26.775949,615,1.77489e-06,327,249,358,366,231,9963,14548,504,12020,971
2025-03-11 09:59:30.664980,630,1.72001e-06,382,364,397,432,305,2566,21792,1426,12250,1264
2025-03-11 09:59:34.534385,645,1.75609e-06,403,481,465,340,455,752,18763,5167,12479,1067
2025-03-11 09:59:38.387568,660,1.78457e-06,425,509,460,395,594,434,11326,16714,13583,929
2025-03-11 09:59:42.235399,675,1.67272e-06,528,471,362,457,795,487,4337,29724,14438,1202
2025-03-11 09:59:46.105426,690,1.55294e-06,551,519,378,416,991,427,2104,28798,14441,1757
2025-03-11 09:59:50.845700,393,2.89879e-07,177,5,5,6,6,6,6,5,538,6
2025-03-11 09:59:56.262852,408,4.80873e-07,1242,23,5,21,16,18,20,6,1009,6
2025-03-11 10:00:00.130910,423,5.97058e-07,1649,470,13,41,36,44,75,41,1651,6
2025-03-11 10:00:03.970393,438,8.70964e-07,235,2913,86,37,39,68,83,63,1992,6
2025-03-11 10:00:07.858466,453,9.41649e-07,47,4880,1047,42,76,60,92,140,3029,55
2025-03-11 10:00:11.733058,468,1.18786e-06,66,1741,4988,168,155,76,130,210,3527,104
2025-03-11 10:00:15.578715,483,1.22402e-06,133,149,7788,1117,199,98,147,123,4706,215
2025-03-11 10:00:19.464369,498,1.37521e-06,181,44,5390,5941,207,111,238,186,5759,355
2025-03-11 10:00:23.330606,513,1.57517e-06,159,68,1215,12166,780,114,208,248,6596,341
2025-03-11 10:00:27.208533,528,1.58077e-06,237,133,270,11671,4092,146,344,327,8059,405
2025-03-11 10:00:31.088816,543,1.66802e-06,235,198,145,3801,13893,512,381,264,8977,459
2025-03-11 10:00:34.969064,558,1.77685e-06,276,289,191,995,17525,2261,277,289,9659,712
2025-03-11 10:00:38.827764,573,1.80426e-06,360,220,307,359,11183,9014,691,463,10410,778
2025-03-11 10:00:42.665273,588,1.82437e-06,316,249,473,243,3226,19528,2230,487,10965,1484
2025-03-11 10:00:46.521696,603,1.82509e-06,307,221,498,270,618,17014,6780,284,11485,1209
2025-03-11 10:00:50.400014,618,1.76045e-06,348,274,368,386,233,7884,17300,612,12109,942
2025-03-11 10:00:54.265597,633,1.7104e-06,388,376,391,456,330,2062,21399,1797,12171,1437
2025-03-11 10:00:58.125599,648,1.77406e-06,412,523,491,353,471,570,17814,6745,12727,997
2025-03-11 10:01:02.001186,663,1.77167e-06,434,461,421,405,636,430,9216,19953,13763,959
2025-03-11 10:01:05.861292,678,1.64422e-06,549,476,356,464,857,476,3812,30507,14492,1314
2025-03-11 10:01:09.737126,693,1.53997e-06,532,532,393,416,951,435,1679,27282,14315,1750
2025-03-11 10:01:14.497097,396,2.97812e-07,354,6,6,6,5,7,5,5,692,6
2025-03-11 10:01:19.910777,411,5.30142e-07,1375,42,5,19,21,36,22,5,1069,6
2025-03-11 10:01:23.768005,426,6.14953e-07,1472,788,18,43,48,54,85,46,1798,6
2025-03-11 10:01:27.616204,441,9.14292e-07,137,3485,147,25,49,72,68,64,2114,12
2025-03-11 10:01:31.459779,456,9.69772e-07,46,4673,1553,53,85,59,101,169,3193,62
2025-03-11 10:01:35.313948,471,1.2229e-06,70,1056,5910,236,163,74,115,224,3645,116
2025-03-11 10:01:39.168488,486,1.22709e-06,162,80,7881,1656,189,95,161,130,5010,245
2025-03-11 10:01:43.024563,501,1.42585e-06,137,47,4234,7509,250,115,251,204,5893,351
2025-03-11 10:01:46.884652,516,1.59038e-06,171,74,884,12556,1086,126,232,265,6853,359
2025-03-11 10:01:50.754616,531,1.58126e-06,240,151,248,10724,5493,178,363,298,8343,397
2025-03-11 10:01:54.632163,546,1.69943e-06,244,213,160,2799,16093,690,376,251,9080,485
2025-03-11 10:01:58.506769,561,1.78644e-06,285,290,205,760,16821,3045,307,322,9814,586
2025-03-11 10:02:02.364634,576,1.80721e-06,364,220,329,348,9080,11348,874,490,10533,836
2025-03-11 10:02:06.242243,591,1.82834e-06,307,259,525,229,2488,19833,2809,453,11047,1082
2025-03-11 10:02:10.120154,606,1.81743e-06,306,209,396,291,383,15563,8267,317,11601,1352
2025-03-11 10:02:13.947589,621,1.7474e-06,360,298,378,398,249,6136,19696,740,12184,990
2025-03-11 10:02:17.830745,636,1.70421e-06,395,393,409,456,356,1571,20676,2303,12050,1643
2025-03-11 10:02:21.708831,651,1.78758e-06,409,546,505,362,496,463,16511,8706,12973,1003
2025-03-11 10:02:25.588843,666,1.7519e-06,449,445,378,413,664,454,7797,23160,13978,1006
2025-03-11 10:02:29.448208,681,1.61553e-06,572,494,366,466,898,456,3158,30899,14535,1463
2025-03-11 10:02:33.298351,696,1.53099e-06,522,544,409,406,846,439,1394,25498,14105,1658
2025-03-11 10:02:38.046979,399,3.00804e-07,624,5,6,12,7,11,5,5,852,5
2025-03-11 10:02:43.452040,414,5.70068e-07,1485,75,6,24,33,42,30,10,1150,6
2025-03-11 10:02:47.319274,429,6.6148e-07,1137,1222,26,53,54,67,82,55,1888,6
2025-03-11 10:02:51.194509,444,9.32961e-07,102,4036,247,20,60,65,74,73,2312,20
2025-03-11 10:02:55.055512,459,1.01769e-06,45,4179,2195,70,96,55,110,186,3301,74
2025-03-11 10:02:58.921439,474,1.23769e-06,85,642,6570,339,163,77,104,198,3837,129
2025-03-11 10:03:02.787065,489,1.24592e-06,193,55,7677,2384,175,91,166,139,5258,273
2025-03-11 10:03:06.650937,504,1.47316e-06,128,49,3086,9019,313,113,229,219,6053,324
2025-03-11 10:03:10.527632,519,1.59525e-06,198,85,583,12673,1520,136,264,275,7123,397
2025-03-11 10:03:14.385753,534,1.59234e-06,250,167,202,9296,7200,222,380,261,8556,409
2025-03-11 10:03:18.268343,549,1.72631e-06,257,240,169,2173,17578,922,350,243,9193,504
2025-03-11 10:03:22.145359,564,1.79341e-06,305,272,230,584,15954,4087,363,354,9954,605
2025-03-11 10:03:26.022983,579,1.80969e-06,355,222,356,353,7038,13898,1106,516,10656,943
2025-03-11 10:03:29.902995,594,1.83182e-06,309,273,557,231,1994,19570,3534,388,11144,886
2025-03-11 10:03:33.771630,609,1.80511e-06,307,205,339,310,285,13781,10024,359,11735,1357
2025-03-11 10:03:37.628730,624,1.73577e-06,378,319,394,402,266,4752,21226,917,12221,1065
2025-03-11 10:03:41.503428,639,1.71284e-06,395,417,420,394,386,1141,20042,2991,12086,1668
2025-03-11 10:03:45.371485,654,1.7933e-06,409,544,486,366,535,441,14871,11034,13190,985
2025-03-11 10:03:49.261709,669,1.72858e-06,476,448,369,433,681,484,6756,25850,14169,1062
2025-03-11 10:03:53.135278,684,1.59192e-06,587,514,372,451,942,426,2570,30710,14555,1609
2025-03-11 10:03:57.009969,699,1.52568e-06,472,548,417,380,753,436,1277,23373,13842,1482
2025-03-11 10:04:01.715903,402,4.12723e-07,786,5,5,13,9,8,7,5,841,6
2025-03-11 10:04:05.600598,417,5.9124e-07,1588,140,6,29,31,37,42,16,1281,5
2025-03-11 10:04:09.458787,432,7.31119e-07,753,1752,32,58,44,76,78,58,1913,6
2025-03-11 10:04:13.337421,447,9.33996e-07,84,4485,409,26,67,56,78,96,2555,28
2025-03-11 10:04:17.213973,462,1.07687e-06,50,3456,2991,94,114,62,121,181,3367,83
2025-03-11 10:04:21.081017,477,1.23764e-06,100,408,7074,497,168,81,111,148,4086,150
2025-03-11 10:04:24.950962,492,1.27896e-06,235,46,7199,3326,175,95,180,154,5459,310
2025-03-11 10:04:28.810054,507,1.51387e-06,136,54,2157,10279,413,105,200,238,6210,320
2025-03-11 10:04:32.673407,522,1.59391e-06,222,98,386,12632,2130,138,297,293,7420,428
2025-03-11 10:04:36.542669,537,1.61135e-06,251,178,159,7448,9194,287,397,258,8725,426
2025-03-11 10:04:40.405375,552,1.74876e-06,270,261,177,1753,18050,1235,314,247,9337,595
2025-03-11 10:04:44.272109,567,1.79857e-06,329,252,255,457,14805,5395,443,394,10134,663
2025-03-11 10:04:48.147178,582,1.81383e-06,333,225,393,339,5209,16358,1399,519,10774,1172
2025-03-11 10:04:52.024713,597,1.83269e-06,317,271,557,247,1430,19047,4431,308,11252,913
2025-03-11 10:04:55.892473,612,1.79023e-06,310,224,339,337,252,11860,12113,423,11869,1152
2025-03-11 10:04:59.760604,627,1.72682e-06,381,345,403,411,282,3446,21833,1139,12251,1151
