index,time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
10,2025-02-04 14:34:50.715527,540,1.41321e-06,8.967094894461178e-06,6.725321170845884e-06,8.967094894461178e-06,0.011816389297176218,0.019102153898925927,4.483547447230589e-06,0.00015916593437668595,8.967094894461178e-06,0.01630666206557765,6.725321170845884e-06,1.0319115296714385,0.09010647482591322,1.4583076928469735e-06,1,0.4064678221804138
11,2025-02-04 14:34:54.275205,555,1.56585e-06,8.902426529118118e-06,6.676819896838589e-06,6.676819896838589e-06,0.002561673233753738,0.03471946346356066,0.0012864006334575681,8.902426529118118e-06,6.676819896838589e-06,0.017771468958752045,0.00019362777700831908,0.9380854018669609,0.09010647482591322,1.4689010265133807e-06,1,0.41775859501875856
12,2025-02-04 14:34:57.767506,570,1.61931e-06,4.581148348503712e-05,6.544497640719588e-06,6.544497640719588e-06,0.00023778341427947835,0.026306699016479175,0.009085944224532362,4.7992982698610315e-05,8.725996854292785e-06,0.018878694194262437,0.0005082893167625546,0.9254562282764379,0.09010647482591322,1.4986005250103186e-06,1,0.42904936785710346
13,2025-02-04 14:35:01.243684,585,1.68315e-06,7.470143706079312e-05,6.225119755066094e-06,0.0002324044708558008,6.43262374690163e-05,0.007478443865752733,0.03288730766601417,0.0016911575334596217,0.00032578126718179224,0.01949292499303029,0.0011059962764834092,0.9360340858221554,0.09010647482591322,1.575485771551561e-06,1,0.44034014069544825
14,2025-02-04 14:35:04.783928,600,1.6914e-06,2.256638283742841e-05,6.154468046571385e-06,0.0003282382958171405,6.154468046571385e-06,0.0016863242447605594,0.04014559506778514,0.0080295293114268,8.205957395428512e-06,0.020157934341870142,0.0009026553134971364,0.9421614890303045,0.09010647482591322,1.593571942545857e-06,1,0.4516309135337931
15,2025-02-04 14:35:08.299547,615,1.66941e-06,7.874046084195018e-06,5.905534563146264e-06,2.7559161294682564e-05,0.00011417366822082777,5.905534563146264e-06,0.026285534340564017,0.026072935096290755,5.905534563146264e-06,0.020643780321238286,0.0007972471660247456,0.9948096045780934,0.09010647482591322,1.6607451019787149e-06,1,0.4629216863721379
16,2025-02-04 14:35:11.812778,630,1.62522e-06,8.751115690423651e-05,7.955559718566955e-06,0.00015314452458241388,0.00028242237000912696,5.966669788925216e-06,0.00772087070686923,0.042339488822213334,0.000562855850088612,0.021923533694440885,0.0019133121123153527,1.0113885537213259,0.09010647482591322,1.6437289052789732e-06,1,0.4742124592104827
17,2025-02-04 14:35:15.311568,645,1.67805e-06,0.00015213038043571987,0.0003022323557989634,0.00033874364710353625,1.8255645652286386e-05,0.00022109615289991284,0.001257611144935284,0.03970602929372288,0.003843827612342522,0.023034568003040466,0.0010628842579775628,0.9604645855736458,0.09010647482591322,1.6117075978218563e-06,1,0.4855032320488275
18,2025-02-04 14:35:18.860606,660,1.7509e-06,0.00020286110468533707,0.00020286110468533707,0.00020860245670473342,0.00013205109644611566,0.0005090665457198082,0.00026601597689869674,0.023459164351253416,0.018224965093570425,0.02343428515916936,0.000671738186269371,0.9756334404135069,0.09010647482591322,1.7082365908200092e-06,1,0.49679400488717235
19,2025-02-04 14:35:22.389756,675,1.69175e-06,0.0003225135960126876,0.00017492262834586445,3.0975882102913494e-05,0.00029153771390977404,0.0007926181596921983,0.00040450857804981156,0.007891561493395198,0.048127410234367896,0.023528915623230704,0.0013100976018820473,1.060547182970419,0.09010647482591322,1.7941806967902061e-06,1,0.5080847777255173
20,2025-02-04 14:35:25.889796,690,1.5612e-06,0.0006393389309366131,0.00026053985335856194,5.728181173131505e-05,0.00022173604541154211,0.0010680286187322611,0.00015706303216650897,0.003608754139072848,0.05970427802743614,0.024281944772942293,0.0016981285477767267,1.133254224930993,0.09010647482591322,1.7692364959622661e-06,1,0.519375550563862
21,2025-02-04 14:35:29.985524,705,1.50793e-06,0.000365694418235747,0.0003900740461181301,0.00026817590670621445,0.00010970832547072409,0.000692787758991054,0.00018081557346100822,0.001377448975354647,0.052869254698604685,0.024725005944050228,0.0010381658206581486,1.0671216553055305,0.09010647482591322,1.6091447576848685e-06,1,0.0
22,2025-02-04 14:35:33.524362,720,1.48912e-06,0.00010870712148180467,0.00034876868142078997,0.0005118293636434969,0.00013814863354979343,0.0005299472172237978,0.0006703605824711288,0.0006386543387056024,0.02785393514801491,0.025059256233253512,0.0014811345301895882,0.9693809615543308,0.09010647482591322,1.4435245774697852e-06,1,0.0
23,2025-02-04 14:35:37.026742,735,1.39775e-06,0.0001754174137061557,0.0003110735469722495,0.0002362287837909564,7.01669654824623e-05,0.0007882089122529931,0.0011928384132018591,7.952256088012394e-05,0.007248247534338355,0.02379127909625355,0.0015319787463670932,1.0,0.09010647482591322,1.39775e-06,1,0.0
24,2025-02-04 14:35:40.545407,750,1.22155e-06,0.0005031384904038583,0.0005539875931574398,0.0004121453591606073,0.00010169820550716284,0.0006315993815708009,0.0002729793937297529,1.338134282988985e-05,0.0012096733918220423,0.02546737167384636,0.001316724134461161,1.0,0.09010647482591322,1.22155e-06,1,0.0
25,2025-02-04 14:35:44.096070,765,1.06841e-06,0.00033046597618068154,0.0005048785747204858,0.0004314416911247788,0.00048345948367173785,9.179610449463376e-06,0.000777207018054566,0.0002600889627347957,0.0002600889627347957,0.027024773163220186,0.0024264770288081527,1.0,0.09010647482591322,1.06841e-06,1,0.0
26,2025-02-04 14:35:47.608717,780,9.39479e-07,0.00047325234292706155,0.000769035057256475,0.00016703023868013938,0.0011552924842042974,1.0439389917508711e-05,0.0015937468607396634,0.0005115301059579268,0.00012527267901010455,0.027528671212470473,0.004259271086343553,1.0,0.09010647482591322,9.39479e-07,1,0.0
27,2025-02-04 14:35:51.097502,795,8.37295e-07,0.0007613722690571733,0.0008121304203276515,0.00023036391730447807,0.00037482942476660836,1.1713419523956511e-05,1.1713419523956511e-05,3.5140258571869535e-05,0.00048025020048221703,0.02732740774939054,0.001093252488902608,1.0,0.09010647482591322,8.37295e-07,1,0.0
28,2025-02-04 14:35:54.631043,810,7.41907e-07,5.728419635886311e-05,0.00027320155186534714,0.0003877699445830734,0.0007182556928072837,1.321942992896841e-05,1.762590657195788e-05,0.0002203238321494735,1.762590657195788e-05,0.026786971512732984,0.0008416370388109888,1.0,0.09010647482591322,7.41907e-07,1,0.0
29,2025-02-04 14:35:58.182086,825,6.71111e-07,1.948527660414083e-05,1.948527660414083e-05,1.461395745310562e-05,0.0008768374471863373,1.461395745310562e-05,1.948527660414083e-05,0.0007209552343532107,1.948527660414083e-05,0.025681594564257615,0.0019046857880547661,1.0,0.09010647482591322,6.71111e-07,1,0.0
30,2025-02-04 14:36:01.672355,840,6.26627e-07,2.0868528593695386e-05,0.00021911955023380154,1.565139644527154e-05,1.565139644527154e-05,1.565139644527154e-05,1.565139644527154e-05,0.0002765080038664638,0.00022433668238222538,0.02344057474286834,0.004314568286746521,1.0,0.09010647482591322,6.26627e-07,1,0.0
31,2025-02-04 14:36:05.181561,855,6.21251e-07,2.10491145560837e-05,0.0005420146998191553,0.0003578349474534229,1.5786835917062777e-05,1.5786835917062777e-05,1.5786835917062777e-05,1.5786835917062777e-05,2.10491145560837e-05,0.020638656822240066,0.009203725339647598,1.0,0.09010647482591322,6.21251e-07,1,0.0
32,2025-02-04 14:36:08.671774,870,6.07925e-07,1.0755260490259123e-05,1.6132890735388687e-05,1.6132890735388687e-05,1.6132890735388687e-05,1.6132890735388687e-05,2.1510520980518247e-05,1.6132890735388687e-05,1.6132890735388687e-05,0.018380740177852843,0.01904756632824891,1.0,0.09010647482591322,6.07925e-07,1,0.0
33,2025-02-04 14:36:12.189355,885,6.11974e-07,1.068410052312807e-05,1.6026150784692107e-05,1.6026150784692107e-05,1.6026150784692107e-05,1.6026150784692107e-05,1.068410052312807e-05,1.6026150784692107e-05,1.068410052312807e-05,0.01627188509672405,0.037976635309458724,1.0,0.09010647482591322,6.11974e-07,1,0.0
34,2025-02-04 14:36:15.730604,900,6.0403e-07,2.1649228460641947e-05,1.623692134548146e-05,1.623692134548146e-05,1.623692134548146e-05,1.623692134548146e-05,2.1649228460641947e-05,1.623692134548146e-05,1.623692134548146e-05,0.014607816903818153,0.06140262422149572,1.0,0.09010647482591322,6.0403e-07,1,0.0
35,2025-02-04 14:36:19.274493,915,5.56136e-07,1.1756821593172855e-05,1.7635232389759278e-05,1.7635232389759278e-05,1.1756821593172855e-05,1.7635232389759278e-05,1.1756821593172855e-05,1.7635232389759278e-05,1.7635232389759278e-05,0.013931833587909833,0.08802332326808515,1.0,0.09010647482591322,5.56136e-07,1,0.0
36,2025-02-04 14:36:22.803045,930,5.25083e-07,1.2452110873025364e-05,1.8678166309538047e-05,1.8678166309538047e-05,1.8678166309538047e-05,1.2452110873025364e-05,1.2452110873025364e-05,1.8678166309538047e-05,1.8678166309538047e-05,0.013193011469970374,0.09085060092959307,1.0,0.09010647482591322,5.25083e-07,1,0.0
37,2025-02-04 14:36:26.358290,945,4.95812e-07,1.3187239787542008e-05,1.978085968131301e-05,1.978085968131301e-05,1.978085968131301e-05,1.3187239787542008e-05,2.6374479575084016e-05,1.978085968131301e-05,1.978085968131301e-05,0.011868515808787807,0.08253893383022542,1.0,0.09010647482591322,4.95812e-07,1,0.0
38,2025-02-04 14:36:29.891401,960,4.77287e-07,1.3699077774045339e-05,2.0548616661068008e-05,2.0548616661068008e-05,2.0548616661068008e-05,1.3699077774045339e-05,2.7398155548090678e-05,2.0548616661068008e-05,2.0548616661068008e-05,0.010226361558324846,0.0719407069303991,1.0,0.09010647482591322,4.77287e-07,1,0.0
39,2025-02-04 14:36:33.435145,975,4.51782e-07,1.4472448511761818e-05,2.1708672767642725e-05,2.1708672767642725e-05,2.8944897023523636e-05,1.4472448511761818e-05,2.8944897023523636e-05,2.1708672767642725e-05,2.1708672767642725e-05,0.008531508397683593,0.05929362155268818,1.0,0.09010647482591322,4.51782e-07,1,0.0
40,2025-02-04 14:36:36.968651,990,4.46711e-07,1.4636737697394465e-05,2.1955106546091695e-05,2.1955106546091695e-05,2.1955106546091695e-05,2.1955106546091695e-05,1.4636737697394465e-05,2.1955106546091695e-05,2.1955106546091695e-05,0.006213295152543951,0.041121914560829746,1.0,0.09010647482591322,4.46711e-07,1,0.0
41,2025-02-04 14:36:40.498051,1005,4.40822e-07,1.483227183203374e-05,2.2248407748050613e-05,2.2248407748050613e-05,2.2248407748050613e-05,1.483227183203374e-05,1.483227183203374e-05,2.966454366406748e-05,2.2248407748050613e-05,0.004271694287625718,0.03105136108036264,1.0,0.09010647482591322,4.40822e-07,1,0.0
42,2025-02-04 14:36:44.031933,1020,4.52014e-07,1.446502040543164e-05,2.1697530608147463e-05,1.446502040543164e-05,1.446502040543164e-05,1.446502040543164e-05,1.446502040543164e-05,2.1697530608147463e-05,2.1697530608147463e-05,0.0024807509995315264,0.01978814791463049,1.0,0.09010647482591322,4.52014e-07,1,0.0
43,2025-02-04 14:36:47.583552,1035,4.37767e-07,1.493578029760301e-05,2.2403670446404515e-05,2.2403670446404515e-05,1.493578029760301e-05,1.493578029760301e-05,1.493578029760301e-05,2.2403670446404515e-05,2.2403670446404515e-05,0.0011425871927666302,0.011522954499600724,1.0,0.09010647482591322,4.37767e-07,1,0.0
44,2025-02-04 14:36:51.099454,1050,4.21048e-07,3.1057702369044745e-05,2.3293276776783565e-05,2.3293276776783565e-05,2.3293276776783565e-05,2.3293276776783565e-05,1.5528851184522372e-05,2.3293276776783565e-05,2.3293276776783565e-05,0.00012423080947617898,0.009635652159996134,1.0,0.09010647482591322,4.21048e-07,1,0.0
45,2025-02-04 14:36:54.577133,1065,4.1421e-07,1.5785209757226473e-05,2.3677814635839712e-05,2.3677814635839712e-05,2.3677814635839712e-05,2.3677814635839712e-05,1.5785209757226473e-05,3.1570419514452945e-05,2.3677814635839712e-05,2.3677814635839712e-05,0.005256474849156416,1.0,0.09010647482591322,4.1421e-07,1,0.0
46,2025-02-04 14:36:58.112203,1080,4.13498e-07,3.162478045137233e-05,2.371858533852925e-05,1.5812390225686166e-05,1.5812390225686166e-05,1.5812390225686166e-05,1.5812390225686166e-05,2.371858533852925e-05,2.371858533852925e-05,2.371858533852925e-05,0.002735543509043707,1.0,0.09010647482591322,4.13498e-07,1,0.0
47,2025-02-04 14:37:01.602898,1095,3.4234e-07,3.819823411544534e-05,2.8648675586584005e-05,2.8648675586584005e-05,1.909911705772267e-05,1.909911705772267e-05,3.819823411544534e-05,2.8648675586584005e-05,2.8648675586584005e-05,1.909911705772267e-05,0.0014133346622714775,1.0,0.09010647482591322,3.4234e-07,1,0.0
48,2025-02-04 14:37:07.170370,395,8.97403e-07,1.8990663533072525e-05,1.4242997649804394e-05,1.4242997649804394e-05,9.495331766536262e-06,9.495331766536262e-06,9.495331766536262e-06,9.495331766536262e-06,9.495331766536262e-06,0.0013245987814318085,9.495331766536262e-06,0.7673142721746704,0.09010647482591322,6.885901297923657e-07,1,0.0
49,2025-02-04 14:37:11.250310,410,3.55611e-07,0.007130209965176286,3.178399687299978e-05,2.1189331248666524e-05,2.1189331248666524e-05,2.1189331248666524e-05,2.1189331248666524e-05,3.178399687299978e-05,3.178399687299978e-05,0.006632260680832623,2.1189331248666524e-05,0.867717787402379,0.09010647482591322,3.085699900959474e-07,1,0.30861445758142525
50,2025-02-04 14:37:14.793998,425,4.77496e-07,0.007261366653568387,0.0008542784298315748,1.857127021372989e-05,1.238084680915326e-05,1.857127021372989e-05,1.238084680915326e-05,1.857127021372989e-05,1.857127021372989e-05,0.006970416753553285,1.238084680915326e-05,1.105989105491337,0.09010647482591322,5.281053739156915e-07,1,0.31990523041977004
51,2025-02-04 14:37:18.342563,440,7.08601e-07,0.0001857122350656876,0.01510901683855844,1.9897739471323668e-05,1.3265159647549113e-05,1.3265159647549113e-05,1.3265159647549113e-05,1.9897739471323668e-05,1.9897739471323668e-05,0.009497854307645165,1.3265159647549113e-05,0.6955953895654954,0.09010647482591322,4.928995886414996e-07,1,0.33119600325811493
52,2025-02-04 14:37:21.895054,455,7.50201e-07,8.734763003643042e-06,0.015185385481833432,0.0024981422190419105,8.734763003643042e-06,8.734763003643042e-06,8.734763003643042e-06,1.3102144505464565e-05,1.3102144505464565e-05,0.009966364587156712,8.734763003643042e-06,0.9977969501584343,0.09010647482591322,7.485482698058075e-07,1,0.3424867760964597
53,2025-02-04 14:37:25.425817,470,9.78448e-07,8.821213114959823e-06,0.0028448412295745433,0.019464006738158852,1.3231819672439736e-05,1.3231819672439736e-05,1.7642426229919647e-05,1.3231819672439736e-05,1.3231819672439736e-05,0.012146810459299677,1.3231819672439736e-05,0.7575387840138101,0.09010647482591322,7.412123081407445e-07,1,0.35377754893480456
54,2025-02-04 14:37:28.977281,485,1.01218e-06,6.7320581124749915e-06,1.0098087168712487e-05,0.02138438259427681,0.0015921317436003353,1.0098087168712487e-05,6.7320581124749915e-06,1.3464116224949983e-05,1.0098087168712487e-05,0.01249806588580982,1.0098087168712487e-05,0.9595449605669829,0.09010647482591322,9.712322181866887e-07,1,0.3650683217731494
55,2025-02-04 14:37:32.524348,500,1.16761e-06,9.015286721504928e-06,9.015286721504928e-06,0.011888158090091165,0.014394407798669533,6.010191147669951e-06,6.010191147669951e-06,9.015286721504928e-06,1.2020382295339902e-05,0.014060842189973853,9.015286721504928e-06,0.9317187738832804,0.09010647482591322,1.087884157573857e-06,1,0.3763590946114942
56,2025-02-04 14:37:36.029594,515,1.37051e-06,5.5904028540989735e-06,8.38560428114846e-06,0.0017022776690731375,0.02763895171066533,0.0004695938397443139,8.38560428114846e-06,8.38560428114846e-06,8.38560428114846e-06,0.014881652397611467,8.38560428114846e-06,0.8533862145599411,0.09010647482591322,1.1695743409165448e-06,1,0.3876498674498391
57,2025-02-04 14:37:39.541475,530,1.3915e-06,9.359004081414615e-06,7.0192530610609615e-06,7.0192530610609615e-06,0.022590296101514525,0.006726784183516754,4.679502040707308e-06,0.00015910306938404849,5.615402448848769e-05,0.01532536918331643,7.0192530610609615e-06,1.004125705618162,0.09010647482591322,1.3972409193676725e-06,1,0.3989406402881839
58,2025-02-04 14:37:43.077326,545,1.47563e-06,8.904667111409186e-06,6.67850033355689e-06,6.67850033355689e-06,0.0060373643015354285,0.028236699410278534,8.904667111409186e-06,0.00017586717545033144,8.904667111409186e-06,0.016892153510343226,0.00013802234022684237,0.9951894602945934,0.09010647482591322,1.468531423294511e-06,1,0.41023141312652867
59,2025-02-04 14:37:46.599605,560,1.59106e-06,8.849479948221006e-06,8.849479948221006e-06,6.637109961165754e-06,0.0013849436118965872,0.03376076600246313,0.002710153234142682,6.637109961165754e-06,8.849479948221006e-06,0.018256477133179932,4.424739974110502e-05,0.9287452924378116,0.09010647482591322,1.4776894849861046e-06,1,0.4215221859648735
60,2025-02-04 14:37:50.109329,575,1.65359e-06,0.0001213434085690586,6.386495187845189e-06,8.51532691712692e-06,0.00014050289413259417,0.01924251000097756,0.014965687056850563,0.00036828788916573927,8.941093262983265e-05,0.019029626828049383,0.0009090111484032987,0.9286921388349587,0.09010647482591322,1.5356760338560995e-06,1,0.43281295880321835
61,2025-02-04 14:37:53.636419,590,1.69905e-06,2.874892165384856e-05,8.213977615385303e-06,0.0004230198471923431,6.160483211538976e-06,0.005152217459250432,0.038289456654118585,0.0029590854359425552,0.0003716824870961849,0.019699171816097802,0.0005852459050962028,0.9370035967223634,0.09010647482591322,1.5920159610111317e-06,1,0.44410373164156314
62,2025-02-04 14:37:57.165533,605,1.69387e-06,1.212358057950007e-05,6.061790289750035e-06,0.00012729759608475072,6.061790289750035e-06,0.0004829226264167528,0.03744165802302271,0.01231553727200882,8.082387053000046e-06,0.020383780147666116,0.0013093467025860075,0.9551711837028739,0.09010647482591322,1.617935812938787e-06,1,0.455394504479908
63,2025-02-04 14:38:00.669078,620,1.66985e-06,3.4810659590871105e-05,5.801776598478517e-06,8.896057451000392e-05,0.00018178900008566017,5.801776598478517e-06,0.01929090718994107,0.03418406771823542,7.735702131304688e-06,0.020878660052391355,0.0010423858621933068,1.0123337897651128,0.09010647482591322,1.6904455788392736e-06,1,0.4666852773182528
64,2025-02-04 14:38:04.146222,635,1.63594e-06,6.859565005785969e-05,7.868324565460375e-05,0.0001573664913092075,0.0003873636709149723,6.052557358046442e-06,0.004696784509844039,0.04271491479485309,0.001087442805329011,0.022202797908433707,0.0019549760266490013,0.9905032633536229,0.09010647482591322,1.6204039086507258e-06,1,0.47797605015659766
65,2025-02-04 14:38:07.677263,650,1.73963e-06,0.00017654134600439972,0.0004295839419440393,0.00043743022398867927,5.8847115334799905e-05,0.0002903124356516795,0.0006728186853278789,0.03540242458541563,0.0066811091610109495,0.022950374980571963,0.0006747802558390389,0.9580322495510967,0.09010647482591322,1.6666216422865743e-06,1,0.48926682299494245
66,2025-02-04 14:38:11.216908,665,1.74631e-06,0.0002156972730140912,0.00011628896458151002,9.378142304960486e-05,0.00018006033225524134,0.0006114548782834237,0.00027759301222683036,0.01657117745286518,0.027581116518888792,0.02335720122473459,0.0008065202382266018,0.9980970824146007,0.09010647482591322,1.7429869159914414e-06,1,0.5005575958332874
67,2025-02-04 14:38:14.681966,680,1.65291e-06,0.00041936356206979936,0.00019522096854973417,2.3498820288393933e-05,0.0002964466559458926,0.0010466013036138527,0.00027656303877879004,0.0063247978606992585,0.05523849609177155,0.02369223365538302,0.001610572990535307,1.0941806403673426,0.09010647482591322,1.8085821222695842e-06,1,0.5118483686716321
68,2025-02-04 14:38:18.168475,695,1.56273e-06,0.0005343127169832342,0.0002949851458344939,0.00010389413941340663,0.00020964353131633844,0.0010853227063721944,0.00022077504625348912,0.0022689737946892203,0.0585035320046851,0.02433534690510098,0.0011613880584427244,1.1275971478108293,0.09010647482591322,1.7621298907984173e-06,1,0.5231391415099769
69,2025-02-04 14:38:22.185204,710,1.49276e-06,0.00011697552170196919,0.00039133629078476963,0.00040622408445592934,0.000104214555698118,0.0006508092661964103,0.00026798028608087483,0.0011102040423350528,0.04666897950375109,0.025122088406248362,0.0011527405956812235,1.0297188207841776,0.09010647482591322,1.5371230669137892e-06,1,0.0
70,2025-02-04 14:38:25.731165,725,1.45106e-06,8.110695023206071e-05,0.0002433208506961821,0.00032668077176802225,0.0001441901337458857,0.0006083021267404553,0.0009777893444642873,0.0005970372725415579,0.017465029949970408,0.024208171673430343,0.001707751896552834,1.0,0.09010647482591322,1.45106e-06,1,0.0
71,2025-02-04 14:38:29.230867,740,1.33427e-06,0.00021806563299974112,0.0003111723077636755,0.0002107151060446937,1.960140521345988e-05,0.0009286165719876618,0.0007473035737631579,7.350526955047455e-06,0.005125767463319758,0.02447480458465634,0.0013353457301669542,1.0,0.09010647482591322,1.33427e-06,1,0.0
72,2025-02-04 14:38:32.700557,755,1.16976e-06,0.00046392979233679093,0.0004387769722703384,0.0003940608477077562,0.00016489070932452208,0.0005226197058251801,0.0003661132698561422,5.5895155703227824e-05,0.0007098684774309934,0.026005221190926745,0.0015343220240536038,1.0,0.09010647482591322,1.16976e-06,1,0.0
73,2025-02-04 14:38:36.371471,770,1.02038e-06,0.00040369144751275897,0.0006439839757941631,0.00036844854336481967,0.0006792268799421023,9.611701131256167e-06,0.000922723308600592,0.0003588368422335635,0.00016339891923135484,0.027553543242934343,0.0029155493431477033,1.0,0.09010647482591322,1.02038e-06,1,0.0
74,2025-02-04 14:38:39.897083,785,8.93635e-07,0.0007280041375811237,0.0010096941807657795,0.0002780317309355045,0.0013974752791758253,1.0974936747454125e-05,0.0015291745201452746,0.0005048470903828898,0.00022315704719823388,0.02780317309355045,0.0037022119961411916,1.0,0.09010647482591322,8.93635e-07,1,0.0
75,2025-02-04 14:38:43.333160,800,8.00573e-07,0.00039610628771733213,0.0005431148068701564,0.00037977200781146275,0.0004165241375996689,1.2250709929402025e-05,1.6334279905869367e-05,6.942068959994481e-05,0.0007636275855993929,0.027441590241860533,0.0009228868146816192,1.0,0.09010647482591322,8.00573e-07,1,0.0
76,2025-02-04 14:38:46.826764,815,7.29687e-07,8.960542991091766e-06,1.3440814486637648e-05,1.792108598218353e-05,0.0007437250682606165,1.3440814486637648e-05,8.960542991091766e-06,0.0003001781902015741,1.792108598218353e-05,0.02602141684613049,0.001106627059399833,1.0,0.09010647482591322,7.29687e-07,1,0.0
77,2025-02-04 14:38:50.331626,830,6.53807e-07,2.0000984185060053e-05,0.00013000639720289035,1.5000738138795042e-05,0.0006950342004308369,1.5000738138795042e-05,1.0000492092530027e-05,0.0009250455185590273,3.500172232385509e-05,0.025106235398296633,0.002515123761271302,1.0,0.09010647482591322,6.53807e-07,1,0.0
78,2025-02-04 14:38:53.746414,845,6.27481e-07,2.0840126580855126e-05,0.00029697180377718553,0.0001458808860659859,1.5630094935641347e-05,1.5630094935641347e-05,2.0840126580855126e-05,4.689028480692404e-05,0.00015630094935641345,0.022356245789612338,0.005543473670507463,1.0,0.09010647482591322,6.27481e-07,1,0.0
79,2025-02-04 14:38:57.239311,860,6.12192e-07,2.136059188470538e-05,0.0003684702100111678,2.136059188470538e-05,1.6020443913529033e-05,1.6020443913529033e-05,1.6020443913529033e-05,2.136059188470538e-05,1.6020443913529033e-05,0.020084296519594234,0.011903189827752073,1.0,0.09010647482591322,6.12192e-07,1,0.0
80,2025-02-04 14:39:00.751986,875,6.25266e-07,1.0456976284558534e-05,2.091395256911707e-05,1.5685464426837804e-05,1.5685464426837804e-05,2.091395256911707e-05,2.091395256911707e-05,1.5685464426837804e-05,1.5685464426837804e-05,0.017170355059245114,0.023481140246976194,1.0,0.09010647482591322,6.25266e-07,1,0.0
81,2025-02-04 14:39:04.133959,890,6.16163e-07,1.591719658647333e-05,1.591719658647333e-05,1.591719658647333e-05,1.591719658647333e-05,1.591719658647333e-05,2.1222928781964445e-05,1.591719658647333e-05,1.591719658647333e-05,0.015651909976698776,0.045565628094877665,1.0,0.09010647482591322,6.16163e-07,1,0.0
