time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-19 12:32:56.344023,930,5.34956e-07,2,3,3,3,2,4,4,3,1287,8562
2025-02-19 12:32:59.874885,945,5.16265e-07,2,3,3,3,3,4,3,3,1089,7498
2025-02-19 12:33:03.383696,960,4.89277e-07,2,3,3,3,2,4,3,3,880,6180
2025-02-19 12:33:06.898415,975,4.82855e-07,2,3,3,3,2,4,3,3,663,4782
2025-02-19 12:33:10.399744,990,4.82406e-07,2,3,3,3,2,2,3,3,450,3396
2025-02-19 12:33:13.912163,1005,4.78973e-07,4,3,3,3,2,2,3,3,268,2393
2025-02-19 12:33:17.436818,1020,4.75409e-07,2,3,3,3,2,2,3,2,107,1503
2025-02-19 12:33:20.949770,1035,4.63858e-07,2,3,2,3,2,2,2,2,4,906
2025-02-19 12:33:24.481453,1050,4.62304e-07,2,3,3,3,2,2,3,3,4,597
2025-02-19 12:33:28.009415,1065,4.08763e-07,2,3,2,3,2,2,3,3,3,288
2025-02-19 12:33:31.524151,1080,4.45145e-07,2,3,3,3,2,3,3,3,3,99
2025-02-19 12:33:35.053977,1095,3.7541e-07,2,3,3,3,2,3,3,2,3,3
2025-02-19 12:33:40.638784,393,8.09608e-07,4,3,2,3,2,2,2,2,79,2
2025-02-19 12:33:44.677993,408,3.69534e-07,572,2,2,3,2,2,2,2,394,2
2025-02-19 12:33:48.199028,423,4.54433e-07,790,3,2,2,2,2,3,2,733,2
2025-02-19 12:33:51.708050,438,6.52732e-07,4,1588,3,3,2,4,3,3,1052,2
2025-02-19 12:33:55.230117,453,7.54297e-07,2,2815,210,3,2,4,3,3,1602,2
2025-02-19 12:33:58.715701,468,9.37803e-07,2,947,2828,3,2,4,4,3,2071,2
2025-02-19 12:34:02.226648,483,1.03537e-06,4,3,4786,351,2,2,3,3,2682,2
2025-02-19 12:34:05.736511,498,1.13557e-06,4,2,3784,3895,2,2,3,3,3541,3
2025-02-19 12:34:09.251328,513,1.36801e-06,4,3,660,8106,63,4,4,3,4022,3
2025-02-19 12:34:12.781900,528,1.40176e-06,4,3,3,7718,1935,2,3,3,4895,3
2025-02-19 12:34:16.302925,543,1.49097e-06,4,3,3,2230,8942,3,8,3,5765,3
2025-02-19 12:34:19.849770,558,1.61934e-06,4,3,3,403,11769,977,3,4,6206,44
2025-02-19 12:34:23.348719,573,1.66035e-06,4,3,3,4,7624,5421,60,15,6680,150
2025-02-19 12:34:26.889261,588,1.71901e-06,4,3,66,4,1951,14633,949,52,7058,355
2025-02-19 12:34:30.413680,603,1.74281e-06,4,3,27,3,114,13636,3947,3,7392,343
2025-02-19 12:34:33.937984,618,1.69665e-06,4,3,4,4,3,6779,11630,11,7844,305
2025-02-19 12:34:37.455590,633,1.64986e-06,4,3,12,44,3,1529,15945,684,7980,555
2025-02-19 12:34:40.965503,648,1.74019e-06,16,101,71,4,28,263,13694,4049,8362,293
2025-02-19 12:34:44.490509,663,1.80344e-06,40,49,4,10,142,71,7348,14093,8963,275
2025-02-19 12:34:47.999332,678,1.72063e-06,154,61,3,64,309,110,2617,22722,9421,463
2025-02-19 12:34:51.515986,693,1.58872e-06,134,98,4,5,344,42,1165,21000,9424,644
2025-02-19 12:34:55.566784,708,1.53988e-06,3,109,50,4,142,50,414,12101,8539,371
2025-02-19 12:34:59.513881,723,1.52452e-06,4,62,78,4,92,216,170,3327,7708,373
2025-02-19 12:35:03.289240,738,1.41563e-06,47,67,6,4,115,148,29,611,7027,452
2025-02-19 12:35:06.744871,753,1.22911e-06,87,110,46,4,3,28,3,16,6531,415
2025-02-19 12:35:10.248793,768,1.07501e-06,27,84,12,100,3,135,42,4,6031,514
2025-02-19 12:35:13.737504,783,9.40925e-07,65,114,4,113,3,224,81,4,5375,665
2025-02-19 12:35:17.223410,798,8.26903e-07,4,65,4,9,3,4,4,3,4697,245
2025-02-19 12:35:20.736780,813,7.46699e-07,4,3,4,41,3,4,3,3,3982,190
2025-02-19 12:35:24.218033,828,6.91597e-07,4,4,4,4,3,4,4,3,3407,376
2025-02-19 12:35:27.692072,843,6.55442e-07,4,3,4,4,3,3,3,3,2901,762
2025-02-19 12:35:31.205961,858,6.51381e-07,4,3,4,3,2,4,3,3,2519,1506
2025-02-19 12:35:34.674751,873,6.33284e-07,2,3,3,3,2,4,3,3,2172,2778
2025-02-19 12:35:38.171152,888,6.37572e-07,2,3,3,4,2,4,3,3,1898,4788
2025-02-19 12:35:41.625674,903,6.17417e-07,2,3,3,3,2,4,3,3,1652,6846
2025-02-19 12:35:45.082663,918,5.61711e-07,2,3,3,3,2,4,3,3,1438,8586
2025-02-19 12:35:48.571082,933,5.25626e-07,4,3,3,3,2,4,3,3,1254,8506
2025-02-19 12:35:52.029013,948,5.07471e-07,4,4,3,3,2,4,3,3,1053,7285
2025-02-19 12:35:55.609010,963,4.76233e-07,2,4,3,3,2,4,3,3,839,5959
2025-02-19 12:35:59.089618,978,4.65686e-07,2,3,3,3,2,2,3,2,620,4520
2025-02-19 12:36:02.580595,993,4.6254e-07,4,3,3,3,2,4,3,3,411,3148
2025-02-19 12:36:06.071672,1008,4.628e-07,2,3,3,3,2,2,3,3,232,2191
2025-02-19 12:36:09.579433,1023,4.50011e-07,4,3,3,3,2,2,2,2,84,1403
2025-02-19 12:36:13.126971,1038,4.38371e-07,2,2,2,3,2,2,3,3,4,814
2025-02-19 12:36:16.582325,1053,4.25502e-07,4,4,3,4,2,2,3,3,3,546
2025-02-19 12:36:20.092965,1068,4.28153e-07,4,3,3,3,2,2,3,3,3,244
2025-02-19 12:36:23.602315,1083,4.18391e-07,2,3,3,3,2,2,2,3,3,69
2025-02-19 12:36:27.076082,1098,4.64022e-07,2,3,3,3,2,2,3,3,3,3
2025-02-19 12:36:32.601296,396,9.27902e-07,4,2,2,3,2,4,3,3,154,2
2025-02-19 12:36:36.648863,411,3.73067e-07,674,3,3,3,2,2,3,3,439,2
2025-02-19 12:36:40.270585,426,4.95298e-07,705,132,2,3,2,2,3,3,856,2
2025-02-19 12:36:43.768200,441,7.33221e-07,2,1905,2,3,2,2,3,3,1083,2
2025-02-19 12:36:47.266583,456,7.97258e-07,2,2800,506,3,2,2,3,3,1759,2
2025-02-19 12:36:50.736209,471,9.79677e-07,4,471,3504,3,2,2,2,3,2124,2
2025-02-19 12:36:54.314704,486,1.02035e-06,2,2,4969,692,2,4,3,3,2896,2
2025-02-19 12:36:57.803807,501,1.19023e-06,4,3,2972,5056,2,2,3,3,3642,3
2025-02-19 12:37:01.267496,516,1.39876e-06,4,3,424,8324,212,4,4,3,4148,3
2025-02-19 12:37:04.732150,531,1.40262e-06,3,3,3,6998,2837,4,3,3,5104,3
2025-02-19 12:37:08.283164,546,1.52493e-06,4,3,3,1571,10648,44,3,3,5876,3
2025-02-19 12:37:11.716361,561,1.62687e-06,4,3,3,245,11459,1455,4,4,6318,16
2025-02-19 12:37:15.223893,576,1.67337e-06,4,3,3,4,6061,7131,161,46,6784,226
2025-02-19 12:37:18.803284,591,1.71037e-06,4,3,102,3,1535,15053,1308,6,7130,251
2025-02-19 12:37:22.270455,606,1.75067e-06,4,4,4,4,3,12650,5006,3,7486,372
2025-02-19 12:37:25.749650,621,1.67667e-06,4,3,4,4,3,5351,13658,81,7928,335
2025-02-19 12:37:29.233945,636,1.64404e-06,4,4,7,16,3,1141,15577,1002,7927,563
2025-02-19 12:37:32.850895,651,1.77663e-06,23,131,81,4,42,181,12781,5460,8497,249
2025-02-19 12:37:36.371526,666,1.7923e-06,51,37,4,24,159,72,6052,16623,9067,300
2025-02-19 12:37:40.012818,681,1.69234e-06,170,68,4,52,366,83,2217,22929,9491,521
2025-02-19 12:37:43.483634,696,1.60258e-06,101,102,4,5,331,45,954,19788,9353,555
2025-02-19 12:37:47.479099,711,1.53539e-06,4,94,71,4,112,78,328,9893,8370,362
2025-02-19 12:37:50.952274,726,1.50511e-06,4,49,43,4,99,260,161,2675,7547,390
2025-02-19 12:37:54.486785,741,1.3787e-06,54,63,4,4,110,75,4,339,6930,447
2025-02-19 12:37:57.986640,756,1.19572e-06,36,91,38,9,3,42,3,3,6441,421
2025-02-19 12:38:01.643871,771,1.04084e-06,41,96,5,116,2,153,66,3,5925,539
2025-02-19 12:38:05.090332,786,9.18554e-07,77,124,3,94,2,182,79,3,5244,646
2025-02-19 12:38:08.704204,801,8.10477e-07,4,24,4,17,2,4,3,3,4555,209
2025-02-19 12:38:12.203727,816,7.48096e-07,4,3,3,26,3,4,4,3,3856,213
2025-02-19 12:38:15.696867,831,6.94103e-07,4,3,3,3,3,4,5,3,3304,431
2025-02-19 12:38:19.215149,846,6.40007e-07,4,3,3,3,2,4,3,3,2813,874
2025-02-19 12:38:22.746360,861,6.40399e-07,4,3,3,3,2,4,3,3,2453,1706
2025-02-19 12:38:26.221382,876,6.45656e-07,4,3,3,3,2,4,3,3,2112,3122
2025-02-19 12:38:29.828880,891,6.35468e-07,4,3,3,3,2,4,2,3,1852,5225
2025-02-19 12:38:33.338575,906,6.0396e-07,2,3,3,3,2,4,2,2,1608,7038
2025-02-19 12:38:36.825298,921,5.73805e-07,2,3,3,3,2,4,2,3,1397,8757
2025-02-19 12:38:40.336488,936,5.22756e-07,2,3,3,3,2,3,3,3,1211,8324
2025-02-19 12:38:43.806282,951,4.98771e-07,2,3,3,4,2,4,3,3,1009,7021
2025-02-19 12:38:47.331103,966,4.80054e-07,2,3,3,4,2,4,3,3,798,5725
2025-02-19 12:38:50.810925,981,4.82243e-07,2,3,3,3,2,4,3,3,578,4274
2025-02-19 12:38:54.307841,996,4.61037e-07,2,3,3,3,2,4,3,3,372,2938
2025-02-19 12:38:57.825658,1011,4.62595e-07,2,3,3,3,2,2,3,3,201,1975
2025-02-19 12:39:01.290359,1026,4.66752e-07,4,3,3,3,2,4,3,3,59,1297
2025-02-19 12:39:04.859744,1041,4.65488e-07,2,3,3,3,2,2,3,3,4,748
2025-02-19 12:39:08.370709,1056,4.58769e-07,2,3,3,3,2,2,3,3,3,493
2025-02-19 12:39:11.886715,1071,3.96116e-07,2,2,3,3,2,2,2,2,3,208
2025-02-19 12:39:15.421594,1086,3.73944e-07,2,3,2,2,2,2,2,2,3,36
2025-02-19 12:39:20.985934,399,7.04114e-07,96,3,3,3,2,2,3,2,242,2
2025-02-19 12:39:25.055846,414,4.48253e-07,734,3,3,3,2,2,3,2,472,2
2025-02-19 12:39:28.537000,429,4.88768e-07,507,414,3,3,2,2,3,3,958,2
2025-02-19 12:39:32.066978,444,7.5203e-07,2,2191,3,3,2,4,3,2,1162,2
2025-02-19 12:39:35.603686,459,8.2132e-07,2,2579,911,3,2,2,3,3,1880,2
2025-02-19 12:39:39.130311,474,1.01835e-06,4,169,3970,5,3,2,3,3,2191,2
2025-02-19 12:39:42.641623,489,1.05178e-06,4,3,5011,1198,2,2,3,3,3099,2
2025-02-19 12:39:46.162107,504,1.25279e-06,4,3,2115,6099,2,4,3,3,3721,3
2025-02-19 12:39:49.681890,519,1.41671e-06,4,3,184,8395,443,2,3,3,4301,3
2025-02-19 12:39:53.193481,534,1.43859e-06,4,3,3,5980,3990,2,3,3,5318,3
2025-02-19 12:39:56.790602,549,1.53705e-06,4,3,3,1240,11692,178,4,3,5963,23
2025-02-19 12:40:00.311598,564,1.64435e-06,4,3,3,122,10895,2096,3,3,6416,23
2025-02-19 12:40:03.835095,579,1.67992e-06,4,3,4,4,4581,9119,289,63,6863,314
2025-02-19 12:40:07.346971,594,1.74369e-06,3,3,125,3,1080,15111,1767,4,7183,220
2025-02-19 12:40:10.829100,609,1.7356e-06,3,3,4,4,2,11427,6277,3,7581,403
2025-02-19 12:40:14.329343,624,1.69212e-06,4,3,4,18,2,3892,15238,173,8000,376
2025-02-19 12:40:17.934523,639,1.66543e-06,8,20,28,4,3,909,15200,1445,7960,532
2025-02-19 12:40:21.391332,654,1.79698e-06,32,135,85,4,63,87,11595,7229,8620,243
2025-02-19 12:40:24.902183,669,1.77861e-06,66,26,4,36,192,84,4847,18828,9154,334
2025-02-19 12:40:28.293001,684,1.64747e-06,179,75,4,55,396,72,1955,22836,9504,586
2025-02-19 12:40:31.789822,699,1.58192e-06,79,116,11,4,290,47,714,18320,9251,495
2025-02-19 12:40:35.846347,714,1.546e-06,4,90,86,4,85,106,297,8007,8204,372
2025-02-19 12:40:39.430675,729,1.49036e-06,8,46,26,4,96,286,151,2022,7395,422
2025-02-19 12:40:42.869369,744,1.3303e-06,70,71,12,4,62,37,4,145,6835,444
2025-02-19 12:40:46.316172,759,1.17582e-06,6,67,28,25,3,63,4,4,6333,439
2025-02-19 12:40:49.897737,774,1.00968e-06,48,102,4,124,3,169,74,3,5799,565
2025-02-19 12:40:53.411321,789,8.98448e-07,80,136,3,64,2,65,44,4,5109,550
2025-02-19 12:40:56.909217,804,7.91962e-07,4,4,4,32,3,4,3,3,4405,180
2025-02-19 12:41:00.384384,819,7.18377e-07,4,4,3,6,3,4,3,3,3740,247
2025-02-19 12:41:03.919774,834,6.72096e-07,4,3,3,4,3,4,12,3,3198,504
2025-02-19 12:41:07.393963,849,6.48779e-07,4,3,3,3,3,4,3,3,2738,1006
2025-02-19 12:41:10.908964,864,6.49013e-07,2,3,3,3,2,4,4,4,2382,1937
2025-02-19 12:41:14.425660,879,6.35462e-07,4,3,3,3,2,4,2,3,2060,3508
2025-02-19 12:41:18.051484,894,6.15354e-07,4,3,3,3,3,4,3,3,1804,5682
2025-02-19 12:41:21.568301,909,6.04443e-07,2,3,3,3,2,4,2,3,1563,7357
2025-02-19 12:41:25.075691,924,5.67235e-07,2,3,3,3,2,4,3,3,1368,8702
2025-02-19 12:41:28.608906,939,5.23083e-07,4,3,3,3,2,4,3,3,1175,8057
2025-02-19 12:41:32.127756,954,5.06061e-07,2,3,3,3,2,4,3,3,970,6733
2025-02-19 12:41:35.604717,969,4.90299e-07,4,3,3,4,2,4,3,3,751,5439
2025-02-19 12:41:39.107567,984,4.72256e-07,2,3,3,3,2,4,3,3,532,4009
2025-02-19 12:41:42.567034,999,4.82031e-07,2,3,3,3,2,3,3,3,338,2771
2025-02-19 12:41:46.125326,1014,4.57419e-07,2,3,2,3,2,2,2,2,170,1782
2025-02-19 12:41:49.584520,1029,4.63262e-07,4,3,3,3,2,2,3,3,34,1172
2025-02-19 12:41:53.084467,1044,4.42285e-07,2,3,3,3,2,4,3,3,4,697
2025-02-19 12:41:56.627339,1059,4.2457e-07,2,3,2,3,2,2,3,3,3,427
2025-02-19 12:42:00.117352,1074,4.04351e-07,4,3,3,3,2,2,3,3,3,175
2025-02-19 12:42:03.625943,1089,4.32877e-07,2,2,2,2,2,2,3,3,3,13
2025-02-19 12:42:09.178253,402,2.95409e-07,212,2,2,3,2,2,3,3,242,2
2025-02-19 12:42:12.697344,417,4.54961e-07,770,3,3,2,2,2,3,2,527,2
2025-02-19 12:42:16.207417,432,5.60078e-07,257,792,3,3,2,2,3,3,1015,2
2025-02-19 12:42:19.712308,447,7.63459e-07,2,2443,3,3,2,2,3,3,1280,2
2025-02-19 12:42:23.235201,462,8.64968e-07,2,2152,1438,3,2,2,3,3,1965,2
2025-02-19 12:42:26.733323,477,1.02695e-06,2,11,4248,4,2,2,3,3,2308,2
2025-02-19 12:42:30.239887,492,1.08182e-06,4,2,4830,1895,2,3,3,3,3277,3
2025-02-19 12:42:33.763637,507,1.26873e-06,2,3,1430,6965,3,2,3,3,3810,3
2025-02-19 12:42:37.268337,522,1.39605e-06,4,3,24,8321,772,4,4,3,4482,3
2025-02-19 12:42:40.782117,537,1.42707e-06,3,3,3,4676,5426,4,4,3,5509,3
2025-02-19 12:42:44.357093,552,1.56085e-06,4,3,3,936,12015,364,3,4,6037,59
2025-02-19 12:42:47.923952,567,1.64307e-06,3,4,3,28,10024,2948,3,4,6510,59
2025-02-19 12:42:51.438418,582,1.68139e-06,4,3,4,4,3462,11344,461,71,6926,383
2025-02-19 12:42:54.927775,597,1.72293e-06,4,3,143,4,717,14856,2345,3,7241,269
2025-02-19 12:42:58.406925,612,1.7185e-06,4,3,3,4,2,9910,7808,4,7669,349
2025-02-19 12:43:01.927962,627,1.68274e-06,4,3,4,37,2,2959,15964,295,8029,434
2025-02-19 12:43:05.357905,642,1.69375e-06,15,47,45,4,3,618,14855,2077,8101,458
2025-02-19 12:43:08.866091,657,1.81619e-06,24,100,62,4,96,50,10066,9295,8759,251
2025-02-19 12:43:12.365930,672,1.7601e-06,90,29,3,45,218,98,4140,20412,9256,375
2025-02-19 12:43:15.855934,687,1.62373e-06,192,85,4,45,383,63,1583,22527,9508,658
2025-02-19 12:43:20.014356,702,1.54411e-06,41,117,20,4,202,24,572,16045,8836,437
2025-02-19 12:43:23.555823,717,1.54467e-06,4,84,102,4,76,137,265,6273,8038,376
2025-02-19 12:43:27.000892,732,1.44887e-06,23,52,21,4,94,270,103,1313,7270,446
2025-02-19 12:43:30.494576,747,1.31847e-06,92,89,28,4,25,30,4,75,6744,430
2025-02-19 12:43:34.042545,762,1.14132e-06,7,62,20,50,2,92,4,3,6242,467
2025-02-19 12:43:37.660471,777,9.82e-07,48,106,4,125,2,195,73,3,5673,597
2025-02-19 12:43:41.180292,792,8.68465e-07,51,135,4,31,3,4,4,4,4983,409
2025-02-19 12:43:44.724688,807,7.82782e-07,4,3,4,44,2,4,3,3,4276,167
2025-02-19 12:43:48.220747,822,7.06535e-07,4,3,3,4,3,4,3,3,3627,284
2025-02-19 12:43:51.743673,837,6.57543e-07,4,3,4,3,3,4,4,4,3101,580
2025-02-19 12:43:55.281546,852,6.51561e-07,3,3,4,3,2,4,4,3,2669,1154
2025-02-19 12:43:58.792093,867,6.27435e-07,4,3,3,3,2,4,3,3,2315,2194
2025-02-19 12:44:02.326484,882,6.25031e-07,2,3,3,3,2,4,3,3,2003,3917
2025-02-19 12:44:05.875328,897,6.25557e-07,2,3,3,3,2,4,3,3,1762,6156
2025-02-19 12:44:09.376249,912,5.78711e-07,2,3,3,3,2,4,3,3,1516,7781
2025-02-19 12:44:12.789399,927,5.42436e-07,4,3,3,3,2,4,3,3,1334,8645
2025-02-19 12:44:16.188113,942,5.28292e-07,4,3,3,3,2,4,3,3,1135,7804
2025-02-19 12:44:19.593084,957,4.9676e-07,4,3,3,3,2,4,3,3,930,6455
2025-02-19 12:44:22.938493,972,4.82261e-07,4,3,3,3,2,4,3,3,712,5134
2025-02-19 12:44:26.315302,987,4.66319e-07,4,3,3,3,2,4,3,3,493,3720
2025-02-19 12:44:29.733857,1002,4.61154e-07,4,3,3,3,2,4,3,3,301,2605
2025-02-19 12:44:33.159407,1017,4.65334e-07,2,2,3,3,2,4,3,3,138,1630
2025-02-19 12:44:36.530822,1032,4.7e-07,4,3,3,3,2,2,3,3,7,1040
2025-02-19 12:44:39.928000,1047,4.47412e-07,4,3,3,3,2,4,3,3,3,647
2025-02-19 12:44:43.342768,1062,4.14621e-07,4,3,3,3,2,4,3,3,3,355
2025-02-19 12:44:46.909783,1077,4.32598e-07,2,2,2,3,2,2,2,2,3,142
2025-02-19 12:44:50.371974,1092,4.14077e-07,2,2,3,3,2,2,3,3,3,3
2025-02-19 12:44:55.874072,390,7.35545e-07,4,3,3,3,2,4,3,3,10,2
2025-02-19 12:44:59.932337,405,3.30566e-07,405,2,2,2,1,2,2,3,329,2
2025-02-19 12:45:03.396595,420,4.59598e-07,792,3,4,3,2,2,3,3,612,2
2025-02-19 12:45:06.842532,435,6.27175e-07,43,1208,3,3,2,2,3,2,1041,2
2025-02-19 12:45:10.325081,450,7.49442e-07,2,2667,12,3,2,2,3,3,1439,2
2025-02-19 12:45:13.829640,465,9.17297e-07,2,1570,2089,3,2,4,3,3,2021,2
2025-02-19 12:45:17.325126,480,1.0517e-06,4,3,4520,127,2,2,3,3,2476,2
2025-02-19 12:45:20.792096,495,1.10841e-06,4,3,4418,2803,2,3,4,3,3429,3
2025-02-19 12:45:24.226424,510,1.34064e-06,4,3,971,7676,3,4,3,4,3911,3
2025-02-19 12:45:27.716864,525,1.41804e-06,4,3,4,8127,1257,4,3,3,4693,3
2025-02-19 12:45:31.192187,540,1.44501e-06,4,3,3,3310,7119,4,11,3,5658,3
2025-02-19 12:45:34.811598,555,1.5854e-06,4,3,3,648,11986,621,3,3,6127,72
2025-02-19 12:45:38.318440,570,1.64268e-06,4,3,3,4,8940,4049,4,3,6602,102
2025-02-19 12:45:41.818235,585,1.69309e-06,4,3,24,3,2536,13432,670,68,6995,410
2025-02-19 12:45:45.341681,600,1.72937e-06,4,3,96,3,379,14345,3074,3,7312,312
2025-02-19 12:45:48.844143,615,1.70227e-06,4,3,3,4,2,8219,9593,4,7753,291
2025-02-19 12:45:52.476678,630,1.68489e-06,3,4,10,49,3,2210,16135,462,8033,502
2025-02-19 12:45:55.937344,645,1.716e-06,16,75,59,4,4,370,14370,2931,8233,371
2025-02-19 12:45:59.540421,660,1.8105e-06,24,66,23,4,123,56,8553,11651,8878,261
2025-02-19 12:46:03.040078,675,1.72239e-06,121,44,3,67,251,122,3397,21808,9355,420
2025-02-19 12:46:06.427828,690,1.61332e-06,179,96,4,22,357,43,1310,21934,9484,690
2025-02-19 12:46:10.446536,705,1.54827e-06,9,121,32,4,158,29,516,14199,8711,402
2025-02-19 12:46:13.946415,720,1.5367e-06,4,75,104,4,83,170,207,4507,7871,370
2025-02-19 12:46:17.411780,735,1.44581e-06,33,66,16,4,104,220,55,870,7146,448
2025-02-19 12:46:21.017168,750,1.28729e-06,101,106,38,4,11,25,4,48,6648,419
2025-02-19 12:46:24.488399,765,1.11563e-06,17,74,14,73,2,114,20,4,6138,491
2025-02-19 12:46:27.949712,780,9.57401e-07,58,105,4,123,2,215,73,4,5532,631
2025-02-19 12:46:31.478698,795,8.54106e-07,4,114,3,6,2,4,3,4,4843,304
2025-02-19 12:46:34.984032,810,7.7963e-07,4,4,4,47,3,2,3,3,4127,172
2025-02-19 12:46:38.486766,825,6.93688e-07,4,3,3,4,3,4,3,3,3523,326
2025-02-19 12:46:41.990214,840,6.67562e-07,4,3,3,3,2,4,4,3,3000,672
2025-02-19 12:46:45.424395,855,6.34984e-07,4,3,4,3,2,4,3,3,2595,1319
2025-02-19 12:46:48.960860,870,6.47127e-07,4,4,3,3,2,4,3,3,2246,2476
2025-02-19 12:46:52.443605,885,6.22395e-07,2,3,3,3,2,4,3,2,1956,4345
2025-02-19 12:46:55.957014,900,6.12022e-07,2,3,3,4,2,4,3,3,1706,6590
2025-02-19 12:46:59.487377,915,5.73477e-07,2,3,3,3,2,4,3,3,1475,8236
2025-02-19 12:47:03.027762,930,5.53643e-07,4,3,3,3,2,4,3,3,1293,8611
2025-02-19 12:47:06.561842,945,5.22128e-07,4,3,3,3,2,4,3,3,1096,7555
2025-02-19 12:47:10.074916,960,4.84562e-07,2,3,3,3,2,4,2,2,885,6212
2025-02-19 12:47:13.605648,975,4.75644e-07,4,3,3,3,2,4,3,3,664,4815
2025-02-19 12:47:17.130463,990,4.81012e-07,2,2,2,2,2,4,3,2,453,3427
2025-02-19 12:47:20.664268,1005,4.76986e-07,2,2,3,3,2,4,3,3,268,2415
2025-02-19 12:47:24.198078,1020,4.58452e-07,2,2,2,3,2,2,3,3,110,1521
2025-02-19 12:47:27.727378,1035,4.42839e-07,2,3,3,3,2,2,3,3,4,916
2025-02-19 12:47:31.267197,1050,4.46337e-07,2,2,2,3,2,2,3,3,3,609
2025-02-19 12:47:34.799094,1065,4.01773e-07,2,3,2,3,2,2,3,3,3,294
2025-02-19 12:47:38.319800,1080,3.99338e-07,2,2,2,3,2,2,3,3,3,107
2025-02-19 12:47:41.957202,1095,3.96773e-07,2,3,3,3,2,2,2,2,3,3
2025-02-19 12:47:47.557906,393,8.91258e-07,4,3,2,2,2,2,2,2,78,2
2025-02-19 12:47:51.609012,408,3.36201e-07,572,3,3,3,2,2,3,3,393,2
2025-02-19 12:47:55.091262,423,4.86838e-07,790,3,3,3,2,2,2,3,730,2
2025-02-19 12:47:58.617364,438,6.53541e-07,4,1591,3,3,2,2,3,3,1051,2
2025-02-19 12:48:02.125234,453,7.84301e-07,2,2816,210,2,2,2,3,3,1605,2
2025-02-19 12:48:05.637015,468,9.6532e-07,4,947,2831,3,3,2,3,3,2070,2
