time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-03 14:52:01.499774,650,1.76125e-06,79,144,178,3,121,176,19024,4936,10947,365
2025-02-03 14:52:05.020963,665,1.77844e-06,60,16,6,32,293,114,9956,18859,11680,446
2025-02-03 14:52:08.495759,680,1.67714e-06,186,78,3,102,548,117,3683,30826,12322,827
2025-02-03 14:52:12.026088,695,1.58719e-06,215,144,34,78,573,92,1294,29316,12393,671
2025-02-03 14:52:16.100501,710,1.53661e-06,24,167,157,21,239,90,560,17408,11156,568
2025-02-03 14:52:19.643480,725,1.47849e-06,29,91,140,32,233,429,230,5591,10135,715
2025-02-03 14:52:23.160527,740,1.36965e-06,88,116,68,3,262,268,3,1019,9372,643
2025-02-03 14:52:26.674411,755,1.20293e-06,110,126,114,5,77,124,3,82,8769,617
2025-02-03 14:52:30.286752,770,1.05048e-06,86,169,49,128,4,277,68,4,8114,868
2025-02-03 14:52:33.864537,785,9.33912e-07,200,250,38,244,4,184,68,43,7274,778
2025-02-03 14:52:37.364186,800,8.2878e-07,66,117,65,78,3,4,23,101,6367,268
2025-02-03 14:52:40.883263,815,7.4233e-07,4,3,3,115,3,2,60,3,5445,357
2025-02-03 14:52:44.433294,830,6.74994e-07,4,18,3,87,3,4,137,26,4639,685
2025-02-03 14:52:47.938386,845,6.41352e-07,4,54,4,3,3,3,55,4,4028,1362
2025-02-03 14:52:51.499136,860,6.28697e-07,2,3,3,3,2,4,3,3,3510,2688
2025-02-03 14:52:55.050192,875,6.39506e-07,4,2,2,3,2,4,2,2,3063,5054
2025-02-03 14:52:58.574445,890,6.33313e-07,2,3,3,3,2,4,2,2,2705,8855
2025-02-03 14:53:02.066504,905,5.96699e-07,4,2,2,3,3,3,2,3,2359,11533
2025-02-03 14:53:05.604723,920,5.72402e-07,4,3,3,3,2,4,2,3,2096,13900
2025-02-03 14:53:09.154700,935,5.28099e-07,4,2,3,3,2,3,2,3,1810,12908
2025-02-03 14:53:12.706467,950,4.94987e-07,4,2,2,3,2,4,2,3,1535,11019
2025-02-03 14:53:16.263415,965,4.73513e-07,4,2,3,3,2,4,2,3,1257,9221
2025-02-03 14:53:19.808112,980,4.70502e-07,3,2,3,3,3,4,3,2,934,6997
2025-02-03 14:53:23.364146,995,4.66959e-07,4,2,2,2,3,4,3,3,655,5137
2025-02-03 14:53:26.890644,1010,4.56525e-07,4,3,3,3,3,4,2,3,413,3268
2025-02-03 14:53:30.433678,1025,4.55546e-07,3,2,2,3,2,2,2,2,212,2242
2025-02-03 14:53:34.008750,1040,4.41557e-07,4,3,2,2,2,4,2,2,60,1485
2025-02-03 14:53:37.498820,1055,4.28743e-07,4,2,3,3,2,2,3,3,3,1024
2025-02-03 14:53:41.026779,1070,3.97957e-07,2,2,2,2,2,4,2,3,3,580
2025-02-03 14:53:44.550078,1085,4.32294e-07,4,3,3,3,2,3,2,2,2,258
2025-02-03 14:53:50.175013,400,3.03768e-07,27,2,2,3,2,3,2,2,277,1
2025-02-03 14:53:53.650011,415,4.51188e-07,889,2,3,2,2,4,2,2,628,2
2025-02-03 14:53:57.163558,430,5.23126e-07,883,833,2,3,2,3,2,3,1220,2
2025-02-03 14:54:00.705151,445,7.33954e-07,4,2932,3,3,2,4,2,2,1498,2
2025-02-03 14:54:04.202341,460,8.11901e-07,3,2763,1430,3,2,4,2,3,2356,3
2025-02-03 14:54:07.736307,475,1.03028e-06,2,60,5221,3,2,4,2,3,2749,3
2025-02-03 14:54:11.298442,490,1.04923e-06,2,3,6304,955,2,2,2,3,3874,3
2025-02-03 14:54:14.847509,505,1.25012e-06,4,2,2230,6379,3,4,3,3,4596,3
2025-02-03 14:54:18.403682,520,1.37809e-06,4,2,115,10410,618,2,3,3,5382,2
2025-02-03 14:54:21.954984,535,1.41808e-06,2,2,3,8923,5428,4,78,3,6645,4
2025-02-03 14:54:25.557155,550,1.54015e-06,4,3,3,2127,15511,239,73,3,7430,174
2025-02-03 14:54:29.110832,565,1.61232e-06,4,2,3,345,14255,2547,3,3,8052,134
2025-02-03 14:54:32.653595,580,1.68264e-06,34,3,4,44,5929,11829,404,113,8672,621
2025-02-03 14:54:36.212175,595,1.71551e-06,4,3,199,3,1545,19068,2345,40,9119,392
2025-02-03 14:54:39.778257,610,1.69805e-06,4,3,3,3,3,15030,8990,3,9714,383
2025-02-03 14:54:43.329624,625,1.65057e-06,8,3,42,55,2,5567,20734,169,10296,677
2025-02-03 14:54:46.860773,640,1.66601e-06,48,64,94,67,51,899,21288,1483,10320,649
2025-02-03 14:54:50.390689,655,1.77869e-06,59,104,137,3,181,109,16601,8306,11264,361
2025-02-03 14:54:53.925760,670,1.74517e-06,92,44,3,63,333,168,7154,24580,11975,547
2025-02-03 14:54:57.454360,685,1.63423e-06,239,104,4,96,612,71,2667,31800,12489,964
2025-02-03 14:55:01.496829,700,1.50728e-06,156,155,60,32,390,67,972,25820,11747,558
2025-02-03 14:55:05.007060,715,1.53153e-06,24,151,189,14,207,166,355,12948,10888,590
2025-02-03 14:55:08.525581,730,1.45889e-06,49,99,99,22,261,583,118,3223,9882,717
2025-02-03 14:55:12.080746,745,1.32509e-06,128,157,102,3,227,87,3,463,9172,562
2025-02-03 14:55:15.629448,760,1.14879e-06,97,145,130,43,3,180,19,60,8613,695
2025-02-03 14:55:19.315314,775,9.96045e-07,104,177,21,179,4,360,100,16,7842,1020
2025-02-03 14:55:22.850697,790,8.92252e-07,171,209,28,119,4,26,30,76,7008,483
2025-02-03 14:55:26.399375,805,8.021e-07,4,76,60,90,3,2,27,4,6054,251
2025-02-03 14:55:29.963065,820,7.10607e-07,4,3,3,152,4,3,97,3,5193,434
2025-02-03 14:55:33.486666,835,6.751e-07,2,20,4,3,3,4,85,30,4416,865
2025-02-03 14:55:37.037700,850,6.45589e-07,4,74,20,3,3,4,42,3,3866,1726
2025-02-03 14:55:40.580170,865,6.35269e-07,4,3,4,3,3,4,2,3,3347,3339
2025-02-03 14:55:44.111462,880,6.38331e-07,4,3,3,3,2,4,2,2,2951,6197
2025-02-03 14:55:47.659168,895,6.25864e-07,2,3,3,3,2,4,2,2,2589,10386
2025-02-03 14:55:51.205501,910,5.9895e-07,3,3,3,3,2,4,2,2,2268,13265
2025-02-03 14:55:54.766436,925,5.63755e-07,4,3,3,3,2,4,3,3,2006,14131
2025-02-03 14:55:58.318754,940,5.24441e-07,4,2,2,3,3,4,2,2,1722,12509
2025-02-03 14:56:01.871609,955,5.03845e-07,4,2,3,3,2,4,4,2,1455,10601
2025-02-03 14:56:05.422590,970,4.69719e-07,4,2,3,3,2,4,2,2,1154,8415
2025-02-03 14:56:08.965128,985,4.79617e-07,4,2,2,3,2,3,2,2,840,6092
2025-02-03 14:56:12.517713,1000,4.60541e-07,4,2,3,3,2,4,2,2,574,4607
2025-02-03 14:56:16.079944,1015,4.55725e-07,4,2,2,2,2,3,2,2,343,3034
2025-02-03 14:56:19.622733,1030,4.56893e-07,2,2,2,2,2,2,2,2,157,1798
2025-02-03 14:56:23.173707,1045,4.63005e-07,4,2,3,3,2,4,2,2,20,1423
2025-02-03 14:56:26.726294,1060,4.30255e-07,3,2,2,2,2,4,2,2,3,831
2025-02-03 14:56:30.297468,1075,4.14558e-07,2,2,3,2,2,4,2,2,3,456
2025-02-03 14:56:33.849678,1090,4.08513e-07,4,2,2,2,2,4,2,2,3,216
2025-02-03 14:56:39.465948,390,7.37743e-07,3,2,2,2,2,3,2,2,88,2
2025-02-03 14:56:43.538502,405,3.24805e-07,372,2,2,2,3,4,2,3,443,2
2025-02-03 14:56:47.087045,420,4.82109e-07,1036,2,3,2,3,4,2,2,787,2
2025-02-03 14:56:50.640973,435,5.86616e-07,366,1722,2,2,2,4,2,2,1293,2
2025-02-03 14:56:54.193503,450,7.44621e-07,2,3366,69,2,2,4,2,2,1799,3
2025-02-03 14:56:57.724530,465,9.0704e-07,4,1543,2806,2,2,3,3,3,2496,2
2025-02-03 14:57:01.274590,480,1.03999e-06,2,2,5835,4,2,2,2,3,3059,2
2025-02-03 14:57:04.839750,495,1.07561e-06,2,2,5562,2153,2,2,3,3,4203,3
2025-02-03 14:57:08.403506,510,1.32637e-06,4,2,1169,8351,4,2,2,3,4818,2
2025-02-03 14:57:11.953087,525,1.39756e-06,3,2,4,10638,1465,4,28,3,5783,4
2025-02-03 14:57:15.493025,540,1.43173e-06,4,3,2,6371,8902,4,69,3,6985,3
2025-02-03 14:57:19.099764,555,1.56447e-06,4,4,3,1363,15889,644,3,3,7654,149
2025-02-03 14:57:22.671833,570,1.63616e-06,21,2,3,104,12262,4589,18,3,8314,225
2025-02-03 14:57:26.234539,585,1.68449e-06,6,3,70,4,3695,15919,788,140,8837,496
2025-02-03 14:57:29.776960,600,1.73203e-06,4,3,160,3,651,18842,3817,4,9349,496
2025-02-03 14:57:33.327108,615,1.68834e-06,4,3,3,4,2,12194,13149,3,9975,407
2025-02-03 14:57:36.879542,630,1.65857e-06,5,3,44,71,3,3099,22034,397,10366,862
2025-02-03 14:57:40.442002,645,1.70335e-06,63,118,144,4,99,515,20653,2781,10640,407
2025-02-03 14:57:43.991686,660,1.80155e-06,61,58,92,22,232,103,13284,12993,11494,378
2025-02-03 14:57:47.546882,675,1.71632e-06,145,59,3,88,442,146,5033,29022,12242,658
2025-02-03 14:57:51.065526,690,1.60405e-06,216,109,5,68,653,78,1985,31223,12549,803
2025-02-03 14:57:55.171622,705,1.53985e-06,48,161,106,15,349,76,663,22117,11512,527
2025-02-03 14:57:58.725618,720,1.50889e-06,17,93,166,13,234,284,321,8159,10546,624
2025-02-03 14:58:02.274098,735,1.42899e-06,57,90,55,3,309,560,14,2138,9651,703
2025-02-03 14:58:05.806582,750,1.26388e-06,129,141,112,4,214,77,3,264,8986,561
2025-02-03 14:58:09.370155,765,1.09888e-06,100,169,118,88,3,214,52,40,8407,771
2025-02-03 14:58:12.910502,780,9.71697e-07,153,218,39,243,4,372,125,35,7573,1115
2025-02-03 14:58:16.453011,795,8.62726e-07,106,152,36,70,4,4,20,125,6719,358
2025-02-03 14:58:20.004148,810,7.58572e-07,2,3,11,89,2,3,38,3,5758,293
2025-02-03 14:58:23.555433,825,6.97811e-07,3,8,3,181,3,3,137,4,4915,544
2025-02-03 14:58:27.099089,840,6.51852e-07,4,39,3,3,3,4,59,19,4222,1086
2025-02-03 14:58:30.641213,855,6.34141e-07,3,51,3,3,3,4,3,3,3704,2175
2025-02-03 14:58:34.202474,870,6.35255e-07,2,3,3,3,3,2,2,2,3207,4118
2025-02-03 14:58:37.744865,885,6.23904e-07,2,2,2,3,2,4,2,2,2841,7425
2025-02-03 14:58:41.296210,900,6.18182e-07,4,2,3,3,2,3,2,3,2476,10644
2025-02-03 14:58:44.804853,915,5.72821e-07,4,2,3,2,3,4,3,2,2184,14143
2025-02-03 14:58:48.371232,930,5.37953e-07,2,3,3,3,2,3,2,2,1923,13797
2025-02-03 14:58:51.921187,945,5.19129e-07,2,3,3,3,2,4,2,3,1631,11875
2025-02-03 14:58:55.452658,960,4.95609e-07,4,2,3,3,3,4,2,2,1364,10146
2025-02-03 14:58:58.973513,975,4.73241e-07,4,2,3,3,3,4,2,2,1051,7823
2025-02-03 14:59:02.533608,990,4.64758e-07,4,2,3,2,3,4,2,2,750,5509
2025-02-03 14:59:06.086185,1005,4.58999e-07,4,2,3,2,2,2,2,2,497,3813
2025-02-03 14:59:09.639618,1020,4.67343e-07,4,2,2,2,2,2,2,2,276,2777
2025-02-03 14:59:13.158477,1035,4.61716e-07,4,2,2,3,2,2,3,3,107,1584
2025-02-03 14:59:16.688490,1050,4.40501e-07,4,3,3,2,2,2,2,2,3,1281
2025-02-03 14:59:20.219839,1065,4.40268e-07,4,2,2,3,3,2,2,3,3,691
2025-02-03 14:59:23.775785,1080,3.87231e-07,2,2,2,2,2,3,2,2,3,340
2025-02-03 14:59:27.348328,1095,4.44573e-07,2,2,2,2,2,4,2,2,2,178
2025-02-03 14:59:32.931901,395,8.84819e-07,4,2,2,2,3,2,2,2,215,1
2025-02-03 14:59:36.952100,410,3.7873e-07,717,2,2,2,2,4,2,2,553,2
2025-02-03 14:59:40.494475,425,4.7041e-07,1124,175,2,2,2,3,2,2,1030,3
2025-02-03 14:59:44.058410,440,7.00228e-07,4,2431,2,2,3,4,2,3,1339,2
2025-02-03 14:59:47.598006,455,7.58405e-07,4,3436,549,2,3,3,2,2,2129,3
2025-02-03 14:59:51.129361,470,9.60821e-07,2,495,4402,3,2,2,2,3,2597,3
2025-02-03 14:59:54.771814,485,1.03471e-06,3,2,6339,307,3,4,2,3,3488,3
2025-02-03 14:59:58.307111,500,1.17766e-06,4,2,3965,4059,2,4,2,3,4426,4
2025-02-03 15:00:01.835693,515,1.38084e-06,3,2,576,9833,188,4,3,3,5075,3
2025-02-03 15:00:05.379242,530,1.40229e-06,4,2,4,10271,3018,4,69,3,6266,3
2025-02-03 15:00:08.920462,545,1.48504e-06,2,3,3,3628,12951,13,84,3,7259,49
2025-02-03 15:00:12.502950,560,1.62066e-06,4,3,3,732,15430,1349,2,3,7884,61
2025-02-03 15:00:16.057795,575,1.67686e-06,41,2,3,45,9099,7693,167,49,8535,412
2025-02-03 15:00:19.597867,590,1.706e-06,5,3,147,4,2418,18430,1395,127,8990,289
2025-02-03 15:00:23.129201,605,1.74045e-06,4,2,51,3,159,17484,5981,3,9554,519
2025-02-03 15:00:26.650178,620,1.68715e-06,4,3,18,38,2,8510,17720,28,10224,508
2025-02-03 15:00:30.048012,635,1.65048e-06,27,27,60,116,10,1957,21945,782,10303,889
2025-02-03 15:00:33.462542,650,1.76536e-06,78,153,179,4,121,175,19116,4969,11000,369
2025-02-03 15:00:36.890471,665,1.77997e-06,60,20,6,30,299,115,10016,19007,11746,452
2025-02-03 15:00:40.368899,680,1.68446e-06,192,82,3,103,556,119,3697,31035,12403,833
2025-02-03 15:00:43.906448,695,1.58395e-06,218,148,42,75,585,92,1302,29512,12459,676
2025-02-03 15:00:48.003870,710,1.54499e-06,27,173,159,23,242,91,563,17494,11235,573
2025-02-03 15:00:51.545290,725,1.50908e-06,32,90,139,34,232,432,234,5621,10199,721
2025-02-03 15:00:55.097879,740,1.38925e-06,90,120,67,3,265,273,3,1028,9441,650
2025-02-03 15:00:58.670281,755,1.21539e-06,111,125,119,7,79,123,3,89,8820,621
2025-02-03 15:01:02.365052,770,1.05479e-06,90,165,51,131,4,280,69,3,8160,878
2025-02-03 15:01:05.920021,785,9.37427e-07,201,250,40,249,4,188,69,45,7319,785
2025-02-03 15:01:09.462351,800,8.16348e-07,69,126,67,76,3,4,26,101,6402,272
2025-02-03 15:01:13.015273,815,7.53429e-07,4,3,3,116,2,2,61,3,5480,359
2025-02-03 15:01:16.573843,830,6.76404e-07,3,17,3,90,3,2,138,25,4667,687
2025-02-03 15:01:20.118776,845,6.53027e-07,4,60,4,3,3,4,57,3,4053,1376
2025-02-03 15:01:23.669741,860,6.38688e-07,3,3,3,3,3,4,2,3,3528,2709
2025-02-03 15:01:27.202162,875,6.44287e-07,4,3,3,3,3,4,2,3,3081,5092
2025-02-03 15:01:30.743650,890,6.3449e-07,4,3,2,3,2,3,2,3,2718,8908
2025-02-03 15:01:34.294778,905,6.12723e-07,3,3,3,3,3,2,2,3,2370,11620
2025-02-03 15:01:37.847260,920,5.58787e-07,4,3,2,3,3,4,2,3,2110,13997
2025-02-03 15:01:41.399632,935,5.40655e-07,4,2,2,3,2,4,2,3,1820,13004
2025-02-03 15:01:44.963438,950,5.1081e-07,4,2,2,3,3,4,2,2,1549,11096
2025-02-03 15:01:48.513603,965,4.92829e-07,4,3,2,3,2,4,2,2,1265,9282
2025-02-03 15:01:52.075954,980,4.83396e-07,4,2,2,3,3,4,2,2,946,7046
2025-02-03 15:01:55.598334,995,4.67566e-07,3,2,3,3,3,4,2,2,661,5176
2025-02-03 15:01:59.145742,1010,4.60075e-07,4,2,3,3,3,4,2,2,417,3294
2025-02-03 15:02:02.709780,1025,4.72072e-07,3,2,2,2,2,4,2,3,216,2266
2025-02-03 15:02:06.274833,1040,4.43171e-07,4,2,2,2,3,4,2,2,61,1496
2025-02-03 15:02:09.833435,1055,4.62203e-07,4,2,3,3,2,2,2,2,3,1036
2025-02-03 15:02:13.399780,1070,4.48381e-07,3,2,2,2,3,4,2,3,3,591
2025-02-03 15:02:16.963137,1085,4.17691e-07,4,2,3,3,2,2,2,2,3,265
2025-02-03 15:02:22.556795,400,2.97086e-07,27,2,2,2,2,3,2,2,284,2
2025-02-03 15:02:26.087086,415,4.25864e-07,894,2,2,2,2,3,2,3,633,3
2025-02-03 15:02:29.628116,430,5.05682e-07,889,843,2,3,2,4,2,2,1229,3
2025-02-03 15:02:33.176929,445,7.41018e-07,2,2954,3,2,2,4,2,2,1508,2
2025-02-03 15:02:36.721864,460,8.06113e-07,4,2787,1445,2,3,2,2,3,2369,2
2025-02-03 15:02:40.264084,475,1.01169e-06,4,63,5252,3,2,4,2,3,2766,2
2025-02-03 15:02:43.804456,490,1.05938e-06,3,2,6358,961,3,4,2,3,3891,4
2025-02-03 15:02:47.356984,505,1.23548e-06,4,2,2241,6426,2,4,2,3,4626,2
2025-02-03 15:02:50.910614,520,1.38861e-06,4,2,123,10472,621,4,3,3,5426,3
2025-02-03 15:02:54.458101,535,1.41862e-06,4,2,3,8978,5477,4,82,3,6687,4
2025-02-03 15:02:58.062833,550,1.53849e-06,4,3,3,2136,15615,239,78,3,7468,177
2025-02-03 15:03:01.617754,565,1.61314e-06,4,2,3,348,14337,2567,3,3,8108,136
2025-02-03 15:03:05.181476,580,1.67482e-06,33,3,4,45,5962,11917,407,117,8712,627
2025-02-03 15:03:08.731373,595,1.73763e-06,4,3,197,3,1551,19172,2360,42,9166,399
2025-02-03 15:03:12.271576,610,1.71731e-06,4,2,3,3,3,15107,9041,3,9750,391
2025-02-03 15:03:15.826507,625,1.67774e-06,6,3,43,53,2,5589,20896,175,10340,685
2025-02-03 15:03:19.369138,640,1.67792e-06,47,68,98,65,53,898,21419,1494,10363,655
2025-02-03 15:03:22.919147,655,1.80281e-06,61,107,139,4,184,112,16689,8364,11323,368
2025-02-03 15:03:26.481452,670,1.75609e-06,92,45,3,65,330,168,7181,24717,12057,552
2025-02-03 15:03:30.024017,685,1.64227e-06,241,103,4,100,619,67,2689,31960,12549,971
2025-02-03 15:03:34.106129,700,1.51722e-06,155,152,62,38,396,68,977,25930,11787,563
2025-02-03 15:03:37.647585,715,1.53717e-06,25,154,193,20,211,169,355,12991,10926,596
2025-02-03 15:03:41.211227,730,1.45937e-06,49,100,101,25,265,590,119,3222,9925,720
2025-02-03 15:03:44.763717,745,1.33127e-06,132,159,98,3,232,85,3,463,9222,570
2025-02-03 15:03:48.314748,760,1.17265e-06,100,146,134,47,4,178,21,56,8658,702
2025-02-03 15:03:51.982135,775,1.00103e-06,108,181,28,185,3,366,103,18,7886,1027
2025-02-03 15:03:55.492347,790,9.03644e-07,173,211,24,120,3,27,26,81,7065,483
2025-02-03 15:03:59.033673,805,7.95584e-07,4,74,60,90,3,4,27,4,6091,257
2025-02-03 15:04:02.575992,820,7.16005e-07,4,3,3,158,3,4,102,3,5216,441
2025-02-03 15:04:06.137135,835,6.798e-07,3,24,3,3,3,4,83,31,4444,875
2025-02-03 15:04:09.691138,850,6.50948e-07,2,76,24,3,3,4,44,3,3888,1739
2025-02-03 15:04:13.239758,865,6.28228e-07,4,4,4,3,3,4,2,3,3370,3351
2025-02-03 15:04:16.793689,880,6.23962e-07,2,2,2,3,2,2,2,3,2969,6237
2025-02-03 15:04:20.334860,895,6.3221e-07,4,2,3,3,2,2,2,2,2602,10444
2025-02-03 15:04:23.888142,910,5.84567e-07,3,3,2,3,3,4,2,3,2281,13336
2025-02-03 15:04:27.344724,925,5.51018e-07,2,3,3,3,3,4,2,3,2022,14222
2025-02-03 15:04:30.894690,940,5.31859e-07,2,2,3,3,2,2,2,3,1730,12571
2025-02-03 15:04:34.439694,955,5.03306e-07,3,2,2,3,2,4,2,2,1464,10653
2025-02-03 15:04:38.000772,970,4.87459e-07,4,2,2,3,2,3,2,2,1163,8462
2025-02-03 15:04:41.554352,985,4.83298e-07,2,2,2,3,2,4,2,2,846,6126
2025-02-03 15:04:45.106985,1000,4.68029e-07,4,2,3,2,3,4,2,2,577,4635
2025-02-03 15:04:48.669690,1015,4.63494e-07,3,2,2,3,2,4,2,2,344,3055
2025-02-03 15:04:52.220503,1030,4.55208e-07,4,2,2,3,3,4,2,2,165,1807
2025-02-03 15:04:55.763086,1045,4.61841e-07,3,3,2,2,3,3,2,2,20,1437
2025-02-03 15:04:59.326909,1060,4.44194e-07,2,2,2,2,2,3,3,2,3,837
2025-02-03 15:05:02.887015,1075,3.95399e-07,2,2,2,2,2,2,2,2,3,461
2025-02-03 15:05:06.439204,1090,3.74299e-07,2,3,2,2,2,2,2,2,2,221
2025-02-03 15:05:12.053004,390,6.7682e-07,3,2,2,2,2,2,2,2,93,3
2025-02-03 15:05:16.148007,405,3.45259e-07,377,2,2,2,2,3,2,3,447,2
2025-02-03 15:05:19.699379,420,4.60604e-07,1047,2,2,2,2,2,2,2,792,2
2025-02-03 15:05:23.251616,435,6.20608e-07,370,1739,2,2,1,2,2,2,1300,3
2025-02-03 15:05:26.815491,450,7.77358e-07,4,3385,67,2,3,3,2,2,1815,2
2025-02-03 15:05:30.366798,465,9.02982e-07,4,1553,2823,3,3,4,2,4,2510,3
