time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-04 14:51:29.484427,465,8.87219e-07,2,1786,2864,3,2,2,3,3,2675,2
2025-02-04 14:51:33.096731,480,1.0472e-06,2,3,5886,92,3,2,3,3,3296,2
2025-02-04 14:51:36.894608,495,1.08643e-06,4,3,5623,2700,3,2,3,3,4499,3
2025-02-04 14:51:40.356759,510,1.33024e-06,2,3,1192,8880,3,2,3,3,5115,3
2025-02-04 14:51:43.892530,525,1.39811e-06,4,3,4,10466,1431,2,37,4,6178,3
2025-02-04 14:51:47.326835,540,1.44823e-06,4,3,3,5322,8655,4,76,4,7364,4
2025-02-04 14:51:50.948230,555,1.56227e-06,4,4,3,1167,15821,587,0,0,8095,86
2025-02-04 14:51:54.375259,570,1.63969e-06,22,3,3,108,12198,4236,26,4,8768,234
2025-02-04 14:51:57.930077,585,1.69079e-06,35,3,115,36,3640,16071,830,164,9517,537
2025-02-04 14:52:01.368246,600,1.70919e-06,5,4,164,3,829,19811,3980,4,9965,444
2025-02-04 14:52:05.118580,615,1.70569e-06,4,3,14,64,2,13514,13437,3,10623,411
2025-02-04 14:52:08.597340,630,1.63643e-06,43,5,76,149,3,3915,21565,287,11164,972
2025-02-04 14:52:12.158151,645,1.69199e-06,82,158,175,8,119,628,19832,1920,11495,533
2025-02-04 14:52:15.634691,660,1.77315e-06,106,110,115,71,273,144,12371,9668,12380,359
2025-02-04 14:52:19.095644,675,1.71784e-06,178,96,19,164,440,227,4384,26798,13067,726
2025-02-04 14:52:22.563296,690,1.5825e-06,348,141,30,121,594,90,1974,32768,13304,928
2025-02-04 14:52:26.650199,705,1.5203e-06,182,194,134,55,345,93,686,26320,12300,511
2025-02-04 14:52:30.145284,720,1.49766e-06,51,154,230,62,239,300,289,12431,11192,663
2025-02-04 14:52:33.721920,735,1.39487e-06,81,135,102,36,342,515,37,3133,10292,667
2025-02-04 14:52:37.339092,750,1.25916e-06,199,213,161,38,238,106,5,463,9642,500
2025-02-04 14:52:40.898328,765,1.0819e-06,109,171,141,164,3,261,92,88,8934,804
2025-02-04 14:52:44.440204,780,9.4019e-07,145,224,56,338,3,467,152,39,8024,1243
2025-02-04 14:52:47.966061,795,8.47201e-07,202,215,66,103,3,4,18,132,7094,288
2025-02-04 14:52:51.461406,810,7.40265e-07,10,64,93,175,3,2,54,4,6159,195
2025-02-04 14:52:54.956746,825,6.90176e-07,2,3,3,183,3,3,154,4,5345,398
2025-02-04 14:52:58.457947,840,6.40943e-07,4,43,5,3,3,4,55,44,4553,843
2025-02-04 14:53:01.910306,855,6.20177e-07,4,107,73,3,3,3,4,4,3976,1774
2025-02-04 14:53:05.365886,870,6.10412e-07,2,3,3,3,3,3,3,3,3462,3589
2025-02-04 14:53:08.850347,885,6.11709e-07,2,3,3,3,3,4,3,3,3084,7224
2025-02-04 14:53:12.304330,900,5.94588e-07,2,3,3,3,3,3,3,3,2736,11495
2025-02-04 14:53:15.792607,915,5.60073e-07,2,3,3,3,2,2,4,4,2406,15191
2025-02-04 14:53:19.290845,930,5.24574e-07,2,3,3,3,3,2,3,3,2149,14755
2025-02-04 14:53:22.721426,945,4.90239e-07,2,3,3,3,2,5,3,3,1823,12669
2025-02-04 14:53:26.448124,960,4.7161e-07,2,3,3,3,2,4,2,2,1516,10620
2025-02-04 14:53:30.001620,975,4.6254e-07,2,3,3,4,2,4,3,3,1199,8308
2025-02-04 14:53:33.515539,990,4.52667e-07,4,3,3,3,3,2,3,3,864,5693
2025-02-04 14:53:37.009094,1005,4.60521e-07,2,3,3,3,2,4,3,3,584,4252
2025-02-04 14:53:40.520246,1020,4.39939e-07,4,2,3,2,2,2,3,3,351,2782
2025-02-04 14:53:43.979329,1035,4.48953e-07,2,3,3,3,3,3,4,3,158,1571
2025-02-04 14:53:47.478724,1050,4.21855e-07,4,3,3,2,2,4,3,3,23,1266
2025-02-04 14:53:50.996178,1065,4.18168e-07,4,3,3,2,2,2,3,2,3,687
2025-02-04 14:53:54.490985,1080,4.25392e-07,2,3,2,2,2,2,3,3,3,354
2025-02-04 14:53:57.927161,1095,3.6624e-07,4,3,3,3,3,2,3,4,3,157
2025-02-04 14:54:03.398665,395,8.38971e-07,2,3,3,2,2,2,3,2,289,2
2025-02-04 14:54:07.831576,410,3.69128e-07,688,2,2,2,2,2,3,3,635,2
2025-02-04 14:54:11.380864,425,4.73724e-07,1192,145,3,3,2,2,3,3,1138,2
2025-02-04 14:54:14.909238,440,7.16037e-07,29,2321,3,3,2,2,3,3,1451,2
2025-02-04 14:54:18.355074,455,7.88005e-07,2,3529,591,2,2,3,3,3,2313,2
2025-02-04 14:54:21.878710,470,9.74212e-07,2,648,4490,2,3,2,3,3,2789,2
2025-02-04 14:54:25.341762,485,1.02544e-06,3,3,6440,484,3,2,3,3,3764,3
2025-02-04 14:54:28.813609,500,1.17441e-06,2,3,4002,4874,3,4,3,3,4736,3
2025-02-04 14:54:32.317715,515,1.37632e-06,2,3,617,10001,178,2,4,4,5393,3
2025-02-04 14:54:35.771329,530,1.42216e-06,3,3,4,9780,2920,2,69,30,6630,3
2025-02-04 14:54:39.553349,545,1.49749e-06,4,3,3,2736,12879,9,87,2,7692,70
2025-02-04 14:54:43.064240,560,1.61847e-06,4,3,3,632,15409,1251,3,4,8352,21
2025-02-04 14:54:46.565704,575,1.66955e-06,64,3,4,68,9123,7152,181,43,9044,433
2025-02-04 14:54:50.147067,590,1.71456e-06,15,4,206,3,2528,18904,1468,184,9706,293
2025-02-04 14:54:53.589268,605,1.71266e-06,8,3,65,3,240,18730,6189,3,10208,657
2025-02-04 14:54:57.100296,620,1.68059e-06,22,3,43,98,3,10060,17908,7,10914,542
2025-02-04 14:55:00.573330,635,1.64763e-06,35,42,85,193,6,2342,21412,551,11103,974
2025-02-04 14:55:04.040490,650,1.75636e-06,93,220,224,30,150,344,18228,3458,11827,347
2025-02-04 14:55:07.551415,665,1.78405e-06,117,61,52,96,333,153,8911,14917,12596,437
