wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
468,1.190144e-06,0.0013560593130165163,0.033685490291995385,0.17131149636734286,0.0037309289587052217,0.003874338954836716,0.001851078163959366,0.0022600720034726867,0.006407170351905499,0.11257186607764084,0.002568644449021819,0.8497840336714276,1.0,1.0113653689698473e-06,3.0,3.9095094246773328
471,1.224844e-06,0.0016910248419148865,0.01958417052769284,0.19028040822318543,0.005405515016262736,0.00401154990623109,0.0017192849936795128,0.0022357337334005726,0.005907820917953559,0.11480931548291798,0.002872589914108284,0.8373272779978741,1.0,1.0255952924920281e-06,3.0,3.934570382527829
474,1.2396499999999999e-06,0.0020089786093873815,0.011689211325766778,0.1985369751991326,0.007753802908539395,0.0039146362594228235,0.0016580828553308074,0.002476848079106027,0.004258712722425428,0.11685022985999494,0.003151193398124724,0.8507970853088109,1.0,1.0546906068030673e-06,3.0,3.9596313403783245
477,1.2390059999999999e-06,0.0023554214083469005,0.006520139980699971,0.20201717225620497,0.011349223615009316,0.004006823865164056,0.0018356315736587938,0.002782952861822916,0.0028027920147015084,0.11864441237281971,0.00362519002247724,0.8901482497301053,1.0,1.102899022305099e-06,3.0,3.9846922982288207
480,1.2313900000000001e-06,0.002684818934969919,0.0030398739168836114,0.20128573188522844,0.016488732130326783,0.00431684501637813,0.001931056953223146,0.003095892277799831,0.0023048458931630884,0.1204424843088491,0.004098779007051498,0.9459839673688173,1.0,1.1648751975782878e-06,3.0,4.009753256079316
483,1.2254620000000002e-06,0.003029489326926006,0.0012932464803230592,0.19716317443790884,0.024099747001338514,0.004068761725843844,0.0016712085429398712,0.0032952022161272243,0.0022558644829452634,0.12230039223019366,0.004588514924707553,1.0026901187085286,1.0,1.228758638252791e-06,3.0,4.0348142139298115
486,1.2295640000000001e-06,0.003602685081499535,0.0007159982403310404,0.18808833066406677,0.03531619245960215,0.003411005911463463,0.0014771364965342699,0.0033432651710657213,0.0024976267011793613,0.12377046336564297,0.004984043683750591,1.0467450699290413,1.0,1.2870400551622316e-06,3.0,4.059875171780307
489,1.247868e-06,0.004429169844620273,0.0004908934308545555,0.17397516425319132,0.05103889534062289,0.00295649789172405,0.0015491240875163547,0.0037145930505989473,0.0026727763951954523,0.1251345461717227,0.005743709896597434,1.066060671511467,1.0,1.3303029980376714e-06,3.0,4.084936129630803
492,1.281972e-06,0.00509750840278919,0.00043279715191866483,0.15498065517339893,0.07240090739735075,0.0027571017422105435,0.001779331352788917,0.004344001158200475,0.002853309162588886,0.1267736658321502,0.0065134686498706015,1.0593316155828174,1.0,1.3580334698919356e-06,3.0,4.1099970874812985
495,1.326668e-06,0.004490253547024958,0.00039041245589122644,0.1305548005758822,0.09972986341337324,0.0027806527302525657,0.0019522630580970906,0.004833190652848479,0.0032450319683582996,0.12835979864895555,0.006906937429908009,1.0366027421700958,1.0,1.375227686749317e-06,3.0,4.135058045331795
498,1.377972e-06,0.003067445430559849,0.0003926149436200736,0.10257209422044881,0.1327967226785148,0.0031616625384105327,0.0020205528974213864,0.0046011480750727885,0.0037060734006762164,0.13002241299626127,0.00693059861354286,1.0059829202667243,1.0,1.3862162966057787e-06,3.0,4.16011900318229
501,1.42909e-06,0.002298764920444208,0.00047846364809179165,0.07466275954802656,0.16687298935814504,0.0038589919288776,0.001934678293470899,0.0037965737314621176,0.004098252374945756,0.13195471454079064,0.006464606244766936,0.976304124684124,1.0,1.3952264615448348e-06,3.0,4.1851799610327864
504,1.4764819999999999e-06,0.002296330686622076,0.000510840778455635,0.05138561197467697,0.19730120804577517,0.004927998769887561,0.0017647910080271264,0.0032921618754967684,0.004391362517316426,0.1339954532466201,0.006109698058146358,0.9523977275767657,1.0,1.4061981016079979e-06,3.0,4.210240918883282
507,1.5175919999999999e-06,0.0025058995151918326,0.0006443637970422313,0.036719007049137345,0.22322879199575044,0.006586936132008038,0.0017796998159322736,0.0033343566026352357,0.004387852296787358,0.13584485381125194,0.006188038975466616,0.934962311448819,1.0,1.4188913241562362e-06,3.0,4.235301876733778
510,1.550512e-06,0.0027434467204612905,0.0007110599545338814,0.027600530892111667,0.24372491913542454,0.009052286822404556,0.0019214006551795267,0.003686450072784506,0.004276495777528872,0.13768503521492975,0.006434949735399773,0.927999388529839,1.0,1.4388741879081777e-06,3.0,4.2603628345842735
513,1.57865e-06,0.002931230681868009,0.0008170338761668923,0.01959263119202422,0.254189574117951,0.012848815040269284,0.0020943966798605326,0.004089823620139073,0.004332546470933754,0.1397280841992522,0.0064962164020284305,0.928329396840234,1.0,1.4655072023218353e-06,3.0,4.285423792434768
516,1.59309e-06,0.003261555907619379,0.0009387972549181483,0.012509019129018625,0.25533845590491994,0.018325514813777734,0.00213887886330148,0.004597085418893264,0.0045003187002912535,0.14128633664323426,0.006915016874962464,0.9412668668768045,1.0,1.4995228329527687e-06,3.0,4.310484750285265
519,1.5988759999999998e-06,0.0036128549679437217,0.0010725629919057823,0.007616151940863984,0.2517414235013701,0.02608014221787725,0.0019051947298517886,0.005042938596181415,0.004793629233868259,0.14259417908015398,0.007507949042575682,0.9647455978368399,1.0,1.542508582486975e-06,3.0,4.3355457081357605
522,1.5965400000000001e-06,0.003927171204888271,0.0012207246327274116,0.0055455253581068505,0.24374432903061322,0.0371456938614369,0.0016686898910148154,0.00535349598452108,0.00524386008708966,0.14432636699018728,0.007557202377077407,0.9941455157251531,1.0,1.5871930816758355e-06,3.0,4.360606665986256
525,1.5902299999999998e-06,0.003919809925348153,0.0014870891325933224,0.004687759857067856,0.2305706414413112,0.05216911815853721,0.0017889984913885461,0.005535627574625339,0.005211574045686956,0.14598657521693142,0.006756467024748346,1.0279048945483484,1.0,1.6346052004576201e-06,3.0,4.385667623836753
528,1.5840699999999998e-06,0.003779143160000264,0.0018140065463078474,0.004116071335317618,0.21289701236637382,0.0722009795335621,0.0021724687014428,0.005869498307198075,0.004513346184488515,0.14714011141976863,0.006158956327275542,1.0606110411833851,1.0,1.6800821320073647e-06,3.0,4.4107285816872475
531,1.5858459999999997e-06,0.0038400155394800505,0.002059533977715325,0.003201425949076802,0.18796038038921942,0.09812254976705279,0.002660065196315355,0.0061786238183399265,0.0037638640995532116,0.1483763992166764,0.006030665573364331,1.081958630089172,1.0,1.7158197656923926e-06,3.0,4.435789539537743
534,1.5961779999999999e-06,0.003947125317969431,0.0022507455441677913,0.0023257335333691535,0.1560599684224288,0.1296178017267993,0.003455297879263948,0.006364581785885169,0.003634535696587106,0.14968278923666695,0.006047818506698522,1.0906903445939804,1.0,1.7409359328533303e-06,3.0,4.460850497388239
537,1.61624e-06,0.0037901771577118714,0.0024096793500747032,0.001859976042648198,0.11979310290158704,0.16732478851153884,0.004620894191044939,0.006137822253001195,0.0038563061249756252,0.15146155620317453,0.0060262276791556695,1.0862291965025237,1.0,1.755607076555239e-06,3.0,4.4859114552387345
540,1.64251e-06,0.0035644982630635112,0.002719703385287551,0.0019202461342190606,0.08547357221960455,0.20983052896030938,0.006457321022332466,0.00583917504428883,0.003745810219145328,0.15301325232222224,0.006383093384682079,1.072078167159193,1.0,1.7608991103406463e-06,3.0,4.510972413089231
543,1.67316e-06,0.0036328974073027423,0.003097459984608739,0.0020141712137518343,0.06119896054899744,0.2531077906848719,0.009135760922467494,0.0052680798793663984,0.0033528039608058504,0.15421663210148207,0.006911562609819563,1.052915830596806,1.0,1.761696651121352e-06,3.0,4.536033370939726
546,1.7034940000000001e-06,0.0038900188588904946,0.003568267133618416,0.0022028295033419097,0.04555408250150918,0.28796022860468434,0.01287456715112715,0.00422412840047015,0.003007214842645281,0.1557532585363996,0.007363406248235313,1.032606255322443,1.0,1.7590385603042497e-06,3.0,4.5610943287902215
549,1.730412e-06,0.0041687534590147835,0.003950220878644546,0.002300862189369686,0.03631460847223823,0.3033450357269214,0.017932540169649583,0.0034677510681959157,0.002948206179664047,0.15762451136128702,0.007842698937128698,1.0169796724110336,1.0,1.7597938288961214e-06,3.0,4.586155286640718
552,1.75296e-06,0.004276765494864622,0.004108130418220216,0.002335778325744112,0.028070261201490698,0.30390380738792105,0.02500656304156994,0.003182813300511106,0.003121142473545837,0.15927980594175217,0.008405462344809982,1.0066152004697448,1.0,1.764556181815444e-06,3.0,4.611216244491214
555,1.769554e-06,0.004331708060057985,0.00422517898757762,0.002475222878354623,0.020543753719382933,0.2987758892194817,0.03495268195097166,0.003413713931201709,0.003442393195000741,0.16079302165500325,0.008077349328032137,1.0006191373104825,1.0,1.7706495969043135e-06,3.0,4.636277202341709
558,1.7825700000000001e-06,0.004410799646591109,0.004076520168912397,0.0027883602445279783,0.015095371438910604,0.289306181681751,0.04848193588087424,0.003970498703609311,0.0038849025134222357,0.16223298449491305,0.007260239844519861,0.9985719736398557,1.0,1.780024443051198e-06,3.0,4.661338160192204
561,1.792256e-06,0.004670456043618908,0.003692526661462954,0.0031163293293167923,0.011183109434165072,0.2775277064154464,0.06647351033654367,0.004800318439374034,0.004317420627410329,0.1640251638062867,0.007782639868997847,0.9977760390297783,1.0,1.7882700926073546e-06,3.0,4.6863991180427
564,1.7992640000000001e-06,0.005043890595491735,0.0033195967491424123,0.003513031271798041,0.008391679440611963,0.25935351480309027,0.08943234027098161,0.006030884655893168,0.0047497858250852565,0.1656950153236165,0.008971876442951774,1.0010571464753524,1.0,1.8011660855958285e-06,3.0,4.711460075893196
567,1.8047420000000002e-06,0.005365789923042355,0.002985368560405528,0.003967254165945684,0.006383641974459403,0.23316769108363725,0.11875970095095412,0.007669872627894652,0.005301617862289522,0.16723587114963193,0.010342825058472189,1.0033448914053298,1.0,1.8107786660046377e-06,3.0,4.736521033743692
570,1.8072079999999998e-06,0.005619145053883755,0.002871358552798599,0.004370882743717301,0.005698902075396953,0.19998730102212603,0.15494259991109227,0.009858383445456725,0.005838471590742077,0.16829452370256473,0.011740752358821657,1.0068140922003306,1.0,1.8195224819371749e-06,3.0,4.761581991594188
573,1.8102859999999999e-06,0.005802425974260547,0.0029031795149046377,0.004759333762755116,0.005409747929854303,0.16428404840511013,0.19704004888031662,0.01275892477603836,0.006468707842264723,0.169162287104123,0.012925558823072916,1.0106567203942989,1.0,1.829577711735714e-06,3.0,4.786642949444684
576,1.813332e-06,0.00560053230304138,0.0029424495898751632,0.005237129529641094,0.005422792403250279,0.127315058914584,0.24351179999756628,0.016627754509191406,0.0067972467191361515,0.17037731465486627,0.013732770438721509,1.0131782211405336,1.0,1.837228490097206e-06,3.0,4.811703907295179
579,1.816334e-06,0.0052283905007982,0.0030416787217957264,0.0059257955267667485,0.0052323666189105725,0.09432396467167105,0.2863992684934342,0.02173306564417415,0.006776806268767888,0.17185145019302764,0.014597729378773702,1.0139628627142814,1.0,1.8416952222852815e-06,3.0,4.836764865145675
582,1.8205179999999998e-06,0.005063887889356932,0.0032342985168455143,0.006681020901136281,0.004477641185217882,0.07278663577470365,0.3175561466705332,0.028325360750872174,0.00648817123580613,0.17269876520702526,0.016726124646751717,1.01301628260195,1.0,1.844214376769937e-06,3.0,4.86182582299617
585,1.8240679999999998e-06,0.004798323281937347,0.0035061727043718197,0.007567815231031306,0.0035337553308967774,0.05637063534199409,0.33210136463288487,0.03677536676958108,0.006169289286506155,0.173764332264637,0.01768454926512457,1.0097893134082996,1.0,1.84192437333005e-06,3.0,4.886886780846666
588,1.8299479999999999e-06,0.004589759840871724,0.0037624317266351385,0.008450699974550923,0.002994185375148445,0.044026209781517466,0.3316955724206857,0.04745769447307946,0.005606222060753981,0.174729836496205,0.014635990351046322,1.0064971884040177,1.0,1.8418375169255555e-06,3.0,4.911947738697163
591,1.834978e-06,0.00463335174133253,0.003907175118571409,0.0089036217842966,0.0029678587968486477,0.035555139083080445,0.32556550521530503,0.06114906182113997,0.0043688928329470005,0.17599611596958703,0.012873947540491917,1.0019766332427225,1.0,1.8386050785144644e-06,3.0,4.937008696547657
594,1.839138e-06,0.0047222833587798885,0.0035437200180034032,0.009025287513186951,0.003152127871003818,0.025731117366655547,0.31481345855684656,0.07808727131468488,0.003338030528723093,0.17738927014087308,0.01340349787407245,0.9975978037062456,1.0,1.8347200295126973e-06,3.0,4.962069654398153
597,1.840852e-06,0.00463473948550967,0.003015958069903728,0.008838063547279704,0.0032692759347349317,0.017351549484772417,0.29741406243990126,0.09882532259922736,0.00312279070958958,0.1786722550236616,0.013793371364598007,0.995930849583298,1.0,1.8333612963171131e-06,3.0,4.98713061224865
600,1.83786e-06,0.004594020831853969,0.002518788828071868,0.007211759407490986,0.003603930570022267,0.011136520545815248,0.27514534886662634,0.12353909589590124,0.0031959606569251023,0.1798553213966149,0.015148322176261522,0.9969398066072849,1.0,1.8322357929712646e-06,3.0,5.012191570099145
603,1.832524e-06,0.004527885597564836,0.00209405096640648,0.005219275216851101,0.0038601713205399534,0.00636513021560015,0.24614074577427658,0.15266343495214393,0.0035124958604091498,0.18107145826365373,0.018036388337627215,1.00220406146121,1.0,1.8365629955251423e-06,3.0,5.037252527949641
606,1.8230020000000002e-06,0.004328519855333064,0.0020932901489689633,0.0045886501285390515,0.004095926093369186,0.004438838407065422,0.21323510461482914,0.18662156841147,0.003942119391130323,0.1826282135381684,0.020905268495179798,1.009704602345128,1.0,1.840693509484373e-06,3.0,5.062313485800136
609,1.8110880000000002e-06,0.004388943803731586,0.0024046846852722806,0.004718985340475644,0.004451789302222748,0.003406604344954999,0.18062993551874354,0.22603582127863558,0.00469538501230757,0.18406005254362362,0.01932391223001801,1.0196938978479415,1.0,1.8467553820656327e-06,3.0,5.087374443650631
612,1.798096e-06,0.004610656667682412,0.0027789115837286624,0.004872881451798028,0.004829845137999268,0.0028610766825795204,0.14497721720210272,0.2697344117820108,0.005577423979714135,0.18528311405087633,0.015511115053253468,1.0310638947265842,1.0,1.8539518648522922e-06,3.0,5.112435401501128
615,1.782162e-06,0.004750698136094703,0.0031398199305536583,0.005070556150395209,0.005082217530334357,0.0028707457282546992,0.11213716210711162,0.30995077918717373,0.006743846027545479,0.18603441971192666,0.014470569847240839,1.0438941671722315,1.0,1.8603885167559986e-06,3.0,5.137496359351624
618,1.767966e-06,0.004952322919427138,0.003624665415988866,0.0053494052471016965,0.005462337381719482,0.00301732704947207,0.0881175679926871,0.33630891335176727,0.008440708025459384,0.18679759722199918,0.015051570241705748,1.0541948298240824,1.0,1.863780616504764e-06,3.0,5.162557317202119
621,1.754956e-06,0.00511900287333944,0.004071817184696208,0.005675698182723665,0.005656219724868338,0.0032309945669652977,0.06542983983271983,0.347979170674533,0.010553322705932655,0.18784980180834326,0.016003190564410442,1.0621587402073276,1.0,1.864041854079291e-06,3.0,5.187618275052616
624,1.7432059999999998e-06,0.0051025540688398345,0.004513432058529556,0.005761796698611447,0.005753991781045537,0.003491398154291594,0.0476937276974419,0.3507471091077602,0.013435043281573744,0.18885149327200318,0.017024042301468277,1.0670626026342636,1.0,1.8601099312876637e-06,3.0,5.212679232903111
627,1.735032e-06,0.005167083174707933,0.00494753733109479,0.005813926148242151,0.006123650937225111,0.003920390729734888,0.038568693057616094,0.34856048812188717,0.017359413108387657,0.1899187297421049,0.018116090157064946,1.0667924744095614,1.0,1.85091908045977e-06,3.0,5.237740190753606
630,1.726328e-06,0.005442866854243712,0.005351879346390834,0.0060124099786981805,0.0063566094920220195,0.004303602529375354,0.03009794385806579,0.3421565982110291,0.022752398255292135,0.19055529439736774,0.019497014565157345,1.0626320086785523,1.0,1.834451390278028e-06,3.0,5.262801148604102
633,1.718064e-06,0.0056151331038205386,0.005759785879762066,0.006221613521770764,0.00609711584402755,0.004747560069477039,0.021994623379757015,0.3331244701191532,0.03038925606625505,0.19124391287883294,0.020801701999426547,1.0515327120442644,1.0,1.8066004973856168e-06,3.0,5.287862106454598
636,1.71175e-06,0.005718304372697413,0.006170982875581052,0.006383069538168007,0.005493957095525028,0.005261459889397075,0.017489282714116115,0.32059860914569704,0.04126376496664094,0.1923900100039891,0.0199650152503573,1.0393405820621011,1.0,1.7790912413448016e-06,3.0,5.312923064305094
639,1.720676e-06,0.005915309915867193,0.006655242384015267,0.006712469167046856,0.00504458000826476,0.005784512493685929,0.014291581388531724,0.30459993857195783,0.05605847581642929,0.19343126537135338,0.01675253059391188,1.0315891051900097,1.0,1.775030615161925e-06,3.0,5.337984022155589
642,1.743236e-06,0.006126652077104818,0.007220644511875705,0.007119340313004423,0.004902903370826353,0.006191476949629493,0.010385264469276258,0.28455515300084583,0.07586133137009834,0.19484805534484387,0.014457522092110885,1.0272836958006404,1.0,1.7907979207327254e-06,3.0,5.3630449800060855
645,1.7640540000000002e-06,0.006154967802166428,0.007594457480426653,0.0073337641407107065,0.004843770603687812,0.006399544476921375,0.00774277510135131,0.2588281163398432,0.10140200483990539,0.19599960034689437,0.01398593800957883,1.025860096260255,1.0,1.809672606248288e-06,3.0,5.388105937856581
648,1.782482e-06,0.006029132672187735,0.007651425943300838,0.00719529445467211,0.004926438001769289,0.006834274417421453,0.006977131879661233,0.22805947044960168,0.133675789384195,0.196680154512679,0.013652802504336323,1.0263127117464146,1.0,1.8293839350591725e-06,3.0,5.413166895707077
651,1.795674e-06,0.0060319557724354935,0.007594930044591041,0.0070687129636560295,0.005046259485837681,0.007276777813652604,0.006656339168645603,0.19696141116705274,0.17272731664811336,0.1974561649365051,0.013296954028877178,1.0290132260216172,1.0,1.8477722956231413e-06,3.0,5.4382278535575725
654,1.801686e-06,0.0061265575333474724,0.007032874616021342,0.0068850653785423235,0.00524741859852735,0.007701914487579456,0.006208221221594828,0.163864378107326,0.21807323265711198,0.19821566066181928,0.013163309031545434,1.0353850335338757,1.0,1.8654387195275145e-06,3.0,5.463288811408067
657,1.8022879999999998e-06,0.006054712081993442,0.006046980405253438,0.006143413188454175,0.005356631514826791,0.008384007893775131,0.006127970714049901,0.13269432288015232,0.26916377397735936,0.19935354286643203,0.013559416961379734,1.0439947481016958,1.0,1.8815792065667092e-06,3.0,5.488349769258563
660,1.793644e-06,0.006040422161314952,0.005657600850855112,0.005324551422367768,0.005481499004677296,0.008922817081873882,0.006484419183548558,0.11247436968161162,0.32428204337447364,0.20058437272898894,0.01407122394063955,1.0568691947607023,1.0,1.8956470899673651e-06,3.0,5.5134107271090596
663,1.779602e-06,0.006231854023362591,0.005711290248656333,0.005015898344671972,0.005699864345285909,0.00919197917534895,0.006915820514844804,0.0944318936068898,0.37428423746745326,0.20175665073880317,0.014641109252224402,1.0730443258849178,1.0,1.9095918284334512e-06,3.0,5.538471684959555
666,1.7608340000000002e-06,0.006541790004078317,0.005790112787623048,0.004857228383048892,0.005948790256198168,0.009589812095256587,0.0070479073923697564,0.07443736478504774,0.41721557601469145,0.2027649202128166,0.015217591875220435,1.0910606983582638,1.0,1.921176773732975e-06,3.0,5.563532642810052
669,1.736274e-06,0.006890805377924124,0.005816197077365988,0.004704061055134599,0.006079201598521315,0.010249775268427807,0.006920838879608498,0.061859268557980705,0.44816753271374754,0.20346200892024205,0.015960764112758364,1.112314502722406,1.0,1.9312827508998424e-06,3.0,5.588593600660547
672,1.710396e-06,0.007283179201266132,0.005911030971693267,0.004568824838736738,0.006254993433176636,0.010939703718455086,0.006905545942883594,0.05295618894859303,0.46338534951572025,0.20423126640692524,0.016862007129210807,1.134716811623386,1.0,1.940815095733393e-06,3.0,5.613654558511042
675,1.6810940000000001e-06,0.0078119737614827985,0.006242129847992753,0.004702097683148903,0.006473307441362578,0.01159676870952776,0.006600061154459822,0.04305340126639168,0.4748212408505327,0.2048707985892943,0.017932127427135076,1.157569942091751,1.0,1.94598388423079e-06,3.0,5.638715516361538
678,1.6524239999999999e-06,0.008347145958052702,0.00651534531115955,0.004813908455120907,0.006455808013056473,0.012554149975881095,0.005878741883810429,0.03682861048541969,0.47922204426364007,0.20587075199521956,0.018928063001565996,1.1794854832340025,1.0,1.9490101201474635e-06,3.0,5.663776474212034
681,1.6254400000000002e-06,0.00853628245218201,0.006627746756595725,0.004793763195321749,0.006165513669835183,0.013628153817879823,0.005598883312676427,0.03380963788514975,0.4752427407900822,0.20694669809225213,0.019909278161774038,1.1975996282664254,1.0,1.9466263397693787e-06,3.0,5.688837432062529
