wavelength,index,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
440,335.0,7.084806e-07,0.0001987580319298994,0.01563266884270267,2.0263741498610585e-05,1.617881573033276e-05,1.3509160999073723e-05,1.8964413847543555e-05,2.0263741498610585e-05,2.0263741498610585e-05,0.009774226720978347,1.6267570802596638e-05,0.6955953895654954,0.09183599738845058,4.928158389565958e-07,3.0,0.3375530487574953
445,382.0,7.520904000000001e-07,1.7898534882926607e-05,0.017254924648504998,1.791151963417007e-05,1.3132040114464883e-05,1.4309634231967971e-05,1.5476965962679713e-05,1.6720492609151898e-05,1.670750785790843e-05,0.009728539073584851,1.3118607206949798e-05,0.7412646468382543,0.09183599738845058,5.574980247464414e-07,3.0,0.3413888788570123
450,288.0,7.56217e-07,1.5704660423263464e-05,0.016422527073799282,0.0004941888995743185,1.0777396106069466e-05,1.2740148823348297e-05,1.1750680472163166e-05,1.470616760996365e-05,1.3732883243869949e-05,0.009545608768202844,9.804111739975765e-06,0.8977646445372287,0.09183599738845058,6.789048861980095e-07,3.0,0.3452247089565293
455,336.0,7.67761e-07,1.2175899520620722e-05,0.015304634363265054,0.0025515571893330808,8.691290498020038e-06,8.691290498020038e-06,1.042115493536541e-05,1.3923882883916275e-05,1.3036935747030057e-05,0.010030090835194875,8.691290498020038e-06,0.9977969501584344,0.09183599738845058,7.660695842505898e-07,3.0,0.3490605390560463
460,383.0,8.143945999999999e-07,8.809698058130336e-06,0.013211979362053091,0.00656580003736861,9.663333390045145e-06,1.0597188966969429e-05,1.0554650091475044e-05,1.3214547087195505e-05,1.3214547087195505e-05,0.01129317543814993,1.0574287329093278e-05,0.9278421798055614,0.09183599738845058,7.556296608858783e-07,3.0,0.35289636915556327
465,289.0,8.926243999999999e-07,1.0960355655857006e-05,0.008134509178904814,0.013046548383196183,1.1834792095481454e-05,1.1843244218099523e-05,1.278765583584396e-05,1.3675247110244893e-05,1.6398590687250846e-05,0.01217905083223354,1.1848287018355945e-05,0.8179129141981856,0.09183599738845058,7.300890242884068e-07,3.0,0.35673219925508026
470,337.0,9.727798e-07,9.03271298642154e-06,0.002922995070177765,0.020213698400957526,9.914834297917524e-06,1.1730995084537628e-05,1.3545025244554373e-05,1.3549069479632312e-05,1.5367143874726993e-05,0.012575926499299585,1.0817932113602227e-05,0.7575387840138101,0.09183599738845058,7.369184268051975e-07,3.0,0.36056802935459725
475,384.0,1.01973e-06,1.1945593159946155e-05,0.0005694878183690798,0.022682271837712847,1.2807833498369536e-05,1.1953280320249825e-05,1.0246658193251971e-05,1.2807833498369536e-05,1.5354671977106055e-05,0.012640205647576879,1.1104816665469868e-05,0.7644881120215957,0.09183599738845058,7.795714624717817e-07,3.0,0.36440385945411424
480,290.0,1.036562e-06,8.372788977102096e-06,1.1398078326131713e-05,0.022315711509450047,0.00036568497089375094,1.063905892803223e-05,9.146859070116383e-06,1.1398078326131713e-05,1.1398078326131713e-05,0.012497301476640327,1.06491756294645e-05,0.8450863461311687,0.09183599738845058,8.759843931184165e-07,3.0,0.3682396895536312
485,338.0,1.033098e-06,7.388181730524714e-06,1.0071922728342145e-05,0.02155743275066595,0.001621489166444609,9.405033308498477e-06,9.399533059172359e-06,1.0745128539589645e-05,1.0071922728342145e-05,0.0126117213394842,1.0071922728342145e-05,0.9595449605669829,0.09183599738845058,9.91303979671829e-07,3.0,0.3720755196531482
490,385.0,1.043812e-06,9.421046675531138e-06,8.140143061173397e-06,0.02019519586454894,0.004031407757573461,7.500818446206351e-06,8.135880714294997e-06,9.395621638154759e-06,1.0027929105290277e-05,0.0131528753905007,9.395621638154759e-06,1.0180939969009104,0.09183599738845058,1.0626987310931331e-06,3.0,0.3759113497526652
495,291.0,1.094978e-06,1.2270280967439218e-05,9.80561596192589e-06,0.017237204070144573,0.0082654839953705,8.586745316654446e-06,9.833062266542424e-06,9.202710725579412e-06,9.80561596192589e-06,0.013773798090168645,9.202710725579412e-06,0.9907915817298898,0.09183599738845058,1.084894984579431e-06,3.0,0.3797471798521822
500,339.0,1.167268e-06,8.59050380231201e-06,8.559638419380031e-06,0.012221136401614216,0.014872698091067543,7.349180913447524e-06,9.79674693081241e-06,9.180737517620495e-06,9.78175663238749e-06,0.0144716946440844,9.803735187330946e-06,0.9317187738832804,0.09183599738845058,1.0875655097531888e-06,3.0,0.38358300995169914
505,386.0,1.24597e-06,7.876371214974999e-06,8.470174867854917e-06,0.006660937643796064,0.021792904543066986,9.081247101608877e-06,7.852518436443659e-06,9.081247101608877e-06,9.69165309825896e-06,0.014836929997353596,9.081247101608877e-06,0.8823459746658099,0.09183599738845058,1.099376614054359e-06,3.0,0.3874188400512162
510,292.0,1.31896e-06,8.267030490398438e-06,8.86557819844489e-06,0.0035001754684397908,0.026189413195342116,8.86557819844489e-06,7.10872441447895e-06,8.86557819844489e-06,8.86557819844489e-06,0.015079725502260855,8.86557819844489e-06,0.8538116593234865,0.09183599738845058,1.1261434261813056e-06,3.0,0.3912546701507332
515,340.0,1.379126e-06,6.7934326342317224e-06,8.482799573910772e-06,0.0017401435059636987,0.028267144837144785,0.0004926008334403833,8.484575553754549e-06,9.04707491112346e-06,9.61670245706952e-06,0.015218498871687688,8.482799573910772e-06,0.8533862145599411,0.09183599738845058,1.1769271165411933e-06,3.0,0.39509050025025017
520,387.0,1.40702e-06,5.364666411382058e-06,7.507042641801708e-06,0.00039004225538640555,0.028069263859468112,0.0016185807934638616,6.442961275555608e-06,9.665145822509634e-06,9.657406800016655e-06,0.015467318109708545,9.118820005812169e-06,0.8817655605058057,0.09183599738845058,1.2406617789428788e-06,3.0,0.39892633034976716
525,293.0,1.411118e-06,7.052690654758744e-06,7.550515887340818e-06,8.552358635619681e-06,0.02632838753115499,0.003588750249751979,7.032793567119201e-06,8.863597885267729e-05,9.571407414224877e-06,0.01551904674573317,8.054260603182139e-06,0.9370307199587392,0.09183599738845058,1.322260915486736e-06,3.0,0.40276216044928415
530,341.0,1.413428e-06,7.963278649867382e-06,7.034837284114675e-06,7.967640879280272e-06,0.022886380148606823,0.006832574014101487,5.166089446032761e-06,0.000162737990454384,6.236462049968648e-05,0.015519039511657281,7.034837284114675e-06,1.004125705618162,0.09183599738845058,1.4192593878404677e-06,3.0,0.40659799054880114
535,388.0,1.42854e-06,8.49308297923114e-06,6.706366426645839e-06,7.15251734675674e-06,0.018195556945749085,0.011800405811285771,6.256439150803789e-06,0.0002056851003277196,8.49308297923114e-06,0.015786650049180527,6.706366426645839e-06,1.0420944868458761,0.09183599738845058,1.4886736582388078e-06,3.0,0.4104338206483182
540,294.0,1.4373619999999998e-06,8.082382002860025e-06,6.731457429419926e-06,7.179812174142985e-06,0.011933509441713298,0.019391309559378716,6.2835167207924634e-06,0.00016917799651708417,8.074372183760695e-06,0.016516696258443084,7.174939542726915e-06,1.0319115296714385,0.09183599738845058,1.4832304201115981e-06,3.0,0.41426965074783517
545,342.0,1.485012e-06,8.091376311733144e-06,6.756020114858661e-06,6.756020114858661e-06,0.006149830133203073,0.028942993519237698,1.123162555543802e-05,0.00018554600841880117,6.756533723303826e-06,0.017266319671504826,0.00014728769670696384,0.9951894602945934,0.09183599738845058,1.4778682908109947e-06,3.0,0.41810548084735205
550,389.0,1.53855e-06,8.555342695147879e-06,7.662561860415627e-06,7.208000692166024e-06,0.0040127898492963885,0.034817270531560654,0.0004626734347583573,8.19673085262578e-05,7.211523311365019e-06,0.017796329751400126,0.00033744679386345786,0.9603497744949541,0.09183599738845058,1.4775461455492113e-06,3.0,0.42194131094686915
555,295.0,1.573562e-06,9.018021637583839e-06,8.116036110787488e-06,6.76351622818788e-06,0.0026252264096299884,0.035595010893912635,0.0013284348609454266,6.752244630913514e-06,4.9577243950044195e-06,0.01821032086853785,0.00019975913283579375,0.9380854018669609,0.09183599738845058,1.4761355411325787e-06,3.0,0.4257771410463861
560,343.0,1.610574e-06,8.899317345504991e-06,8.458402386219401e-06,6.6744880091287425e-06,0.0014020994775185722,0.03425482966938522,0.002772639715814788,6.6744880091287425e-06,7.554825112466653e-06,0.018547337398604324,4.8068499070551644e-05,0.9287452924378116,0.09183599738845058,1.495813020622736e-06,3.0,0.4296129711459031
565,390.0,1.6214340000000001e-06,8.423984068590032e-06,7.094373979152829e-06,6.649580520594335e-06,0.000694666564088007,0.03158637957741532,0.0052639022077952,7.980531269855377e-06,7.980531269855377e-06,0.018979075172008197,0.00022341748274863293,0.9260016228643317,0.09183599738845058,1.501450515367405e-06,3.0,0.43344880124542007
570,296.0,1.6446879999999998e-06,5.2040844069340636e-05,6.559304382519262e-06,7.434075570824245e-06,0.00024181916210434129,0.026658364066811456,0.00924643761001311,5.553265538884993e-05,8.745739176692348e-06,0.019133916038904,0.0005107403306414529,0.9254562282764379,0.09183599738845058,1.5220867531715182e-06,3.0,0.4372846313449371
575,344.0,1.6657079999999998e-06,0.00013038637370031488,6.453993136298363e-06,7.735895589471527e-06,0.0001454461519414441,0.01959760862851645,0.015340690266574137,0.00038469125638062994,9.425130381348372e-05,0.019429566440724116,0.0009350141054684919,0.9286921388349587,0.09183599738845058,1.5469299251945012e-06,3.0,0.4411204614444541
580,391.0,1.684202e-06,0.00015321609539953597,6.350402343099315e-06,6.94343147400489e-05,0.00016130907484791356,0.01259807426316612,0.02408654608754896,0.000915289749663785,0.00022186878935856442,0.019663133576309007,0.0012366596914059839,0.9334854335116238,0.09183599738845058,1.5721780340911436e-06,3.0,0.4449562915439711
585,297.0,1.6934640000000002e-06,7.305569078446786e-05,6.722686073343159e-06,0.00024187446642280519,7.22354547789414e-05,0.007639218313916026,0.03370326885037011,0.0017400693668957266,0.0003439369532250575,0.019942234228319998,0.0011274202582263978,0.9360340858221555,0.09183599738845058,1.5851400271127307e-06,3.0,0.4487921216434881
590,345.0,1.706432e-06,3.081917039033978e-05,7.903507308174763e-06,0.0004304424686885449,6.244054700807463e-06,0.005263941829564805,0.039249497033621045,0.003043945095326584,0.00038174263750244663,0.02017382784238526,0.0006040478116098454,0.9370035967223634,0.09183599738845058,1.598932921562136e-06,3.0,0.4526279517430051
595,392.0,1.7217440000000001e-06,7.828210148266858e-06,7.422321541411616e-06,0.0005587591009746958,6.180335818255711e-06,0.0033592001282806857,0.04091805382470283,0.005085289686710627,0.00031643247629932204,0.020207460162193738,0.0007684233578641416,0.938283874712465,0.09183599738845058,1.6154846315829383e-06,3.0,0.456463781842522
600,298.0,1.7116859999999999e-06,1.8979347698343996e-05,6.6022867479491315e-06,0.0003400923336921089,6.190719865355529e-06,0.001710311900277424,0.04084383564358579,0.00819863904043313,8.66812775277938e-06,0.020520314884519476,0.0009191219292075378,0.9421614890303045,0.09183599738845058,1.612684630512326e-06,3.0,0.460299611942039
605,346.0,1.7181119999999998e-06,1.4605526879969778e-05,6.0835283238815925e-06,0.00012572202956757944,6.490234052223573e-06,0.0004883130450883006,0.0379219741467317,0.012525403855893869,6.4876476765315954e-06,0.020658720187966086,0.0013306904866392925,0.9551711837028739,0.09183599738845058,1.641091072774112e-06,3.0,0.4641354420415561
610,393.0,1.710396e-06,7.5910492210214684e-06,5.99060200201275e-06,1.0802809752662043e-05,2.9162680659055462e-05,5.99060200201275e-06,0.03312575541848044,0.018573348404978846,6.387022117008281e-06,0.020763074337274867,0.0009241577288485554,0.9744266255691144,0.09183599738845058,1.6666554026669113e-06,3.0,0.46797127214107304
615,299.0,1.69749e-06,7.093757967677988e-06,5.912244383895111e-06,2.5598760336968057e-05,0.00012257920597185399,5.521658952789681e-06,0.026576930172373725,0.026440564652566844,6.305691257617534e-06,0.020899270736803362,0.0008087930980929737,0.9948096045780934,0.09183599738845058,1.688679355675268e-06,3.0,0.47180710224059
620,347.0,1.6818000000000001e-06,3.4775958396525036e-05,5.8639407862877975e-06,8.756740830553409e-05,0.00018725722539112154,5.8639407862877975e-06,0.0196355104567749,0.034951960024948214,1.566287225025741e-05,0.021303762881843803,0.001064141730721224,1.0123337897651128,0.09183599738845058,1.7025429676269665e-06,3.0,0.475642932340107
625,394.0,1.6614899999999998e-06,7.070799237871554e-05,7.068157990472649e-06,0.00012338411333992166,0.00021567258405672972,5.891984087179682e-06,0.012954611441077322,0.04050263589341593,0.00022827359134599314,0.021818731107332935,0.001453064772199374,1.0198534709464964,0.09183599738845058,1.6944763434428943e-06,3.0,0.479478762439624
630,300.0,1.639498e-06,9.273874822505695e-05,9.235227824668218e-06,0.00015654928306949332,0.00029262605770483184,6.0208203365377474e-06,0.007849288390362698,0.04319892045480457,0.0005768187165723524,0.022357876781601914,0.0019459631911550683,1.0113885537213259,0.09183599738845058,1.6581695110490065e-06,3.0,0.483314592539141
635,348.0,1.63994e-06,7.295211234293117e-05,8.648478130421976e-05,0.00016966605231317296,0.00039500359068226026,9.014799758037744e-06,0.004801248239960107,0.04380366280035934,0.0011252711229348717,0.022750539102143925,0.0019963770260372146,0.990503263353623,0.09183599738845058,1.6243659217041404e-06,3.0,0.48715042263865804
640,395.0,1.6634179999999999e-06,0.00014185224719665142,0.0001983808485244649,0.00027631479028561825,0.00022722715115951032,0.00013116421186908035,0.0027221232405903123,0.042592126497093395,0.0021312512363302533,0.023115951071520653,0.0015645914011633805,0.9702856976377225,0.09183599738845058,1.613990694593145e-06,3.0,0.4909862527381749
645,301.0,1.699686e-06,0.00015819134487274057,0.00031761576561966786,0.0003534943443833457,1.875366497587959e-05,0.00023689639656116385,0.0012777700821237816,0.040357457175696686,0.003909167396245576,0.023404765438435143,0.0010836950005447175,0.9604645855736458,0.09183599738845058,1.6324882095953275e-06,3.0,0.494822082837692
650,349.0,1.754506e-06,0.0001861266577995559,0.00043677018378882125,0.0004466729521338854,5.700244734381644e-05,0.0002953881654383477,0.0006767031176427256,0.03603824402481447,0.006829478024233812,0.023381733091361184,0.0006858340767872334,0.9580322495510967,0.09183599738845058,1.6808733300308963e-06,3.0,0.49865791293720896
655,396.0,1.772534e-06,0.00022027483995812192,0.00033333026401322004,0.00039804909252686923,0.00010136602047970637,0.0003847982370975792,0.0002553685588379955,0.02987608292595616,0.011553895613662398,0.023700954109899388,0.000637820602317214,0.9631487529448061,0.09183599738845058,1.7072139116522688e-06,3.0,0.502493743036726
660,302.0,1.775506e-06,0.00020132156477379562,0.00021017306148736047,0.00021901776957976483,0.0001383231873546869,0.0005241106837414036,0.00027397820263171064,0.023765968284834904,0.018542542902954564,0.023765601441638577,0.0006889348802214502,0.975633440413507,0.09183599738845058,1.7322430272548237e-06,3.0,0.5063295731362429
665,350.0,1.76829e-06,0.00022061014714656844,0.00011691028301063017,9.500957628457113e-05,0.0001802589639467063,0.0006245230555646653,0.0002839733474498939,0.016788057270685608,0.0280817776790148,0.02372283313385961,0.0008229128465985028,0.9980970824146007,0.09183599738845058,1.7649250898629143e-06,3.0,0.51016540323576
670,397.0,1.748216e-06,0.0002359554425586079,0.00012003610458434463,1.5198274570755635e-05,0.0002237477428850744,0.000709387683211623,0.00035634844415222843,0.012353983431003971,0.03968834720295299,0.023759104536856514,0.0010597864780595915,1.0278035523609652,0.09183599738845058,1.7968226150942772e-06,3.0,0.5140012333352769
675,303.0,1.70892e-06,0.00032647929526163986,0.00017996731831452535,3.0461516593896595e-05,0.0002996778088742994,0.0008097964059928184,0.0004153686306752425,0.008034273741560558,0.04909749438617526,0.023967003485751776,0.001330894013655345,1.060547182970419,0.09183599738845058,1.8123902919218084e-06,3.0,0.517837063434794
680,351.0,1.669264e-06,0.0004340240949418068,0.00020189207220284875,2.0051561774679877e-05,0.0002988233412844732,0.0010717649818816218,0.0002860809531743572,0.006429042601820414,0.056227780423186366,0.024125231297369362,0.001640222124492982,1.0941806403673426,0.09183599738845058,1.8264763524621517e-06,3.0,0.5216728935343109
685,398.0,1.6211960000000001e-06,0.0005502403045516572,0.00025333690910129403,4.3209443154761143e-05,0.0003137571273241464,0.0011360307659311335,0.000222596583943301,0.0044814520222873945,0.059484203904686214,0.024373979687501043,0.002013934192778821,1.1214168153052446,0.09183599738845058,1.8180364553056014e-06,3.0,0.525508723633828
690,304.0,1.591166e-06,0.0006422626087568358,0.00026206436977207543,5.684407612561284e-05,0.00022110258005837371,0.0010855720506793497,0.00016461926716586402,0.003639122954634342,0.06031880642446502,0.02452153267907458,0.0017090156853145984,1.133254224930993,0.09183599738845058,1.8031955920665485e-06,3.0,0.5293445537333449
695,352.0,1.572268e-06,0.0005485164329172648,0.000300718345847853,0.00011264924342851537,0.00022040244325054697,0.0011082903240221993,0.00022187273674496977,0.0023141858279439077,0.059791027326389246,0.024855828601285247,0.001182619630318624,1.1275971478108293,0.09183599738845058,1.772884912394237e-06,3.0,0.5331803838328619
700,399.0,1.506042e-06,0.0005688754495963049,0.0003769739853752527,0.00018629687836837854,0.0002119423796468298,0.0008977457005687577,0.00018347320600991453,0.0019502017394778005,0.05793205654390281,0.025264460410710787,0.0011036766216550647,1.1032100186387064,0.09183599738845058,1.6614806228906745e-06,3.0,0.537016213932379
705,305.0,1.5124819999999998e-06,0.00037654718357007014,0.00039712885781240207,0.00027551193623597225,0.00011383156618948173,0.0007085022815977299,0.0001922195381758988,0.0014087665894622634,0.054159984184664355,0.02532775825325382,0.0010594848480486845,1.0671216553055305,0.09183599738845058,1.6140022954598196e-06,3.0,0.0
710,353.0,1.508872e-06,0.00012295540586604466,0.0003945356698221809,0.00040437874942552635,0.00011139047634821063,0.0006549996318758098,0.00028017742203742784,0.0011309738770611014,0.04740890749017736,0.025522105176979747,0.001175079268212886,1.0297188207841776,0.09183599738845058,1.5537138965542637e-06,3.0,0.0
715,400.0,1.50731e-06,0.0001067995637920295,0.0004142957239041325,0.0005601196663274598,0.00015864118394961672,0.00047905120958329444,0.00043959364684385946,0.0008791352464882299,0.03847537888823625,0.025583604738445148,0.0014051630701291233,0.9965530000362051,0.09183599738845058,1.5021143024845725e-06,3.0,0.0
720,306.0,1.502298e-06,0.0001165610868830702,0.00035419657498597206,0.0005237811575815222,0.00014077118534972145,0.0005475497253962375,0.0006878597130061775,0.0006554023072739658,0.02836839962792572,0.02554942515367319,0.0015095957719164805,0.9693809615543308,0.09183599738845058,1.4562990797811483e-06,3.0,0.0
725,354.0,1.47825e-06,9.003883737429072e-05,0.00024808583509951763,0.0003354150203778106,0.00014679554697028126,0.0006271965906916994,0.0009892014340979634,0.0005997650974178209,0.017595666126655737,0.024424274592516025,0.0017281013987198765,1.0,0.09183599738845058,1.47825e-06,3.0,0.0
730,401.0,1.4464720000000001e-06,0.00013712263475918214,0.0002968282760751074,0.00031518005307493667,0.0001849843174308282,0.0006538788123557866,0.0012562438625235654,0.00025173095950901107,0.012709218492506799,0.024306663167835744,0.0019018380615460073,1.0,0.09183599738845058,1.4464720000000001e-06,3.0,0.0
735,307.0,1.4012120000000001e-06,0.0001886328386887921,0.00031922902719391376,0.00024034573707435732,8.126203858946896e-05,0.000814220550321515,0.0012222503574309492,8.840496615407802e-05,0.0074318937233534875,0.024423212415979407,0.0015800144391449038,1.0,0.09183599738845058,1.4012120000000001e-06,3.0,0.0
740,355.0,1.3587e-06,0.00022681028704745016,0.0003149935133131224,0.0002160376143587715,2.1549556655634066e-05,0.0009469190303448899,0.0007509749213696043,7.836220163224346e-06,0.00516572323354811,0.0247400304789075,0.0013495992204220909,1.0,0.09183599738845058,1.3587e-06,3.0,0.0
745,402.0,1.3041220000000001e-06,0.00035726280123619226,0.00044605779589954373,0.00032306719816561403,5.45986656243949e-05,0.0007053410447779689,0.00042209018354347016,8.167033747190218e-06,0.0022804503765321052,0.025268697232190978,0.0012963537783561273,1.0,0.09183599738845058,1.3041220000000001e-06,3.0,0.0
750,308.0,1.245248e-06,0.0005232878966862038,0.0005703518168038194,0.00042707703668779526,0.00010048640838657597,0.0006419806200010972,0.00028384799692788437,1.549970186874081e-05,0.0012315215576670117,0.02573187105629835,0.001334725131671817,1.0,0.09183599738845058,1.245248e-06,3.0,0.0
755,356.0,1.1924019999999999e-06,0.0004761112508722259,0.00045325858746769396,0.00040140536053322895,0.0001674691761612356,0.00053028922371995,0.0003784495656169743,6.028674824869024e-05,0.0007178571545507023,0.026226187704066595,0.0015551678477131394,1.0,0.09183599738845058,1.1924019999999999e-06,3.0,0.0
760,403.0,1.1384060000000001e-06,0.0003590414335087512,0.0004174845804449254,0.0004163149571891008,0.0003122103745858383,1.1105784264634097e-05,0.0005858525193791473,0.00014147882673381105,0.00029119827242333953,0.026849575481045163,0.001961053539229536,1.0,0.09183599738845058,1.1384060000000001e-06,3.0,0.0
765,309.0,1.079574e-06,0.0003415765477667203,0.0005184878352043129,0.00044205157068447044,0.0005018740141638232,9.248090660611419e-06,0.000803379134275771,0.00027806019557264245,0.0002737826267690413,0.02753936324591994,0.00247669908440843,1.0,0.09183599738845058,1.079574e-06,3.0,0.0
770,357.0,1.026536e-06,0.00040846990801406553,0.0006613583752805465,0.0003715266485317681,0.0007028815385686938,9.725500900457979e-06,0.0009427631431887411,0.0003721758413611515,0.0001724903405556955,0.028196523010880114,0.002987131954410203,1.0,0.09183599738845058,1.026536e-06,3.0,0.0
775,404.0,9.867876e-07,0.0004108190416039054,0.0006988562639970509,0.00017537786274478625,0.0009059015415940487,1.0117445888331753e-05,0.001227046491472331,0.0003939465415061055,5.2606693813189556e-05,0.028279072009981625,0.003604685140038674,1.0,0.09183599738845058,9.867876e-07,3.0,0.0
780,310.0,9.482308000000001e-07,0.0005004996256697062,0.0007932262442778019,0.00018535859812944262,0.0011835332786979446,1.0529140802717073e-05,0.0016369644642102263,0.000527195454088954,0.0001326856390408401,0.028109997482239663,0.004355654978251,1.0,0.09183599738845058,9.482308000000001e-07,3.0,0.0
785,358.0,9.080804000000001e-07,0.0007469838135640038,0.001030668672151407,0.00029389427316654185,0.0014198392670140658,1.0994729421379695e-05,0.0015444287823856069,0.0005182652155674006,0.00023679454586022927,0.028164837894434913,0.0037331535394283183,1.0,0.09183599738845058,9.080804000000001e-07,3.0,0.0
790,405.0,8.664912e-07,0.0010423510137473012,0.0012213508945920976,0.00026346450624132494,0.0009394515298136652,1.152254987359394e-05,0.00036337383111575234,0.0001466937597050035,0.0003134154663773187,0.028422532519795603,0.0017821154158406672,1.0,0.09183599738845058,8.664912e-07,3.0,0.0
795,311.0,8.390504e-07,0.000781349280014516,0.0008497284071705454,0.00025071981491790545,0.0003998748614836275,1.1899333274390384e-05,1.5887605259385514e-05,5.076348707881242e-05,0.0005125552956363821,0.028102447539606678,0.0011417105877193903,1.0,0.09183599738845058,8.390504e-07,3.0,0.0
800,359.0,8.044148e-07,0.0004154876243738858,0.0005661152756488561,0.00039800631697186766,0.00043866248887546624,1.2412378653097247e-05,1.6549838204129664e-05,9.942429723838395e-05,0.0007877465760072002,0.028113427814262952,0.0009525261168701737,1.0,0.09183599738845058,8.044148e-07,3.0,0.0
805,406.0,7.77152e-07,0.00029129199171260407,0.0004694750122614281,0.0005841179448124501,0.000605594236735784,1.284676667986462e-05,1.2016590288642757e-05,0.00018245748483046984,0.00046345900283791913,0.027802719923186846,0.0007905901263527335,1.0,0.09183599738845058,7.77152e-07,3.0,0.0
810,312.0,7.457814e-07,6.155892611907597e-05,0.00029008956517511623,0.0004123217311666101,0.0007658586426602129,1.3387651417696309e-05,1.2453380419660299e-05,0.0002365667858847478,1.6967357481594926e-05,0.02745547448565338,0.0008791960074261628,1.0,0.09183599738845058,7.457814e-07,3.0,0.0
815,360.0,7.245146e-07,1.292992034162459e-05,1.4716923750543434e-05,1.8377119812918522e-05,0.0007792709202891384,1.3782839859688891e-05,1.0995629044527664e-05,0.0003272089072701481,1.6536988917156198e-05,0.027006766863241827,0.0011551259914814173,1.0,0.09183599738845058,7.245146e-07,3.0,0.0
820,407.0,7.040824000000001e-07,1.1328183942900261e-05,1.6056848466667398e-05,1.7013727032220486e-05,0.000872603024917972,1.4180035628007107e-05,1.3245703652435841e-05,0.0005124350654850177,1.607620891155599e-05,0.026577871679699605,0.0015221443261237493,1.0,0.09183599738845058,7.040824000000001e-07,3.0,0.0
825,313.0,6.870698e-07,1.7454917722725036e-05,1.841519413174113e-05,1.744093030153409e-05,0.0008864165071750177,1.4531602905567922e-05,1.6485697284931992e-05,0.0007449591406810996,1.9375470540757227e-05,0.02586198418890396,0.0019297567601161002,1.0,0.09183599738845058,6.870698e-07,3.0,0.0
