wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
459,1.0176440000000002e-06,0.0016053498449972892,0.1516285281970385,0.07978047651956717,0.002484268279950898,0.0035375629308029366,0.0020048649342767843,0.003966143458066097,0.006733714667048444,0.1198195444868323,0.0026658751860474694,0.9816206996427768,1.0,9.989404152672739e-07,3.0,3.8343265511258458
462,1.0765460000000002e-06,0.0017183932072636376,0.12530069097065216,0.10860217684501075,0.0033281188192912183,0.004140202853122572,0.0022404723451064775,0.004256201149216832,0.006634471091498573,0.12213937275002626,0.0029945763740203044,0.9296035196718868,1.0,1.0007609506886912e-06,3.0,3.8593875089763414
465,1.136212e-06,0.001976344645524522,0.0945392864706667,0.14263835324528334,0.004473944853594075,0.004908284495003097,0.0025265297065666585,0.004669409291114743,0.006833991619195734,0.12456123605859845,0.0032939257623542826,0.8821701982819793,1.0,1.0023323653303643e-06,3.0,3.8844484668268375
468,1.188056e-06,0.0022999304289277878,0.06250833449667201,0.1796051010160527,0.006030204548933146,0.005462412601430995,0.0027239767778147214,0.004599897973285916,0.007568292554964254,0.12680661795034193,0.0037374258509015644,0.8497840336714276,1.0,1.0095910199075416e-06,3.0,3.9095094246773328
471,1.222814e-06,0.0025654730584429163,0.037418992808721886,0.20983764985159054,0.008398050393976177,0.0058041973547519315,0.0026717866466700823,0.003997019203625495,0.007909016107947354,0.12930138347519154,0.004103326711956628,0.8373272779978741,1.0,1.0238955181176926e-06,3.0,3.934570382527829
474,1.237968e-06,0.0029003920754886816,0.02206657315773071,0.2265088336092466,0.01164303724613749,0.0056286347208781545,0.0026386031543923945,0.0035755690861178037,0.006737823644473266,0.1321244165689254,0.004457427964914641,0.8507970853088109,1.0,1.0532595661055778e-06,3.0,3.9596313403783245
477,1.23763e-06,0.003227409253834889,0.013430063336313813,0.23313305222552055,0.016400685763848368,0.005499838118059208,0.0026214447421777434,0.003642399178396779,0.0048806596846078425,0.13452492407711075,0.004946531062909256,0.8901482497301053,1.0,1.1016741783134705e-06,3.0,3.9846922982288207
480,1.229924e-06,0.003567415153769263,0.008070181629691192,0.2338817886471066,0.02328783824848626,0.005768895922164506,0.002762913622887163,0.004016447912500597,0.003910375689226387,0.1369075561018304,0.0055755696433752045,0.9459839673688173,1.0,1.163488385082125e-06,3.0,4.009753256079316
483,1.224196e-06,0.003942944490596189,0.004350773880410058,0.23040679251053384,0.033039519669236614,0.0058583047712396545,0.0028552238684495137,0.004333119105758854,0.0036296403507462298,0.13922174159233594,0.006342983067689004,1.0026901187085286,1.0,1.227489232562506e-06,3.0,4.0348142139298115
486,1.227342e-06,0.004484658823473772,0.0022535724740232886,0.2227302826301508,0.04670496905916662,0.005286697817069711,0.0026715475283257337,0.004524167807798072,0.003671341579758732,0.14158300623465972,0.006800379617750469,1.0467450699290413,1.0,1.2847141876168493e-06,3.0,4.059875171780307
489,1.245832e-06,0.005288693513951314,0.0014806076898852241,0.2099198036781844,0.0651690870615453,0.004725952940296124,0.002458579074341452,0.004507404029501944,0.003819004008638806,0.14364720650536675,0.007414013929551833,1.066060671511467,1.0,1.3281324985104741e-06,3.0,4.084936129630803
492,1.279278e-06,0.006270107490003217,0.0012475994363208742,0.19280440556740683,0.0891576059494668,0.004706587937840975,0.0025380336336017642,0.004829754496658175,0.004058713772134898,0.14619362820056575,0.008278044041867359,1.0593316155828174,1.0,1.3551796305195554e-06,3.0,4.1099970874812985
495,1.324162e-06,0.0061956716761490185,0.00118415030566165,0.16960932618748073,0.11937805062385194,0.004884626209465165,0.0027330642694183586,0.005439729786181947,0.004297851770295583,0.148765088288155,0.008939296237713893,1.0366027421700958,1.0,1.3726299602774385e-06,3.0,4.135058045331795
498,1.375308e-06,0.004699284250594765,0.0011276195871477818,0.14122519513700368,0.15600497741967384,0.005470270374811688,0.0029213185709749236,0.006235997191383634,0.004793681139867572,0.1511535446450286,0.0093041763838479,1.0059829202667243,1.0,1.383536358106188e-06,3.0,4.16011900318229
501,1.42612e-06,0.003491788075803492,0.0012195316228972475,0.11014771221861283,0.1959418890487962,0.006504119257387199,0.0029810381518386333,0.006603131525063558,0.005289805079787477,0.15376921267904642,0.009089064393555644,0.976304124684124,1.0,1.392326838294523e-06,3.0,4.1851799610327864
504,1.473378e-06,0.0032681412354409133,0.0012824288361366633,0.07975377276347254,0.23310778233469046,0.008072097538258369,0.0028337654072369592,0.00591572410524027,0.00566752289573729,0.15645662263661103,0.008408194231118927,0.9523977275767657,1.0,1.4032418590615997e-06,3.0,4.210240918883282
507,1.5145e-06,0.0034590282258088758,0.0013887339811354115,0.055303563250811136,0.2634916575808437,0.010566737203067394,0.0026647369664671294,0.005119370722190073,0.005964928113595031,0.15916187004151408,0.008219690592542529,0.934962311448819,1.0,1.4160004206892363e-06,3.0,4.235301876733778
510,1.5475559999999999e-06,0.0036833894903320506,0.0015309510057327064,0.040178774189171026,0.28673405423999304,0.01421821700590857,0.0026678046448472257,0.004896025150192702,0.006058135875484112,0.16127113670632615,0.00840258760403453,0.927999388529839,1.0,1.4361310217156834e-06,3.0,4.2603628345842735
513,1.575576e-06,0.00392913815825695,0.0016470658620002597,0.030133385937902463,0.3018749804375063,0.019343153948439523,0.0028228246265378874,0.005174381361289072,0.006116946300772327,0.16362036629514948,0.0083295806746912,0.928329396840234,1.0,1.4626535177559486e-06,3.0,4.285423792434768
516,1.590436e-06,0.004226706864713097,0.001793435912156352,0.021390421977971318,0.30433772738665604,0.026295806480453203,0.003000384626212478,0.005656607749523939,0.00631098024150972,0.16602927087404679,0.008666681736746245,0.9412668668768045,1.0,1.4970247106880776e-06,3.0,4.310484750285265
519,1.595942e-06,0.004675164057180695,0.001998256674039628,0.013714421436143565,0.29874378457669976,0.03589320390394856,0.003185898824206804,0.006235127423749356,0.006494318888704003,0.16803249820784244,0.009388022735550786,0.9647455978368399,1.0,1.5396780189029218e-06,3.0,4.3355457081357605
522,1.593564e-06,0.005065824095002808,0.0022397711055609955,0.008890386496263256,0.28933397741374345,0.048862860642879494,0.0031191835020278713,0.006778866167856032,0.006742222474865132,0.16994808751904744,0.009774392982614405,0.9941455157251531,1.0,1.5842345046210376e-06,3.0,4.360606665986256
525,1.587946e-06,0.00528575057007071,0.002493930955848903,0.006810575603342359,0.27373529187281054,0.06625227952303007,0.0029874007108686026,0.007139555434693999,0.00718401742103834,0.17201206056824375,0.009491233842701688,1.0279048945483484,1.0,1.6322574656784717e-06,3.0,4.385667623836753
528,1.580884e-06,0.00509805485602417,0.0028649440176970356,0.0058727036863112335,0.252781866292029,0.08865778288823684,0.003176529462180183,0.0074003954718242,0.007080141503460995,0.1744071107118446,0.008780924888769578,1.0606110411833851,1.0,1.6767030252301546e-06,3.0,4.4107285816872475
531,1.5823359999999998e-06,0.005035269109155304,0.003204257508416199,0.005276849059095545,0.2275191737030009,0.11666716519623414,0.003734065015409807,0.0076376720462851665,0.00626441860549985,0.17679364727981742,0.008362440630585362,1.081958630089172,1.0,1.7120220909007801e-06,3.0,4.435789539537743
534,1.59251e-06,0.005188635130207466,0.003479979226535003,0.004206879196527518,0.19405149450990375,0.1505580719674345,0.004612125674520414,0.007904105091897588,0.005422576173651139,0.17872789871839578,0.008534917098392245,1.0906903445939804,1.0,1.7369352806693599e-06,3.0,4.460850497388239
537,1.6116840000000002e-06,0.005185272179928887,0.0036848174431068073,0.0032827484445410162,0.15419011351100953,0.19081853991431466,0.005947936548985093,0.008223469771974246,0.0053344864133721154,0.1808542332814717,0.008791327270532084,1.0862291965025237,1.0,1.7506582163359734e-06,3.0,4.4859114552387345
540,1.638588e-06,0.004931997863903208,0.0038415299607895597,0.0029327688548202438,0.11249005009635035,0.23734747427203096,0.007877171223490588,0.00820759895997478,0.005493769539359419,0.18315321317300345,0.00902958836119019,1.072078167159193,1.0,1.756694419769048e-06,3.0,4.510972413089231
543,1.668802e-06,0.004815211220204378,0.00406360260507411,0.002998151401592691,0.07835651044492263,0.28735147162210894,0.010584379354419719,0.00791658394782047,0.0054098868828493405,0.18552590201324765,0.009485878792084703,1.052915830596806,1.0,1.7571080439316112e-06,3.0,4.536033370939726
546,1.69915e-06,0.004983511067518552,0.004429331351776374,0.003238242340468464,0.057932792563864834,0.3331509418692944,0.014255748718203235,0.00776683173426627,0.005194428785417837,0.18784739276742157,0.009975287391944185,1.032606255322443,1.0,1.7545529187311294e-06,3.0,4.5610943287902215
549,1.7261419999999998e-06,0.005274441840398769,0.004902426397713519,0.00344739939184508,0.04483278590428118,0.36366390710537944,0.019068203781748307,0.00725855053747467,0.005022303903513398,0.1900288564497533,0.010429011567539606,1.0169796724110336,1.0,1.7554513256949265e-06,3.0,4.586155286640718
552,1.748148e-06,0.005558572744427705,0.005393630577897622,0.0036411128896745915,0.036101854314776874,0.37236240546890836,0.02552900602985748,0.006453387713317184,0.005125590719649109,0.19260779068805428,0.012292367310088268,1.0066152004697448,1.0,1.7597123494707835e-06,3.0,4.611216244491214
555,1.764862e-06,0.005608790110274672,0.00571971461798017,0.003710408168149538,0.027501500190286576,0.3686464956539219,0.03429779660207184,0.00576080584082793,0.005460839227819813,0.19534564684049044,0.01526081453894997,1.0006191373104825,1.0,1.7659546919120529e-06,3.0,4.636277202341709
558,1.7775620000000002e-06,0.0056659701698956195,0.005898980592885681,0.00388360412309388,0.020341869911626793,0.35841934206635695,0.04621078368377101,0.00563327068518771,0.0059071712945142655,0.19756077372885103,0.01443880278258074,0.9985719736398557,1.0,1.7750235946072095e-06,3.0,4.661338160192204
561,1.787536e-06,0.005830060493732985,0.005887032933573811,0.004186395753365888,0.01542343023537986,0.3423178464700467,0.062039535428945115,0.006204372624041674,0.006521706078479549,0.19960545380049055,0.01190425449812852,0.9977760390297783,1.0,1.783560589703134e-06,3.0,4.6863991180427
564,1.794724e-06,0.006135029169227245,0.005504969888186869,0.004616440237124661,0.011753084890072086,0.32240977229092405,0.08250981802192707,0.007326492289396472,0.007128602903317347,0.20126427053195312,0.012213511751950854,1.0010571464753524,1.0,1.7966212861508303e-06,3.0,4.711460075893196
567,1.79939e-06,0.006611582988679671,0.0050481185237030626,0.005132513113194393,0.009203958571286808,0.2974889968278328,0.10862278785674498,0.008878412043935309,0.007897722151423753,0.20370097017931998,0.01332364468535906,1.0033448914053298,1.0,1.8054087641458363e-06,3.0,4.736521033743692
570,1.8027979999999999e-06,0.006948122633218007,0.004637421522233161,0.005628875970292208,0.007543810587413921,0.2638611808335199,0.14086573218588455,0.010989890059914567,0.008623210010341414,0.20571360750900483,0.014328022409224667,1.0068140922003306,1.0,1.8150824317905717e-06,3.0,4.761581991594188
573,1.8054519999999999e-06,0.007150144456605357,0.004370419676566133,0.006064507720161379,0.007110384971738583,0.2224537900522702,0.17967239729259127,0.01378332678117453,0.009214072118694575,0.20725884339676334,0.01539390339743131,1.0106567203942989,1.0,1.8246921971493275e-06,3.0,4.786642949444684
576,1.807968e-06,0.007268991292436319,0.004365362402724561,0.006496549655595496,0.0069322903824027724,0.17987897813711534,0.225208056877024,0.017314854133490633,0.009784416159767403,0.20871723211649043,0.016621632041419202,1.0131782211405336,1.0,1.831793802119008e-06,3.0,4.811703907295179
579,1.811202e-06,0.006997550745648161,0.004366053408566522,0.007009388258047369,0.006950113587497568,0.13902605850480923,0.27493824074498213,0.02188553187761278,0.010186132133342017,0.21060143275772697,0.01864162911738956,1.0139628627142814,1.0,1.8364915648738318e-06,3.0,4.836764865145675
582,1.8148560000000002e-06,0.006575526709550629,0.004432371479502514,0.007779346309609189,0.006662370677618745,0.10282462561567687,0.32319606924993766,0.0276875419896788,0.010198801794991238,0.21276566491278387,0.0231525341205416,1.01301628260195,1.0,1.8384786785778448e-06,3.0,4.86182582299617
585,1.819172e-06,0.006391296036921944,0.0047006407338504325,0.008567820608093194,0.0056526244637493854,0.08066144855046378,0.3627553905576153,0.034982278125767936,0.009970115679450029,0.215020919129372,0.029661473590110753,1.0097893134082996,1.0,1.836980444851603e-06,3.0,4.886886780846666
588,1.8244219999999998e-06,0.006259393856143611,0.004892134081322965,0.009385132342067684,0.004805200145784878,0.063735969109811,0.3863436560420306,0.04417929285606635,0.009594579369998128,0.2167196366619101,0.02928559041364826,1.0064971884040177,1.0,1.8362756134624347e-06,3.0,4.911947738697163
591,1.8290859999999998e-06,0.006045929438097183,0.005123393074162155,0.010389332908020868,0.0045057370335009434,0.04926614486998125,0.39277887892941366,0.05565648465487742,0.008999598133948664,0.21870624255164622,0.021416117877564943,1.0019766332427225,1.0,1.832701432191398e-06,3.0,4.937008696547657
594,1.8330999999999999e-06,0.006118681835459048,0.0054282555150385586,0.011046965081151949,0.004606864176514804,0.03959684177285135,0.38844094119619266,0.07024175237340421,0.0077058971193051965,0.22114541795197798,0.017590223917472687,0.9975978037062456,1.0,1.8286965339739187e-06,3.0,4.962069654398153
597,1.834396e-06,0.006279505555339212,0.0053580433770087,0.011037771059040991,0.0048972929168455605,0.028291545160229463,0.37841793655087874,0.08814716124032476,0.006053111969083034,0.2237540888351821,0.018135467492665373,0.995930849583298,1.0,1.8269315667522036e-06,3.0,4.98713061224865
600,1.8321120000000001e-06,0.0062412439919391025,0.004874600020288815,0.010917186740217709,0.005112970071507135,0.018509150299711907,0.3615701967802357,0.1094976261485622,0.005454605977389752,0.22617011490484726,0.02045581856597481,0.9969398066072849,1.0,1.8265053829628857e-06,3.0,5.012191570099145
603,1.826574e-06,0.006136088152609453,0.004391985494177471,0.009846298731044447,0.005367106950139134,0.012276146875283542,0.33725166079440333,0.13454234431220818,0.0056406156301775645,0.22794345063789803,0.023910195685520927,1.00220406146121,1.0,1.8305998813594484e-06,3.0,5.037252527949641
606,1.8176459999999998e-06,0.00607299223641715,0.004119835150657568,0.007820577196334052,0.005709255521827175,0.007579379473970365,0.3076704967844928,0.16361873350642792,0.006167888061028998,0.22955977626264085,0.02673539243871196,1.009704602345128,1.0,1.8352855316342125e-06,3.0,5.062313485800136
609,1.805428e-06,0.006002960839839719,0.0040794762096657815,0.006692703553466349,0.006093601418011909,0.005636400291317976,0.27167395316697845,0.19794368916002977,0.007063235655198434,0.2313639421500305,0.026680231742833217,1.0196938978479415,1.0,1.8409839146038135e-06,3.0,5.087374443650631
612,1.791286e-06,0.006097574950786643,0.0044042398209935526,0.006694746229223142,0.006588662847190058,0.0049621366012586885,0.23308255798258606,0.23842544423172235,0.008289846982432816,0.23359697303557367,0.02261051334923488,1.0310638947265842,1.0,1.8469303197292043e-06,3.0,5.112435401501128
615,1.776364e-06,0.006417571169290308,0.004879701080556477,0.006957587111565669,0.007121937312038483,0.004535332309901776,0.19487100526385112,0.2850063712952489,0.009857225079762092,0.23525861601842676,0.019021834526889603,1.0438941671722315,1.0,1.854336018374734e-06,3.0,5.137496359351624
618,1.76155e-06,0.006748262999308971,0.005376739536869566,0.0071898070024586595,0.007510222986062527,0.004591313393294654,0.15391268300989114,0.3383268944341412,0.011921783524718187,0.23691567386566423,0.01841606590239799,1.0541948298240824,1.0,1.8570169024766124e-06,3.0,5.162557317202119
621,1.7483420000000002e-06,0.007013961761337563,0.005802646626000711,0.0073851832718457525,0.007725130190952577,0.004868750451094584,0.11985096695238837,0.3850997792783426,0.014453849722102114,0.2380918650073646,0.0193733870152257,1.0621587402073276,1.0,1.8570167361715594e-06,3.0,5.187618275052616
624,1.73718e-06,0.007375004729393812,0.0062906319998531374,0.007703816836176512,0.00787604099641164,0.005206326328937564,0.09301727731984404,0.4161540258950927,0.01792860456195535,0.23935034677728292,0.020852712304399237,1.0670626026342636,1.0,1.85367981204419e-06,3.0,5.212679232903111
627,1.728494e-06,0.007500509261933336,0.006792158767571217,0.007937324947193174,0.008086855725549066,0.005580114393254233,0.06778789964431321,0.4299878139141791,0.022395244183388792,0.241220099550754,0.022654960172154737,1.0667924744095614,1.0,1.8439443912620805e-06,3.0,5.237740190753606
630,1.720376e-06,0.0075415849366129275,0.007196252218562976,0.007882933103329718,0.008561690669607335,0.006072967345275475,0.05086204457670209,0.43308101790245307,0.028304711536916972,0.2431761875809547,0.02512932539150094,1.0626320086785523,1.0,1.828126604562373e-06,3.0,5.262801148604102
633,1.711182e-06,0.007807309495731852,0.007617763275014569,0.007960531301092037,0.009234897026940043,0.006698321416569468,0.041512664526855425,0.43170871114767334,0.0362983092324811,0.24558734631122497,0.029023329238524558,1.0515327120442644,1.0,1.7993638492613282e-06,3.0,5.287862106454598
636,1.7053019999999998e-06,0.008057155061918555,0.008093967925607817,0.008323271264261078,0.009297659924963845,0.007287450235430835,0.0320812327078675,0.4234706873149922,0.047139129731797916,0.24704462116858578,0.033735162657528434,1.0393405820621011,1.0,1.772389573271665e-06,3.0,5.312923064305094
639,1.714136e-06,0.008071754849190283,0.00854367257531128,0.008605217041153624,0.008079953336272733,0.007928096564028745,0.023365869273940305,0.4112650460611812,0.0614961997653945,0.24818453198390816,0.03424033026770177,1.0315891051900097,1.0,1.7682840224139824e-06,3.0,5.337984022155589
642,1.7361879999999999e-06,0.008010785112027175,0.009105186273302554,0.008865136658982389,0.007026205091861785,0.008616968369361771,0.018539931009232395,0.3959569031009321,0.08038006612879611,0.24956611779560492,0.027592244555343853,1.0272836958006404,1.0,1.7835576252447223e-06,3.0,5.3630449800060855
645,1.7574860000000002e-06,0.008065545736062019,0.009707620521994555,0.009345408062734296,0.006878219415240279,0.009176340598455382,0.015096738730495185,0.37786822715905305,0.10415142389016456,0.251254790849091,0.021423585927247333,1.025860096260255,1.0,1.8029347571360508e-06,3.0,5.388105937856581
648,1.775716e-06,0.008166345404927954,0.010372184160199475,0.009790864479510133,0.0070077082805772946,0.009384737903351278,0.011307892135479876,0.35468842223854574,0.13446371943065322,0.2535068779578986,0.019848471506076947,1.0263127117464146,1.0,1.8224399032514965e-06,3.0,5.413166895707077
651,1.7885080000000001e-06,0.008090596710205249,0.0107559377767406,0.00993583893256661,0.00707731246343125,0.00977809958176432,0.00907631950802408,0.32575691457242617,0.17176722348094609,0.25599701620420395,0.019792791948757903,1.0290132260216172,1.0,1.8403983868454704e-06,3.0,5.4382278535575725
654,1.7951000000000002e-06,0.007995690997905817,0.01062706967084904,0.009545597724881108,0.007152408812321841,0.010486492854736207,0.008600823088669083,0.2904559509618632,0.2157692463180155,0.25773899524680177,0.019274721149764355,1.0353850335338757,1.0,1.8586196736966604e-06,3.0,5.463288811408067
657,1.7944840000000001e-06,0.00803314128322441,0.010403613433389688,0.009183535483110855,0.007355346210646074,0.01098072597599558,0.008470833129092071,0.25567426579228847,0.2661083767753681,0.25960923471091774,0.018316689263086456,1.0439947481016958,1.0,1.8734318715525234e-06,3.0,5.488349769258563
660,1.7865180000000002e-06,0.008151316603975774,0.009784647946007563,0.008869965149835637,0.00760556594113043,0.01145254802926551,0.00830503133065367,0.2176180414375047,0.32163222159900223,0.26115684182983856,0.01786675945961661,1.0568691947607023,1.0,1.8881158400855004e-06,3.0,5.5134107271090596
663,1.7725419999999999e-06,0.008244347216491235,0.008755568923188208,0.007969667680326715,0.007691162958888059,0.012143326322239568,0.008244311465174804,0.1758169696168109,0.3812418276479218,0.262819039221462,0.018297006105764763,1.0730443258849178,1.0,1.902016135492704e-06,3.0,5.538471684959555
666,1.75338e-06,0.008496485281535637,0.00836372912042016,0.007123395149966791,0.007866814057730402,0.012634673929831077,0.008595097638315766,0.14793334382413206,0.43966107429666074,0.2653208230570743,0.019094278436690225,1.0910606983582638,1.0,1.9130440072874125e-06,3.0,5.563532642810052
669,1.7300060000000001e-06,0.008929394777083969,0.008480647578173465,0.006957243458985354,0.008182765203943874,0.01283977326860741,0.00911039464876268,0.12743987450830377,0.4877258245392041,0.2673459659656078,0.02006848965392661,1.112314502722406,1.0,1.9243107635967785e-06,3.0,5.588593600660547
672,1.703022e-06,0.009455047903264787,0.008655237035641248,0.00683784093908803,0.008474987896604716,0.013656839888067387,0.009361162229682671,0.10080257221887468,0.5289968858917684,0.2692467249729184,0.021125509761292176,1.134716811623386,1.0,1.9324476939644817e-06,3.0,5.613654558511042
675,1.674244e-06,0.009865749761369001,0.008764992080312128,0.0067431538706128075,0.008529102092767292,0.014916545789085,0.009090719241229625,0.08125852281407778,0.5573222124636895,0.2705981579840584,0.02256201471484375,1.157569942091751,1.0,1.9380545301274612e-06,3.0,5.638715516361538
678,1.645534e-06,0.010251415552099604,0.008912954823955564,0.006662276557857646,0.0086064121882947,0.016038832930998965,0.008856897365978713,0.07128877665230689,0.5708888376793305,0.2713925975925635,0.02459660826635466,1.1794854832340025,1.0,1.940883465167981e-06,3.0,5.663776474212034
681,1.617704e-06,0.010663329985441884,0.009255027285567355,0.006850450264872692,0.008734414980493373,0.01686951356823935,0.008535911713654091,0.05917449491536732,0.579084315150489,0.27253398797112444,0.0273418219961948,1.1975996282664254,1.0,1.9373617090451094e-06,3.0,5.688837432062529
