wavelength,index,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
639,633.0,1.681146e-06,1.3384911750198097e-05,4.263590034730721e-05,5.1028231447201465e-05,8.364088984352045e-06,6.273066738264032e-06,0.0019011673661187118,0.031889095969003786,0.003037800753725132,0.016695461698132026,0.0011107700549697658,0.9731024133600341,0.0945518469582908,1.6359272298105678e-06,3.0,0.5047162483286568
642,680.0,1.6992319999999998e-06,2.7490525823304714e-05,9.838124520552885e-05,9.090224800441882e-05,7.926161258429246e-06,6.253133982772396e-06,0.0012823156591535642,0.031071238439226285,0.004345903578910409,0.016917523359560125,0.0009500632947016991,0.965851565144143,0.0945518469582908,1.6412058867430125e-06,3.0,0.5070858081799651
645,491.0,1.730612e-06,3.088154023235878e-05,0.00015476892441191294,0.0001238771247591642,7.405915405022623e-06,8.637812589417841e-06,0.0007626919200324331,0.029635601661052845,0.006042679698595239,0.016978889429804418,0.0007569529689601226,0.9604645855736458,0.0945518469582908,1.662191537368778e-06,3.0,0.5094553680312733
648,539.0,1.747354e-06,3.269489558935368e-05,0.00020225434938777828,0.00014260159413373915,8.171685968349662e-06,4.9857304716723005e-05,0.000531988302986546,0.028033288324723137,0.008295871013888182,0.01712698493206732,0.0005936755203891774,0.958260042971052,0.0945518469582908,1.6744195191256397e-06,3.0,0.5118249278825816
651,587.0,1.782902e-06,4.803083458730053e-05,0.00025465272045525867,0.00015935909811411463,8.008681529363608e-06,7.76911824232129e-05,0.0003575732986866221,0.02566026754917996,0.010980702105712893,0.017038496822579956,0.0004965331381032256,0.958310431606378,0.0945518469582908,1.7085735851318748e-06,3.0,0.5141944877338898
654,634.0,1.79688e-06,5.6630796927187915e-05,0.00026692832122257636,0.00017227353884584215,7.920492109336895e-06,0.00012355772029072853,0.00017425202999572166,0.022999141290470777,0.014347974438950122,0.01711184791031648,0.00047878533064487554,0.9613922315175054,0.0945518469582908,1.727506472969175e-06,3.0,0.516564047585198
657,681.0,1.815372e-06,4.7136548696493166e-05,0.00019087010757059067,0.00012309458735055442,7.403597534705663e-06,0.00018267605207131368,9.465237842998673e-05,0.019652657144271144,0.01816546839265257,0.017096608299492985,0.00049001787133196,0.9674963354393971,0.0945518469582908,1.7563657574592888e-06,3.0,0.5189336074365063
660,492.0,1.8167920000000001e-06,5.0190223576528546e-05,0.00012351882565478473,4.593353871794745e-05,7.719455431000152e-06,0.00023814436739194697,0.00011116156687607443,0.016541122686160908,0.022529450672895458,0.017152937653093933,0.0005060210784491228,0.975633440413507,0.0945518469582908,1.7725230294757362e-06,3.0,0.5213031672878146
663,540.0,1.810384e-06,7.152583557680325e-05,9.445880652101649e-05,9.176058737955883e-06,1.7213733332014097e-05,0.00026620145341112536,0.00013308736157938058,0.014091242838837392,0.027058433403109504,0.017196097757189163,0.0005258600148392314,0.9881003749577273,0.0945518469582908,1.78884110921747e-06,3.0,0.5236727271391228
666,588.0,1.7901599999999998e-06,9.596972800360484e-05,6.894916663173218e-05,7.232293106951206e-06,3.844949892620612e-05,0.0003088875352882174,0.00014130131567661753,0.011551853777697383,0.03175808344708433,0.01731091030934611,0.0005686562226401719,1.0033925276503581,0.0945518469582908,1.7962331672985651e-06,3.0,0.5260422869904311
669,635.0,1.786082e-06,0.00012301834911521587,4.500855973195277e-05,6.373828531242399e-06,6.000136921920997e-05,0.0003577689406024168,0.00014963527521492194,0.00911846284305955,0.035398052823267245,0.017216571531007818,0.0006228769634143512,1.0214483163008445,0.0945518469582908,1.824390451675245e-06,3.0,0.5284118468417394
672,682.0,1.7623319999999999e-06,0.00016631492779837245,5.257185228651569e-05,6.7146199810878615e-06,8.687800874268898e-05,0.0004005063638268129,0.00018384849631347628,0.00772182140476541,0.03813530151443324,0.017304822245295545,0.0006980835132449681,1.041044074316224,0.0945518469582908,1.8346652855778596e-06,3.0,0.5307814066930476
675,493.0,1.7349039999999998e-06,0.00022382392700592883,8.589518289158238e-05,6.686454688556399e-06,0.00012083002438259922,0.00046961327936438906,0.00022680514641390228,0.006311898223360858,0.04060986996024718,0.017408900117640264,0.0007763824442618176,1.060547182970419,0.0945518469582908,1.8399475499241118e-06,3.0,0.5331509665443559
678,541.0,1.7119379999999999e-06,0.00027870663075071624,0.00011052426269559878,6.654755841824415e-06,0.00011680915843248203,0.0005670356567489324,0.00020552120942274424,0.004848389776101795,0.04215331594779209,0.017471014795971164,0.0008572226623303673,1.0811043896539523,0.0945518469582908,1.8507836866154076e-06,3.0,0.5355205263956642
681,589.0,1.6870959999999998e-06,0.00031064743870450116,0.00011975862918743382,6.631601751812641e-06,9.802307392524609e-05,0.0006714183127753797,0.00014517594484905337,0.004093035259593086,0.042379064736974406,0.017524857762557185,0.0009577596566742418,1.1004241452009578,0.0945518469582908,1.856521173671955e-06,3.0,0.5378900862469723
684,636.0,1.6616599999999999e-06,0.0003328645349946942,0.0001342032789914461,6.632923680383481e-06,9.476999958347212e-05,0.0007277173095909168,0.0001253746219179723,0.0036079381793223024,0.04224414364529081,0.017578717614255876,0.001081231167876636,1.116890143508646,0.0945518469582908,1.8558916758625767e-06,3.0,0.5402596460982806
687,683.0,1.6317200000000001e-06,0.00035633877694786226,0.00015607345428226728,7.05597627971405e-06,7.989359885881085e-05,0.0007134333568232906,0.00010925167685054752,0.0029468771993910303,0.04201239519181963,0.01770549298707068,0.0012206017841068359,1.1284362335800604,0.0945518469582908,1.841291971057256e-06,3.0,0.5426292059495889
690,494.0,1.6190800000000002e-06,0.0003307448731659126,0.0001786432322628625,7.457610765837706e-06,3.76638557383694e-05,0.0006667273808338671,8.204739582545707e-05,0.0024382697844532748,0.04095716718527897,0.017699032165120126,0.0012901539759185142,1.133254224930993,0.0945518469582908,1.8348292505012722e-06,3.0,0.5449987658008971
693,542.0,1.60172e-06,0.00025089531439897105,0.00018185223318109307,6.791608477456132e-06,9.054941244186487e-06,0.0006458797020152138,7.432692329710203e-05,0.002197976717933899,0.03975677995223093,0.017824817064313363,0.0012121721802673823,1.132165732263799,0.0945518469582908,1.8134124966815724e-06,3.0,0.5473683256522053
696,590.0,1.597792e-06,0.00018895879886177404,0.0001897154204693129,7.619669885204046e-06,7.998746353032214e-06,0.000623279127881108,8.380723454180566e-05,0.0018195893393223648,0.03782475167254326,0.01787857927678254,0.0010583693927566228,1.1239100555722081,0.0945518469582908,1.7957744955128297e-06,3.0,0.5497378855035135
699,637.0,1.5808239999999998e-06,0.00014967731358450477,0.00022373295076151163,1.6745155637311446e-05,7.79596009273723e-06,0.0005648052885407963,8.184421419949305e-05,0.0013915654550898386,0.03581228198365805,0.018082769391046426,0.0009682530945032107,1.1102646315518119,0.0945518469582908,1.7551329759082614e-06,3.0,0.5521074453548218
702,684.0,1.538356e-06,8.279954457247926e-05,0.00023868558618634158,3.67017183549566e-05,8.1599398901632e-06,0.00041205941470213975,4.6094111605081875e-05,0.0011623693200057898,0.03278314152168765,0.01805186780912745,0.0008845335704336467,1.0900626732792567,0.0945518469582908,1.676904453815184e-06,3.0,0.0
705,495.0,1.550942e-06,2.3569305892911286e-05,0.0002496758198262546,7.316535716725636e-05,8.267340175199398e-06,0.00032327036766212266,5.2517283161689096e-05,0.0010619413195406793,0.02937957569261923,0.0180165779298953,0.0008263271429487806,1.0671216553055305,0.0945518469582908,1.6550437943228702e-06,3.0,0.0
708,543.0,1.538202e-06,7.234698568566567e-06,0.00023338514356963477,0.0001064732297957697,7.231612027854581e-06,0.0002933751998896757,0.00010433152288494413,0.0008849071336525614,0.025852130218826257,0.018243226737642615,0.0007907666759653598,1.0445001262153726,0.0945518469582908,1.6066521831447385e-06,3.0,0.0
711,591.0,1.5448440000000002e-06,8.66427176367537e-06,0.00020363964915007417,0.00015032136855056252,8.66427176367537e-06,0.00024260850269693955,0.0001663438928285804,0.0007005363785927475,0.02150078629492299,0.01818330734804376,0.0007823874990457329,1.022284983489187,0.0945518469582908,1.5792708230333697e-06,3.0,0.0
714,638.0,1.548106e-06,8.816266056004817e-06,0.00019306999163709918,0.00018867587539941083,8.816266056004817e-06,0.00018382056156638957,0.00023453990195308663,0.0006488800611770002,0.017699409519195124,0.018126578848974166,0.0008115507493758672,1.002545031514701,0.0945518469582908,1.5520459785580978e-06,3.0,0.0
717,685.0,1.5382579999999999e-06,8.58452047041908e-06,0.000189681904577895,0.00023074540666702002,9.031698334949609e-06,0.00016437538738255618,0.00030617112978432277,0.0005974383382143589,0.014199646814123853,0.018192516187889304,0.0008521329814983741,0.9849119750036938,0.0945518469582908,1.5150487248452318e-06,3.0,0.0
720,496.0,1.5302600000000002e-06,9.22446949652133e-06,0.00017759355040244018,0.0002402714077703937,9.22446949652133e-06,0.00018723762385817027,0.00039619068183420383,0.00047087964062592454,0.010394588412228954,0.01817782710053653,0.0008569563019088511,0.9693809615543308,0.0945518469582908,1.4834049102281304e-06,3.0,0.0
723,544.0,1.519364e-06,8.913349747309145e-06,0.0001408425452314892,0.00017181377717808533,9.389368481448561e-06,0.0002159669171696242,0.0005051315167759428,0.00039060374936497665,0.007823716526089902,0.018133749437313725,0.0008633330697807992,0.9591425417538453,0.0945518469582908,1.4572866488092894e-06,3.0,0.0
726,592.0,1.500842e-06,9.104468631819903e-06,0.00010437312032181643,9.2075942788938e-05,8.655010601322738e-06,0.00022654459398041067,0.0005935435025798589,0.00037197487357432227,0.0061185290442692195,0.017252981155110286,0.0008879814545485561,1.0,0.0945518469582908,1.500842e-06,3.0,0.0
729,639.0,1.487308e-06,1.5619899764780935e-05,0.0001016532880992351,6.119580605769706e-05,9.200110340287708e-06,0.0002194141305049843,0.0006554985791166815,0.00034502608508728803,0.00465849962851129,0.017066705037486155,0.0009710947232800555,1.0,0.0945518469582908,1.487308e-06,3.0,0.0
732,686.0,1.458172e-06,5.2081952659003555e-05,0.00012574079007775327,4.78575355402617e-05,8.446044957186179e-06,0.00022052012419894609,0.0006282435562708917,0.00023741076104774297,0.0030750234222233956,0.01710019937336491,0.0010444016674203214,1.0,0.0945518469582908,1.458172e-06,3.0,0.0
735,497.0,1.44427e-06,7.575648313398219e-05,0.00015680327820234637,4.2142821197987056e-05,8.521434495860684e-06,0.00025060600391170153,0.0005134677995563536,0.00012743894189994938,0.002063394128242589,0.016948322420238162,0.0010615496334723546,1.0,0.0945518469582908,1.44427e-06,3.0,0.0
738,545.0,1.4089740000000001e-06,0.0001014831196866714,0.0001583169397050754,1.3136205591183752e-05,8.245641072868986e-06,0.00027824395412763645,0.00034914595329187505,6.310887098142891e-05,0.0014829767503588697,0.01713314912035254,0.001089179581265965,1.0,0.0945518469582908,1.4089740000000001e-06,3.0,0.0
741,593.0,1.3792260000000002e-06,0.00013392695913240564,0.00015326934169311628,9.920747090129694e-06,8.43344396528436e-06,0.00026537524967122454,0.00018403319129018674,1.0417389465247298e-05,0.0008437454135349287,0.01725327080129332,0.0011146315520057198,1.0,0.0945518469582908,1.3792260000000002e-06,3.0,0.0
744,640.0,1.3438199999999999e-06,0.00018430309339503343,0.00018174484486276773,2.6491233093687778e-05,1.0182496606347543e-05,0.00015936153494960204,9.419883373614334e-05,9.16206294659838e-06,0.00035793960583403034,0.017472412061142244,0.00112974388967932,1.0,0.0945518469582908,1.3438199999999999e-06,3.0,0.0
747,687.0,1.316284e-06,0.00023805357500928894,0.00022659937705038334,6.756051735446161e-05,1.0395217603576537e-05,6.859939638759451e-05,7.327310155178363e-05,9.358075944290564e-06,0.00018451029962151324,0.01758709516890338,0.0011211432081298935,1.0,0.0945518469582908,1.316284e-06,3.0,0.0
750,498.0,1.279394e-06,0.0002797286611723631,0.0002802389644427594,0.00010750875320439683,1.0695390833216642e-05,3.587619377819088e-05,6.0977320617063513e-05,8.553056524567166e-06,0.00012460925010171077,0.01780071139892708,0.0011192751525786963,1.0,0.0945518469582908,1.279394e-06,3.0,0.0
753,546.0,1.238684e-06,0.00023645680198559603,0.00029937884005891066,0.00012484033632526742,9.943449306540271e-06,8.831381160650193e-06,7.241847861974054e-05,8.829159763928977e-06,3.756650385211089e-05,0.018117149925628274,0.0011439688156230118,1.0,0.0945518469582908,1.238684e-06,3.0,0.0
756,594.0,1.200558e-06,0.00010884079336659156,0.0002507644155502003,0.00010258766195707756,1.5392121598238346e-05,8.547977735303087e-06,0.00011510748536545201,1.0826287213541215e-05,9.68757546881457e-06,0.018407086542430246,0.0012074953676878056,1.0,0.0945518469582908,1.200558e-06,3.0,0.0
759,641.0,1.17292e-06,2.04240177045107e-05,0.00019540459460377116,7.34828844567226e-05,7.29500843735397e-05,8.749756602215525e-06,0.00018024915085650402,1.0508338071785754e-05,1.0490269899651563e-05,0.018545841244092264,0.0012867814065161153,1.0,0.0945518469582908,1.17292e-06,3.0,0.0
762,688.0,1.141226e-06,1.6184615869198033e-05,0.00018645135991587314,5.634034814745613e-05,0.00014328360326127035,7.796791753326729e-06,0.00026135872302717074,1.1388003602933237e-05,1.0186950948725408e-05,0.01876450040850077,0.0013991918496739284,1.0,0.0945518469582908,1.141226e-06,3.0,0.0
765,499.0,1.109068e-06,4.748535664523042e-05,0.00022576375966907786,4.6293648832048173e-05,0.0002264360769128402,6.797018988616007e-06,0.00035778571776327606,5.9248912637515974e-05,1.047702472558071e-05,0.01897140399017774,0.0015194461035860083,1.0,0.0945518469582908,1.109068e-06,3.0,0.0
768,547.0,1.082386e-06,8.347670433724385e-05,0.00026418896633477755,3.980013829246169e-05,0.0003071888870512001,7.584058563963911e-06,0.000431089386256925,0.00012962673921199517,1.07445525552526e-05,0.01914182111682975,0.001633965911360132,1.0,0.0945518469582908,1.082386e-06,3.0,0.0
771,595.0,1.048204e-06,0.00013317429753373402,0.000312650780718495,1.4366035872773804e-05,0.0003785647166683053,8.479612118243365e-06,0.0004915142194575117,0.00020173698313041017,1.1104852413768422e-05,0.019415185613158893,0.0017669020025175633,1.0,0.0945518469582908,1.048204e-06,3.0,0.0
774,642.0,1.012884e-06,0.00015873651948682452,0.00034513842509428013,1.2836006169061285e-05,0.00040661900775536795,7.430561589378696e-06,0.0005687092542827992,0.00024045100030209448,1.1483464139623906e-05,0.019670584631679974,0.001914165781137817,1.0,0.0945518469582908,1.012884e-06,3.0,0.0
777,689.0,9.863977999999998e-07,0.0001699214869748674,0.00035512202033659925,1.3180301691514133e-05,0.00042654621151027905,8.317917678138949e-06,0.0006727538165206386,0.00023929020193480028,1.0403590480415154e-05,0.019747438179461403,0.0020723810565286237,1.0,0.0945518469582908,9.863977999999998e-07,3.0,0.0
780,500.0,9.644682e-07,0.0001972137441282183,0.0003674596963765684,1.2767228012572471e-05,0.00042919804844197715,8.505767481555851e-06,0.0007661247629666311,0.00025248397466200254,1.3472852747147739e-05,0.019654359929886005,0.002249375036081364,1.0,0.0945518469582908,9.644682e-07,3.0,0.0
783,548.0,9.474754000000001e-07,0.00024554265228940626,0.00040796194046738667,1.301120185021165e-05,0.00039932630922194615,8.65658760767843e-06,0.0008079895031488425,0.00028666323490899437,1.2994903839735153e-05,0.019515036275632787,0.002404625870062436,1.0,0.0945518469582908,9.474754000000001e-07,3.0,0.0
786,596.0,9.1896e-07,0.0002918434346110629,0.000459336764387557,1.4147071194167544e-05,0.0003409866851761489,8.191099636262768e-06,0.0006715099694410007,0.0002873717204437916,1.2646302712593369e-05,0.019603513480301184,0.002418969133318956,1.0,0.0945518469582908,9.1896e-07,3.0,0.0
789,643.0,9.002791999999999e-07,0.00030319314843756963,0.0005091553742792901,1.443857178243614e-05,0.00023405949550858417,9.121568604367303e-06,0.0002469882115001786,0.00017857722519978002,1.292172097762499e-05,0.019510251687775818,0.0020905297393763816,1.0,0.0945518469582908,9.002791999999999e-07,3.0,0.0
792,690.0,8.829788e-07,0.00020378118360566368,0.0005299629923314833,1.5497550656616002e-05,0.00010776924024010646,1.0861018894252162e-05,1.3942787004814494e-05,1.3960675044024305e-05,1.5497550656616002e-05,0.01937393266520069,0.0015869597603042486,1.0,0.0945518469582908,8.829788e-07,3.0,0.0
795,501.0,8.570982000000001e-07,1.5965407718252027e-05,0.0004526892841731087,1.3566138379295117e-05,2.7183743138982e-05,9.5721139365467e-06,1.5965407718252027e-05,1.1974055788689021e-05,1.5965407718252027e-05,0.01937290730043895,0.0012141849508952415,1.0,0.0945518469582908,8.570982000000001e-07,3.0,0.0
798,549.0,8.387146e-07,1.631635321864899e-05,0.00026757395416821884,1.4680433508293644e-05,3.1852033626257316e-05,8.983878983000699e-06,1.5519806628288704e-05,1.3062967287662946e-05,1.5490650844972787e-05,0.019250125011505262,0.0009977742197941248,1.0,0.0945518469582908,8.387146e-07,3.0,0.0
801,597.0,8.228861999999999e-07,1.6629921988393746e-05,0.00010142519825692138,1.6629921988393746e-05,6.987519938747168e-05,1.1630004543794056e-05,1.6629921988393746e-05,1.3287430996465464e-05,1.2472441491295311e-05,0.019035701994244255,0.0008647497461674539,1.0,0.0945518469582908,8.228861999999999e-07,3.0,0.0
804,644.0,8.015366e-07,1.6211390331754685e-05,1.7090247662639407e-05,1.623686983904997e-05,0.00012718384318946818,1.1089934273318235e-05,1.6216110219580874e-05,1.2804234704541031e-05,1.366515731217439e-05,0.018907631789564117,0.0007724982965203858,1.0,0.0945518469582908,8.015366e-07,3.0,0.0
807,691.0,7.860416000000001e-07,1.6536613593584036e-05,1.6535252986663055e-05,1.7407495539378853e-05,0.0001819371284645318,1.2183379101818344e-05,1.7407495539378853e-05,1.3926762824164035e-05,1.3055621654534137e-05,0.01866702879428995,0.0007232497915116737,1.0,0.0945518469582908,7.860416000000001e-07,3.0,0.0
810,502.0,7.668664e-07,1.6941595319417643e-05,1.69467523583994e-05,1.7843632174997482e-05,0.0002132690915171732,1.1592387575667056e-05,1.4301496644926106e-05,1.3382724131248113e-05,1.3382724131248113e-05,0.018458500479219812,0.0007601197679482566,1.0,0.0945518469582908,7.668664e-07,3.0,0.0
813,550.0,7.508128e-07,1.822502115323163e-05,1.5498263378911626e-05,1.6405972296499115e-05,0.00017498374165648406,1.3668765864923723e-05,1.822502115323163e-05,1.639920278869889e-05,1.4586875311868975e-05,0.018238513438739758,0.0008584122712923201,1.0,0.0945518469582908,7.508128e-07,3.0,0.0
816,598.0,7.466064e-07,1.7417006487998824e-05,1.559753273785072e-05,1.556909322180776e-05,0.00010082596806067093,1.2806423085554605e-05,1.8328575545605042e-05,1.5599124928266348e-05,1.3746431659203783e-05,0.01776698690463411,0.0009806441150898915,1.0,0.0945518469582908,7.466064e-07,3.0,0.0
819,645.0,7.337264e-07,1.6816582943675068e-05,1.4939441710221524e-05,1.3988999574824688e-05,2.802922458476798e-05,1.3071760655047771e-05,1.8651999433099582e-05,1.678431837792583e-05,1.3988999574824688e-05,0.01752409175263277,0.0011629507696277106,1.0,0.0945518469582908,7.337264e-07,3.0,0.0
822,692.0,7.168402e-07,1.9091072644330825e-05,1.4318304483248121e-05,1.5262517771061852e-05,1.8120346918826612e-05,1.3374091195434389e-05,1.9091072644330825e-05,1.7192569293958506e-05,1.5289030208752335e-05,0.01740072557532723,0.0013735311244968084,1.0,0.0945518469582908,7.168402e-07,3.0,0.0
825,503.0,6.994994e-07,1.8576958545679435e-05,1.4671107190517192e-05,1.4671107190517192e-05,1.956147625402292e-05,1.3701596307566937e-05,1.956147625402292e-05,1.759364491531157e-05,1.565562489886068e-05,0.017262853446334533,0.001609908450053726,1.0,0.0945518469582908,6.994994e-07,3.0,0.0
828,551.0,6.991657999999999e-07,1.8609954729217173e-05,1.6645378831468898e-05,1.566628921937119e-05,1.8602036678057675e-05,1.3709021981469207e-05,1.8592969174256163e-05,1.8577504996901787e-05,1.5649066198061595e-05,0.016760706682592632,0.0018465765684620293,1.0,0.0945518469582908,6.991657999999999e-07,3.0,0.0
831,599.0,6.924786e-07,1.8764331703917143e-05,1.5817619179413014e-05,1.482083609285578e-05,1.6792384856393906e-05,1.3839069367825355e-05,1.680079825385629e-05,2.8715024955406643e-05,1.582411853709142e-05,0.016413622580980797,0.0021441267610893765,1.0,0.0945518469582908,6.924786e-07,3.0,0.0
834,646.0,6.757048e-07,1.8219931803869307e-05,1.5188188675897249e-05,1.5188188675897249e-05,1.6204078920594397e-05,1.4172695460567069e-05,2.0250918234529666e-05,6.274559590137879e-05,1.7218084264927952e-05,0.016268577870262223,0.0025576355512711728,1.0,0.0945518469582908,6.757048e-07,3.0,0.0
837,693.0,6.715489999999999e-07,1.937018225031398e-05,1.5283696424745173e-05,1.936765653789485e-05,1.7301612494757897e-05,1.4256026708306206e-05,1.8357051176129473e-05,2.239870368209209e-05,1.6322070751443157e-05,0.015849921560106874,0.0029720878467782283,1.0,0.0945518469582908,6.715489999999999e-07,3.0,0.0
840,504.0,6.67283e-07,2.050647393508321e-05,1.640267920704236e-05,1.5379855451312404e-05,1.5379855451312404e-05,1.3339354257703351e-05,1.9483680515459247e-05,1.948365017935325e-05,1.5379855451312404e-05,0.01542424094953122,0.003433936411794686,1.0,0.0945518469582908,6.67283e-07,3.0,0.0
843,552.0,6.563686e-07,2.084656936701083e-05,1.5634927025258125e-05,1.8754492115630022e-05,1.667662983023549e-05,1.2510693531745046e-05,1.9804866562033467e-05,1.5634927025258125e-05,1.5634927025258125e-05,0.01519506380311485,0.004005607607417666,1.0,0.0945518469582908,6.563686e-07,3.0,0.0
846,600.0,6.490639999999999e-07,2.003466202574727e-05,1.686039421754633e-05,1.5812166961411544e-05,1.791574256628567e-05,1.1589671897075816e-05,2.003466202574727e-05,1.5812166961411544e-05,1.5812166961411544e-05,0.014924227557466502,0.004641237182939602,1.0,0.0945518469582908,6.490639999999999e-07,3.0,0.0
849,647.0,6.483038e-07,2.110634293069589e-05,1.7956418920660513e-05,1.9008856921486306e-05,1.5829757198021915e-05,1.3714295701022788e-05,2.0053904929870095e-05,1.5829757198021915e-05,1.5829757198021915e-05,0.014518132458533345,0.0053462727203250245,1.0,0.0945518469582908,6.483038e-07,3.0,0.0
852,694.0,6.447394e-07,1.913681315109638e-05,1.8065478468449113e-05,1.80437419221986e-05,1.5919161227833982e-05,1.1682418368948823e-05,2.0155904086719144e-05,1.696706889864297e-05,1.5919161227833982e-05,0.014226871300745647,0.006155629980522285,1.0,0.0945518469582908,6.447394e-07,3.0,0.0
855,505.0,6.423556000000001e-07,1.594941427921648e-05,1.597800076038543e-05,1.9181219552234254e-05,1.4905743764029088e-05,1.1676186448774524e-05,2.0231744017490897e-05,1.597800076038543e-05,1.597800076038543e-05,0.013841224230417235,0.00705806112167281,1.0,0.0945518469582908,6.423556000000001e-07,3.0,0.0
858,553.0,6.451125999999999e-07,1.904570542713947e-05,1.6987647959018734e-05,1.695870503968157e-05,1.591050779429066e-05,1.1684145360921849e-05,2.017091891184268e-05,1.591050779429066e-05,1.591050779429066e-05,0.013421927054615989,0.008014581939109127,1.0,0.0945518469582908,6.451125999999999e-07,3.0,0.0
861,601.0,6.443782e-07,2.123711453119452e-05,1.6972910585270444e-05,1.592783589839589e-05,1.592783589839589e-05,1.2722353406206041e-05,2.123711453119452e-05,1.592783589839589e-05,1.592783589839589e-05,0.013079549341557103,0.009116784689090598,1.0,0.0945518469582908,6.443782e-07,3.0,0.0
864,648.0,6.386236e-07,1.3890684431172075e-05,1.607337463471887e-05,1.607337463471887e-05,1.607337463471887e-05,1.2844243313213288e-05,2.143116617962516e-05,1.7125396350616664e-05,1.7125396350616664e-05,0.012802012525965595,0.010438199141541355,1.0,0.0945518469582908,6.386236e-07,3.0,0.0
867,695.0,6.353842e-07,1.717197438496878e-05,1.721860384644896e-05,1.615452814189956e-05,1.615452814189956e-05,1.0769685427933039e-05,1.83068054448615e-05,1.615452814189956e-05,1.5063242826878171e-05,0.01250217624567444,0.01186137092161665,1.0,0.0945518469582908,6.353842e-07,3.0,0.0
870,506.0,6.376538e-07,1.9311004792651815e-05,1.7152830272745698e-05,1.6095523307897254e-05,1.6095523307897254e-05,1.0730348871931502e-05,2.038585126825741e-05,1.6095523307897254e-05,1.6095523307897254e-05,0.012060788688565955,0.013300144110604017,1.0,0.0945518469582908,6.376538e-07,3.0,0.0
873,554.0,6.37051e-07,1.8240680921578692e-05,1.6109279292864726e-05,1.6109279292864726e-05,1.6109279292864726e-05,1.1798845152826617e-05,2.0403343021115328e-05,1.6109279292864726e-05,1.6109279292864726e-05,0.011715632233144943,0.015010423244923726,1.0,0.0945518469582908,6.37051e-07,3.0,0.0
876,602.0,6.3899e-07,1.6045304111383116e-05,1.6062302109005245e-05,1.6062302109005245e-05,1.6062302109005245e-05,1.0708201406003498e-05,2.0326554320564725e-05,1.6062302109005245e-05,1.6062302109005245e-05,0.011363808799427739,0.016820054065577447,1.0,0.0945518469582908,6.3899e-07,3.0,0.0
879,649.0,6.372888e-07,1.6065103216445176e-05,1.6103881975668495e-05,1.6103881975668495e-05,1.718237287791793e-05,1.1804712534962593e-05,1.9334260198524126e-05,1.2891843837030615e-05,1.5035090757818228e-05,0.011080543027778786,0.018921911925682405,1.0,0.0945518469582908,6.372888e-07,3.0,0.0
882,696.0,6.33639e-07,1.941333067897705e-05,1.7256448206151506e-05,1.6198578583396247e-05,1.7285490054268644e-05,1.1885963859803227e-05,2.1598104777861665e-05,1.5140708960640991e-05,1.5129939325896213e-05,0.010845131029862431,0.02123245120084013,1.0,0.0945518469582908,6.33639e-07,3.0,0.0
885,507.0,6.305240000000001e-07,1.3014896045062655e-05,1.6276933731464402e-05,1.6276933731464402e-05,1.6276933731464402e-05,1.1933092599686129e-05,2.17025783086192e-05,1.5195130286087873e-05,1.5177612746814011e-05,0.01061070393667438,0.023630034138042377,1.0,0.0945518469582908,6.305240000000001e-07,3.0,0.0
888,555.0,6.336759999999999e-07,1.2950296552290607e-05,1.6195592033091706e-05,1.6195592033091706e-05,1.7266491899930233e-05,1.079706135539447e-05,2.159412271078894e-05,1.509987495312039e-05,1.5119523242253892e-05,0.010299501714113013,0.02597826078962276,1.0,0.0945518469582908,6.336759999999999e-07,3.0,0.0
891,603.0,6.274704e-07,1.7449065411095413e-05,1.6358044681839624e-05,1.6358044681839624e-05,1.6358044681839624e-05,1.1998376370244977e-05,2.1810726242452833e-05,1.4173013383160917e-05,1.525365234400053e-05,0.010150614328492418,0.028641829239320894,1.0,0.0945518469582908,6.274704e-07,3.0,0.0
894,650.0,6.244036e-07,1.9736808541195156e-05,1.7523824940859538e-05,1.7528779259724916e-05,1.7535953529955658e-05,1.315467585698065e-05,2.1914859643464943e-05,1.6436144732598705e-05,1.6436144732598705e-05,0.009916417710123221,0.03126565952199188,1.0,0.0945518469582908,6.244036e-07,3.0,0.0
897,697.0,6.187688e-07,1.7718343015184394e-05,1.6585698534955585e-05,1.6585698534955585e-05,1.6585698534955585e-05,1.1057132356637056e-05,2.1007772379328556e-05,1.769426716511694e-05,1.6585698534955585e-05,0.009742453875361316,0.03418715175020226,1.0,0.0945518469582908,6.187688e-07,3.0,0.0
900,508.0,6.174214e-07,1.7648170436330235e-05,1.6624390478670776e-05,1.6624390478670776e-05,1.7742343565719084e-05,1.2182408100621992e-05,2.2165853971561036e-05,1.6624390478670776e-05,1.6624390478670776e-05,0.009472778543087196,0.0365610180893484,1.0,0.0945518469582908,6.174214e-07,3.0,0.0
903,556.0,6.122792e-07,1.5697803213861273e-05,1.67622902090076e-05,1.67622902090076e-05,1.67622902090076e-05,1.1174860139338398e-05,2.2349720278676796e-05,1.67622902090076e-05,1.67622902090076e-05,0.00929100270024517,0.03843868024010422,1.0,0.0945518469582908,6.122792e-07,3.0,0.0
906,604.0,6.063248e-07,1.574949676989837e-05,1.6926754447235527e-05,1.6926754447235527e-05,1.6926754447235527e-05,1.1284502964823686e-05,1.9163688841543037e-05,1.4650442633726396e-05,1.4650442633726396e-05,0.009107761775371214,0.03991185043606542,1.0,0.0945518469582908,6.063248e-07,3.0,0.0
