time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-03 11:56:03.559524,390,6.83279e-07,4,3,3,3,3,4,4,3,4,3
2025-02-03 11:56:07.614574,405,3.48236e-07,425,4,4,4,3,4,4,4,300,4
2025-02-03 11:56:11.146556,420,4.87683e-07,675,5,4,4,3,4,4,4,574,3
2025-02-03 11:56:14.671968,435,6.14415e-07,4,1720,4,4,4,4,4,4,957,3
2025-02-03 11:56:18.189779,450,7.61396e-07,4,2708,438,4,4,4,5,4,1329,3
2025-02-03 11:56:21.721426,465,9.14403e-07,4,932,3357,4,4,5,4,4,1868,3
2025-02-03 11:56:25.258395,480,1.02484e-06,4,4,4597,171,4,4,4,4,2298,4
2025-02-03 11:56:28.795181,495,1.09143e-06,4,4,3021,2681,4,4,5,4,3187,5
2025-02-03 11:56:32.300627,510,1.32418e-06,4,4,431,7784,189,4,5,4,3635,5
2025-02-03 11:56:35.834809,525,1.40833e-06,4,4,4,8742,2313,4,28,5,4338,4
2025-02-03 11:56:39.370662,540,1.45076e-06,4,4,3,4380,9497,143,58,5,5225,4
2025-02-03 11:56:42.942477,555,1.58816e-06,4,5,4,895,12948,1664,5,5,5676,90
2025-02-03 11:56:46.436515,570,1.64703e-06,32,4,40,60,8374,7285,335,130,6111,280
2025-02-03 11:56:49.955297,585,1.69255e-06,4,5,211,5,2128,15812,1736,105,6525,403
2025-02-03 11:56:53.469895,600,1.73495e-06,6,5,39,5,323,13914,6031,4,6896,448
2025-02-03 11:56:57.020051,615,1.72199e-06,35,5,51,41,4,6528,15585,258,7332,426
2025-02-03 11:57:00.552806,630,1.66169e-06,84,74,93,117,24,1368,18455,1487,7618,672
2025-02-03 11:57:04.099385,645,1.71471e-06,103,173,135,39,166,215,14710,6112,7848,425
2025-02-03 11:57:07.628872,660,1.79362e-06,147,125,81,94,330,150,7105,17492,8495,441
2025-02-03 11:57:11.160008,675,1.7267e-06,256,156,86,161,472,182,2667,25781,8977,687
2025-02-03 11:57:14.698820,690,1.6276e-06,210,196,135,113,498,163,1045,23038,9106,694
2025-02-03 11:57:18.844642,705,1.53119e-06,83,207,209,69,335,235,469,12537,8369,558
2025-02-03 11:57:22.309426,720,1.5106e-06,94,156,179,80,271,434,265,3598,7635,707
2025-02-03 11:57:25.823076,735,1.42779e-06,142,165,139,45,305,185,39,832,6975,687
2025-02-03 11:57:29.338004,750,1.26175e-06,136,203,163,68,161,174,83,136,6438,628
2025-02-03 11:57:32.863848,765,1.10237e-06,142,217,131,158,4,294,158,73,5963,753
2025-02-03 11:57:36.407668,780,9.64422e-07,206,243,119,264,4,233,141,117,5343,808
2025-02-03 11:57:39.952317,795,8.65073e-07,51,157,123,96,5,4,69,155,4654,427
2025-02-03 11:57:43.497310,810,7.67403e-07,4,24,35,110,4,4,89,23,4000,591
2025-02-03 11:57:47.013685,825,6.90416e-07,6,55,26,137,9,4,154,61,3432,1005
2025-02-03 11:57:50.513989,840,6.50931e-07,4,65,36,5,4,4,39,4,2973,1743
2025-02-03 11:57:54.025746,855,6.30392e-07,5,23,4,4,5,4,5,4,2573,2948
2025-02-03 11:57:57.538558,870,6.39564e-07,4,4,5,5,4,4,5,4,2228,4690
2025-02-03 11:58:01.077898,885,6.41096e-07,5,4,4,4,3,5,5,4,1940,7151
2025-02-03 11:58:04.596139,900,6.27e-07,4,5,4,4,4,4,5,4,1697,9073
2025-02-03 11:58:08.131010,915,5.91933e-07,4,5,4,5,3,4,5,4,1482,10359
2025-02-03 11:58:11.619821,930,5.55562e-07,4,4,4,4,3,4,5,4,1283,9716
2025-02-03 11:58:15.156607,945,5.07615e-07,4,4,4,4,3,6,4,4,1102,8367
2025-02-03 11:58:18.677303,960,4.89546e-07,4,5,4,4,3,4,4,4,893,6871
2025-02-03 11:58:22.211574,975,4.72097e-07,4,5,4,4,3,4,5,4,674,5387
2025-02-03 11:58:25.747088,990,4.7171e-07,5,5,4,4,3,4,4,4,467,3963
2025-02-03 11:58:29.272901,1005,4.58132e-07,4,4,4,4,4,4,4,4,277,2650
2025-02-03 11:58:32.815708,1020,4.68239e-07,4,4,4,4,4,4,4,4,119,1700
2025-02-03 11:58:36.328522,1035,4.52475e-07,4,4,4,4,3,4,4,4,4,1209
2025-02-03 11:58:39.864351,1050,4.51182e-07,4,3,4,3,4,4,4,4,3,705
2025-02-03 11:58:43.403166,1065,4.28293e-07,3,4,4,4,4,4,5,4,4,379
2025-02-03 11:58:47.036973,1080,3.89019e-07,4,4,4,4,3,4,4,3,3,156
2025-02-03 11:58:50.589799,1095,3.78043e-07,4,4,3,3,3,4,4,4,4,6
2025-02-03 11:58:56.179742,395,8.53115e-07,4,3,3,3,3,4,4,3,82,4
2025-02-03 11:59:00.240282,410,3.70822e-07,623,3,4,3,3,4,4,3,386,2
2025-02-03 11:59:03.777193,425,4.92443e-07,571,351,4,3,3,4,4,4,758,3
2025-02-03 11:59:07.302769,440,7.13023e-07,4,2198,4,3,3,4,4,4,985,3
2025-02-03 11:59:10.838712,455,7.75425e-07,4,2592,1148,4,3,4,4,5,1587,4
2025-02-03 11:59:14.356856,470,9.85112e-07,3,232,4121,4,3,4,4,5,1949,4
2025-02-03 11:59:17.885527,485,1.03486e-06,4,3,4586,601,4,4,5,4,2626,5
2025-02-03 11:59:21.397166,500,1.17687e-06,5,4,1713,4495,4,4,5,4,3358,5
2025-02-03 11:59:24.989904,515,1.36463e-06,5,3,121,8631,547,4,4,5,3811,4
2025-02-03 11:59:28.494791,530,1.42894e-06,4,5,4,8090,4080,4,52,4,4671,5
2025-02-03 11:59:32.033463,545,1.47817e-06,4,5,4,2344,12467,427,52,5,5419,46
2025-02-03 11:59:35.587414,560,1.62861e-06,6,5,4,448,12164,2893,29,49,5842,107
2025-02-03 11:59:39.127181,575,1.68443e-06,17,4,79,31,5683,10656,627,158,6272,368
2025-02-03 11:59:42.741458,590,1.7258e-06,4,5,248,4,1462,15980,2720,20,6645,334
2025-02-03 11:59:46.262661,605,1.74892e-06,4,5,14,5,50,11890,8637,21,7056,565
2025-02-03 11:59:49.800682,620,1.68662e-06,55,9,76,65,4,4003,17910,495,7495,496
2025-02-03 11:59:53.325113,635,1.66087e-06,92,102,104,162,71,862,17438,2410,7576,604
2025-02-03 11:59:56.855145,650,1.76331e-06,117,192,146,57,209,121,12302,9199,8105,379
2025-02-03 12:00:00.377659,665,1.79169e-06,174,113,64,116,382,176,5157,21916,8678,500
2025-02-03 12:00:03.864741,680,1.68799e-06,269,166,94,157,542,172,1963,25586,9067,793
2025-02-03 12:00:07.365103,695,1.59892e-06,186,221,164,118,468,166,808,20452,9024,604
2025-02-03 12:00:11.430661,710,1.53415e-06,91,206,240,83,268,305,382,9040,8166,606
2025-02-03 12:00:14.958429,725,1.50325e-06,114,157,159,92,269,421,152,2409,7398,784
2025-02-03 12:00:18.486739,740,1.38351e-06,176,195,154,52,245,153,41,339,6802,646
2025-02-03 12:00:22.018085,755,1.21868e-06,109,191,151,93,44,231,110,96,6297,662
2025-02-03 12:00:25.712741,770,1.05329e-06,149,213,105,187,5,338,166,76,5779,804
2025-02-03 12:00:29.095664,785,9.3608e-07,176,248,113,204,4,24,74,140,5138,575
2025-02-03 12:00:32.484632,800,8.21891e-07,23,136,123,108,4,4,74,56,4433,435
2025-02-03 12:00:35.900995,815,7.3271e-07,4,28,26,130,5,4,120,34,3813,700
2025-02-03 12:00:39.439301,830,6.76686e-07,5,56,21,17,5,4,94,43,3268,1213
2025-02-03 12:00:42.959326,845,6.4116e-07,4,74,40,3,4,6,13,5,2850,2095
2025-02-03 12:00:46.467868,860,6.29011e-07,4,5,5,5,5,4,5,4,2457,3470
2025-02-03 12:00:49.996092,875,6.26008e-07,4,5,4,4,4,4,4,4,2132,5437
2025-02-03 12:00:53.511561,890,6.39118e-07,5,4,4,3,4,4,4,4,1857,8226
2025-02-03 12:00:57.041448,905,6.16193e-07,4,5,4,4,3,4,5,4,1632,9916
2025-02-03 12:01:00.605360,920,5.64407e-07,4,4,4,4,4,4,4,4,1421,10491
2025-02-03 12:01:04.154816,935,5.43229e-07,5,5,4,4,3,4,4,4,1226,9343
2025-02-03 12:01:07.676240,950,4.99271e-07,4,5,4,4,3,4,4,4,1039,7976
2025-02-03 12:01:11.166171,965,4.89324e-07,3,4,4,4,3,4,4,4,822,6372
2025-02-03 12:01:14.698519,980,4.77583e-07,4,4,4,4,3,4,4,4,604,4810
2025-02-03 12:01:18.282319,995,4.62003e-07,4,4,4,4,3,4,5,4,400,3455
2025-02-03 12:01:21.844358,1010,4.68089e-07,3,4,4,4,3,5,4,4,220,2412
2025-02-03 12:01:25.307886,1025,4.46812e-07,3,4,4,5,4,4,4,4,77,1467
2025-02-03 12:01:28.857639,1040,4.59341e-07,3,4,4,3,3,4,5,4,5,1050
2025-02-03 12:01:32.391581,1055,4.19212e-07,4,5,4,3,4,4,5,4,4,601
2025-02-03 12:01:35.906558,1070,4.30003e-07,4,5,4,4,3,4,4,3,4,282
2025-02-03 12:01:39.424231,1085,3.67995e-07,4,3,4,4,3,4,4,4,4,109
2025-02-03 12:01:44.982428,400,3.10927e-07,124,4,4,4,3,4,4,4,159,3
2025-02-03 12:01:48.466531,415,4.56812e-07,672,5,4,4,3,4,4,4,448,3
2025-02-03 12:01:51.956742,430,5.06755e-07,255,1011,3,4,3,4,3,4,909,3
2025-02-03 12:01:55.480550,445,7.62806e-07,4,2501,62,4,4,4,4,3,1109,4
2025-02-03 12:01:58.957521,460,8.20202e-07,4,1933,2177,4,3,4,5,4,1777,3
2025-02-03 12:02:02.483238,475,1.01566e-06,3,5,4433,5,3,4,5,4,2072,4
2025-02-03 12:02:06.014406,490,1.04055e-06,4,4,4106,1407,4,4,5,4,2949,4
2025-02-03 12:02:09.498210,505,1.25781e-06,4,4,832,6380,5,4,5,4,3497,4
2025-02-03 12:02:12.967470,520,1.42356e-06,5,5,5,8891,1207,4,5,4,4054,4
2025-02-03 12:02:16.487755,535,1.42824e-06,4,5,4,6629,6530,4,58,4,4995,4
2025-02-03 12:02:20.039393,550,1.54763e-06,4,5,5,1487,13371,890,6,5,5565,91
2025-02-03 12:02:23.521063,565,1.64234e-06,11,4,5,199,10675,4727,148,94,5988,174
2025-02-03 12:02:26.965974,580,1.7042e-06,6,5,138,30,3508,14192,1073,143,6413,470
2025-02-03 12:02:30.455558,595,1.72004e-06,4,5,216,4,846,15284,4135,4,6781,388
2025-02-03 12:02:33.914226,610,1.73946e-06,4,5,20,4,4,9154,12029,111,7201,408
2025-02-03 12:02:37.411871,625,1.66834e-06,71,42,85,83,4,2563,18698,877,7603,592
2025-02-03 12:02:40.900525,640,1.6673e-06,97,139,121,100,119,360,16194,3886,7651,504
2025-02-03 12:02:44.363066,655,1.80307e-06,122,140,109,70,273,119,9679,13085,8338,408
2025-02-03 12:02:47.882272,670,1.77973e-06,217,133,75,139,411,216,3515,24478,8857,585
2025-02-03 12:02:51.352985,685,1.65057e-06,268,189,113,147,518,154,1510,24708,9132,843
2025-02-03 12:02:55.435097,700,1.54606e-06,119,216,179,83,359,168,598,16507,8567,554
2025-02-03 12:02:58.920773,715,1.53301e-06,97,193,239,88,254,370,286,5744,7939,652
2025-02-03 12:03:02.433842,730,1.48063e-06,127,166,152,76,279,312,87,1350,7181,754
2025-02-03 12:03:05.954962,745,1.31867e-06,196,222,173,61,196,147,68,224,6628,620
2025-02-03 12:03:09.536578,760,1.15979e-06,124,206,148,127,4,276,144,92,6162,714
2025-02-03 12:03:13.194839,775,1.00456e-06,175,223,110,225,4,374,184,101,5579,861
2025-02-03 12:03:16.746162,790,9.01579e-07,83,191,113,105,4,4,63,179,4913,463
2025-02-03 12:03:20.264463,805,8.06406e-07,4,73,73,103,4,4,74,26,4221,499
2025-02-03 12:03:23.789761,820,7.11661e-07,4,46,33,161,4,4,155,50,3629,839
2025-02-03 12:03:27.318324,835,6.66325e-07,4,57,28,5,5,4,56,14,3129,1459
2025-02-03 12:03:30.888612,850,6.49359e-07,4,69,18,5,4,4,5,4,2721,2506
2025-02-03 12:03:34.424362,865,6.29332e-07,5,5,4,4,4,4,4,4,2347,4055
2025-02-03 12:03:37.953121,880,6.25561e-07,4,5,4,4,5,4,3,4,2039,6267
2025-02-03 12:03:41.451226,895,6.17598e-07,4,4,4,4,4,4,5,4,1781,8761
2025-02-03 12:03:44.935375,910,5.96973e-07,4,4,4,4,4,4,4,4,1560,10449
2025-02-03 12:03:48.454127,925,5.68894e-07,4,5,4,4,3,4,5,4,1357,10300
2025-02-03 12:03:51.986857,940,5.21529e-07,5,4,4,4,3,6,5,4,1167,8945
2025-02-03 12:03:55.479927,955,4.9566e-07,4,5,4,4,4,4,4,3,968,7541
2025-02-03 12:03:58.989732,970,4.77884e-07,4,4,4,4,3,4,5,4,748,5954
2025-02-03 12:04:02.482059,985,4.6765e-07,4,5,4,4,3,4,4,4,535,4383
2025-02-03 12:04:05.987502,1000,4.67451e-07,4,5,4,4,3,4,5,4,336,2979
2025-02-03 12:04:09.489955,1015,4.74018e-07,4,4,4,4,3,4,5,4,166,2087
2025-02-03 12:04:13.016018,1030,4.51892e-07,5,3,4,4,3,4,5,4,36,1337
2025-02-03 12:04:16.557192,1045,4.41553e-07,4,4,4,4,3,4,3,4,5,861
2025-02-03 12:04:20.048529,1060,4.47037e-07,4,4,4,4,3,4,4,4,4,505
2025-02-03 12:04:23.611980,1075,4.1954e-07,4,4,4,4,3,4,4,4,4,205
2025-02-03 12:04:27.161978,1090,3.68276e-07,4,4,3,3,4,4,4,4,4,56
2025-02-03 12:04:32.744232,390,7.55723e-07,4,4,4,3,3,4,3,3,4,3
2025-02-03 12:04:36.778066,405,3.48971e-07,426,4,3,3,3,4,4,4,300,3
2025-02-03 12:04:40.305449,420,4.86209e-07,679,5,3,4,3,3,4,3,578,3
2025-02-03 12:04:43.797953,435,6.09039e-07,5,1731,4,4,3,4,5,4,961,3
2025-02-03 12:04:47.273337,450,7.84882e-07,4,2714,442,4,3,4,4,4,1336,3
2025-02-03 12:04:50.808949,465,8.99112e-07,4,936,3369,4,3,4,5,4,1879,4
