time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-03-06 09:52:35.009947,441,9.13823e-07,153,5005,306,31,80,104,113,103,2837,39
2025-03-06 09:52:38.488991,456,9.69579e-07,80,5713,2784,106,166,96,177,256,4343,141
2025-03-06 09:52:41.973416,471,1.22088e-06,137,1051,9024,520,252,126,182,244,5015,213
2025-03-06 09:52:45.495940,486,1.22772e-06,286,93,11394,3615,286,173,268,219,6972,386
2025-03-06 09:52:49.027939,501,1.42268e-06,216,79,5772,13313,545,190,393,336,8311,580
2025-03-06 09:52:52.663078,516,1.59817e-06,327,163,1181,18896,2455,216,437,420,9690,552
2025-03-06 09:52:56.302143,531,1.61984e-06,413,283,379,14672,11097,378,601,400,11961,677
2025-03-06 09:52:59.824160,546,1.69442e-06,429,389,294,3624,26832,1472,670,449,13154,868
2025-03-06 09:53:03.348939,561,1.78369e-06,517,443,379,987,25237,6149,677,751,14247,1038
2025-03-06 09:53:06.842214,576,1.80288e-06,621,348,593,592,12240,20858,1946,861,15457,1717
2025-03-06 09:53:10.370532,591,1.82405e-06,553,468,936,410,3350,34228,5898,702,16329,1794
2025-03-06 09:53:13.863227,606,1.81134e-06,587,428,712,546,542,26744,16086,642,17259,2055
2025-03-06 09:53:17.378282,621,1.74267e-06,747,599,718,783,501,10571,35734,1867,18307,1788
2025-03-06 09:53:20.910368,636,1.69745e-06,751,816,815,816,752,2878,36370,6503,18231,2397
2025-03-06 09:53:24.398835,651,1.77959e-06,799,1080,987,683,946,876,28810,21299,19704,1612
2025-03-06 09:53:27.931041,666,1.74552e-06,914,868,729,802,1295,910,13508,47648,21327,1956
2025-03-06 09:53:31.430025,681,1.61022e-06,1139,1036,747,872,1758,927,5716,58089,22326,2971
2025-03-06 09:53:34.928821,696,1.52425e-06,1002,1098,854,828,1496,844,2572,45335,21817,2802
2025-03-06 09:53:39.299109,399,3.02409e-07,895,6,6,27,16,22,23,9,992,6
2025-03-06 09:53:43.336929,414,5.72327e-07,1965,185,8,36,47,73,58,28,1512,6
2025-03-06 09:53:46.858263,429,6.6047e-07,1242,2260,57,79,75,108,136,87,2525,10
2025-03-06 09:53:50.378594,444,9.32396e-07,120,5573,494,34,91,102,122,127,3088,54
2025-03-06 09:53:53.884432,459,1.01449e-06,88,4931,3817,143,195,96,193,272,4498,157
2025-03-06 09:53:57.415532,474,1.23515e-06,155,652,9770,774,244,127,174,218,5262,235
2025-03-06 09:54:00.917312,489,1.24306e-06,347,74,11018,4983,291,178,280,244,7332,428
2025-03-06 09:54:04.441033,504,1.467e-06,226,93,4169,15251,712,183,356,358,8508,557
2025-03-06 09:54:07.925308,519,1.60301e-06,362,183,774,18777,3415,232,478,440,10104,574
2025-03-06 09:54:11.440307,534,1.58839e-06,422,292,316,12157,14116,494,639,396,12293,700
2025-03-06 09:54:14.915417,549,1.72048e-06,450,420,309,2852,28000,1936,627,433,13305,990
2025-03-06 09:54:18.403239,564,1.78766e-06,547,392,419,773,23467,8105,812,811,14485,1085
2025-03-06 09:54:21.916110,579,1.80482e-06,597,354,648,577,9396,25069,2436,855,15627,1964
2025-03-06 09:54:25.490881,594,1.8262e-06,555,509,980,425,2561,33672,7267,585,16461,1730
2025-03-06 09:54:28.974542,609,1.79797e-06,614,442,639,603,455,23610,19396,764,17436,1917
2025-03-06 09:54:32.455611,624,1.72895e-06,760,645,749,830,549,8278,37820,2391,18385,1877
2025-03-06 09:54:35.944389,639,1.70427e-06,744,870,847,692,793,2077,35156,8370,18293,2268
2025-03-06 09:54:39.432267,654,1.78404e-06,805,1033,949,700,1017,826,25767,25935,20048,1631
2025-03-06 09:54:42.912610,669,1.72093e-06,961,903,716,837,1366,973,11690,51801,21625,2158
2025-03-06 09:54:46.401800,684,1.58511e-06,1169,1073,773,845,1759,872,4655,56935,22344,3130
2025-03-06 09:54:49.899641,699,1.51895e-06,914,1102,885,788,1316,824,2360,41134,21433,2607
2025-03-06 09:54:54.262539,402,4.15916e-07,1127,9,6,28,16,22,27,5,1026,6
2025-03-06 09:54:57.762394,417,5.92153e-07,2039,334,15,42,42,73,72,36,1686,5
2025-03-06 09:55:01.263629,432,7.27845e-07,768,2992,82,81,64,120,137,92,2575,14
2025-03-06 09:55:04.751089,447,9.33042e-07,97,6005,801,45,106,88,138,155,3418,72
2025-03-06 09:55:08.236924,462,1.07144e-06,102,3904,5014,190,221,101,213,281,4602,168
2025-03-06 09:55:11.762601,477,1.2344e-06,174,419,10368,1168,251,130,187,193,5618,261
2025-03-06 09:55:15.290997,492,1.27487e-06,374,71,10209,6671,311,182,306,263,7629,488
2025-03-06 09:55:18.749264,507,1.5073e-06,247,103,2948,16852,946,177,335,381,8748,543
2025-03-06 09:55:22.339096,522,1.59992e-06,386,210,537,18452,4694,238,512,478,10553,599
2025-03-06 09:55:25.837422,537,1.606e-06,411,305,269,9258,17463,651,670,390,12559,715
2025-03-06 09:55:29.326933,552,1.73962e-06,462,440,326,2229,28026,2571,571,477,13516,1150
2025-03-06 09:55:32.852539,567,1.79093e-06,592,359,463,645,21335,10527,996,833,14727,1171
2025-03-06 09:55:36.345440,582,1.80628e-06,564,371,714,520,6989,29147,3057,836,15845,2233
2025-03-06 09:55:39.852271,597,1.82576e-06,567,502,954,440,1729,32676,8935,488,16637,1839
2025-03-06 09:55:43.360284,612,1.78257e-06,656,472,640,665,437,20259,23243,942,17661,1738
2025-03-06 09:55:46.881666,627,1.71898e-06,752,695,776,858,597,6142,38552,3074,18405,2006
2025-03-06 09:55:50.369904,642,1.72453e-06,739,922,881,629,842,1608,34098,10789,18558,1938
2025-03-06 09:55:53.925762,657,1.78252e-06,825,989,893,727,1080,850,22685,31015,20381,1641
2025-03-06 09:55:57.412611,672,1.69259e-06,1017,944,726,863,1475,1015,9487,55459,21867,2374
2025-03-06 09:56:00.896479,687,1.56122e-06,1126,1086,786,812,1752,831,4116,54850,22311,3188
2025-03-06 09:56:04.921181,700,1.47784e-06,846,1072,868,747,1242,794,2219,38452,20690,2462
2025-03-06 09:56:08.436953,715,1.46843e-06,695,1022,1031,732,944,1020,1355,15717,18928,2353
2025-03-06 09:56:11.928520,730,1.38114e-06,712,963,885,658,1024,1472,947,3992,17315,2651
2025-03-06 09:56:15.494780,745,1.25298e-06,864,1022,830,654,895,741,594,1012,16330,2489
2025-03-06 09:56:18.965480,760,1.0521e-06,736,919,852,849,516,925,689,620,15282,2479
2025-03-06 09:56:22.460473,775,9.056e-07,875,942,727,1069,457,1149,838,612,13948,2751
2025-03-06 09:56:25.980280,790,7.91217e-07,828,1047,724,798,522,553,628,739,12335,2564
2025-03-06 09:56:29.478291,805,7.00626e-07,513,833,751,839,576,364,561,485,10659,2101
2025-03-06 09:56:32.968944,820,6.29701e-07,384,614,551,754,544,361,632,514,9213,2744
2025-03-06 09:56:36.437833,835,5.82634e-07,339,633,499,424,459,381,642,521,7956,3830
2025-03-06 09:56:39.936505,850,5.58304e-07,333,652,562,430,372,415,570,397,7008,5431
2025-03-06 09:56:43.427505,865,5.49136e-07,255,452,379,366,336,409,230,239,6150,7844
2025-03-06 09:56:46.908775,880,5.42141e-07,173,328,236,289,316,331,192,183,5474,11496
2025-03-06 09:56:50.386184,895,5.26218e-07,186,270,227,287,210,368,142,168,4916,16816
2025-03-06 09:56:53.894025,910,4.94592e-07,146,254,194,235,147,284,149,156,4370,20128
2025-03-06 09:56:57.373228,925,4.5918e-07,160,316,190,225,148,343,181,159,3944,22463
2025-03-06 09:57:00.874698,940,4.28013e-07,149,182,159,220,104,370,216,217,3441,20654
2025-03-06 09:57:04.397468,955,4.0491e-07,145,162,165,250,97,386,146,115,2939,17418
2025-03-06 09:57:07.891702,970,3.90363e-07,136,184,194,413,118,374,154,137,2400,13846
2025-03-06 09:57:11.377190,985,3.8183e-07,114,119,182,145,88,215,135,130,1851,10413
2025-03-06 09:57:14.886058,1000,3.74138e-07,121,80,198,120,79,197,124,119,1398,7743
2025-03-06 09:57:18.357752,1015,3.625e-07,92,67,126,126,76,176,130,109,1004,5047
2025-03-06 09:57:21.849718,1030,3.49362e-07,62,60,70,84,66,92,119,94,683,3313
2025-03-06 09:57:25.369909,1045,3.32499e-07,55,55,65,61,57,69,110,98,450,2306
2025-03-06 09:57:28.878552,1060,3.15199e-07,46,47,56,55,44,58,81,103,280,1560
2025-03-06 09:57:32.491179,1075,3.00053e-07,26,21,34,26,26,37,50,47,175,1064
2025-03-06 09:57:35.996072,1090,2.89842e-07,15,14,22,16,21,27,40,39,108,637
2025-03-06 09:57:40.658868,705,1.47392e-06,710,1034,918,722,1134,812,1757,30697,20066,2261
2025-03-06 09:57:44.163175,720,1.44827e-06,671,936,976,711,980,1176,1181,10000,18301,2444
2025-03-06 09:57:47.639549,735,1.33185e-06,731,941,797,601,1077,1336,844,2720,16981,2669
2025-03-06 09:57:51.143231,750,1.16467e-06,801,999,838,687,848,734,614,787,15940,2361
2025-03-06 09:57:54.821664,765,9.96802e-07,798,951,863,932,486,987,763,579,14907,2550
2025-03-06 09:57:58.321204,780,8.64193e-07,948,983,741,1132,461,1192,903,655,13401,2914
2025-03-06 09:58:01.841879,795,7.58436e-07,669,919,724,778,541,443,570,780,11803,2327
2025-03-06 09:58:05.350721,810,6.74492e-07,417,676,641,807,573,341,565,463,10127,2255
2025-03-06 09:58:08.835551,825,6.11508e-07,383,642,550,686,557,370,687,546,8787,3045
2025-03-06 09:58:12.344415,840,5.7185e-07,328,624,507,408,398,398,591,465,7596,4285
2025-03-06 09:58:15.863092,855,5.53601e-07,315,647,528,386,376,386,508,326,6709,6144
2025-03-06 09:58:19.386074,870,5.46456e-07,252,429,365,374,333,400,200,238,5897,8884
2025-03-06 09:58:22.916761,885,5.3787e-07,173,272,219,274,234,335,166,170,5285,13021
2025-03-06 09:58:26.399676,900,5.16789e-07,171,270,233,282,201,346,148,160,4714,17972
2025-03-06 09:58:29.896409,915,4.8147e-07,144,262,192,229,142,293,155,161,4206,22107
2025-03-06 09:58:33.391323,930,4.46807e-07,169,335,187,232,147,370,201,178,3774,22907
2025-03-06 09:58:36.876158,945,4.18834e-07,147,161,154,223,98,372,171,170,3262,19859
2025-03-06 09:58:40.337138,960,3.98639e-07,145,166,173,278,107,386,148,122,2763,16502
2025-03-06 09:58:43.837777,975,3.87317e-07,121,173,184,399,103,296,149,134,2209,12609
2025-03-06 09:58:47.326254,990,3.79164e-07,115,93,184,126,79,202,129,130,1687,9116
2025-03-06 09:58:50.818629,1005,3.7014e-07,126,78,204,124,78,200,125,111,1255,6794
2025-03-06 09:58:54.392275,1020,3.65778e-07,73,64,93,108,71,132,125,99,889,4666
2025-03-06 09:58:57.892853,1035,3.43488e-07,60,57,66,75,58,85,113,96,593,2743
2025-03-06 09:59:01.403633,1050,3.25913e-07,54,56,58,60,55,68,106,103,387,2179
2025-03-06 09:59:04.933479,1065,3.05114e-07,36,33,47,43,34,43,64,73,233,1315
2025-03-06 09:59:08.423664,1080,2.96725e-07,24,19,25,21,23,33,44,42,150,886
2025-03-06 09:59:11.939003,1095,2.87848e-07,14,15,17,12,16,28,41,38,96,577
2025-03-06 09:59:16.659836,710,1.47493e-06,698,1030,980,743,971,872,1572,23031,19458,2279
2025-03-06 09:59:20.155533,725,1.41764e-06,688,927,927,716,975,1342,1139,6883,17754,2600
2025-03-06 09:59:23.668113,740,1.2789e-06,791,953,790,622,970,947,639,1350,16666,2654
2025-03-06 09:59:27.169815,755,1.10697e-06,720,916,835,761,643,818,630,628,15584,2400
2025-03-06 09:59:30.668807,770,9.49604e-07,836,954,790,991,475,1060,811,569,14488,2620
2025-03-06 09:59:34.162589,785,8.26163e-07,1005,1054,758,1013,487,866,824,680,12860,2828
2025-03-06 09:59:37.640024,800,7.28122e-07,600,877,756,812,551,397,562,555,11214,2130
2025-03-06 09:59:41.219175,815,6.50372e-07,387,599,571,781,543,348,592,488,9633,2484
2025-03-06 09:59:44.743166,830,5.9517e-07,367,656,525,542,547,374,715,563,8364,3419
2025-03-06 09:59:48.230945,845,5.63126e-07,329,632,530,420,379,422,584,416,7286,4812
2025-03-06 09:59:51.753277,860,5.51077e-07,270,529,419,361,357,391,347,252,6429,6941
2025-03-06 09:59:55.249462,875,5.43993e-07,202,424,311,334,344,346,192,206,5663,10079
2025-03-06 09:59:58.750528,890,5.32032e-07,178,266,223,278,211,349,144,167,5105,14682
2025-03-06 10:00:02.250363,905,5.0605e-07,152,257,208,254,162,295,148,147,4524,18406
2025-03-06 10:00:05.734187,920,4.70157e-07,152,281,187,222,144,314,164,161,4076,22340
2025-03-06 10:00:09.231017,935,4.36009e-07,157,258,175,231,122,376,223,198,3602,21908
2025-03-06 10:00:12.755862,950,4.10657e-07,149,158,160,233,97,377,151,117,3098,18656
2025-03-06 10:00:16.252235,965,3.9366e-07,144,175,182,324,110,390,152,128,2583,15348
2025-03-06 10:00:19.769470,980,3.84191e-07,113,146,178,225,90,242,140,132,2025,11656
2025-03-06 10:00:23.267059,995,3.76286e-07,118,81,188,121,77,196,125,127,1536,8308
2025-03-06 10:00:26.782211,1010,3.6615e-07,120,78,182,131,79,204,128,112,1125,5703
2025-03-06 10:00:30.310049,1025,3.53224e-07,69,59,77,91,66,106,120,100,781,4127
2025-03-06 10:00:33.783880,1040,3.37066e-07,57,56,66,69,58,75,111,96,519,2456
2025-03-06 10:00:37.274584,1055,3.22325e-07,52,57,60,57,50,62,100,111,331,1911
2025-03-06 10:00:40.751573,1070,3.01789e-07,32,28,35,33,30,36,53,57,200,1192
2025-03-06 10:00:44.272424,1085,2.9101e-07,18,18,24,18,19,30,42,38,129,735
2025-03-06 10:00:47.760270,1100,2.86691e-07,11,12,18,14,14,29,31,42,81,525
2025-03-06 10:00:53.125716,390,1.19911e-06,93,6,5,5,5,6,6,6,322,5
2025-03-06 10:00:57.167686,405,4.36875e-07,1486,29,6,27,27,34,38,6,1187,6
2025-03-06 10:01:00.695576,420,5.93092e-07,2072,598,19,51,48,65,92,54,1913,5
2025-03-06 10:01:04.178466,435,7.98515e-07,420,3688,125,67,56,109,133,92,2586,20
2025-03-06 10:01:07.698348,450,9.26571e-07,77,6199,1273,60,117,89,152,183,3754,96
2025-03-06 10:01:11.217216,465,1.12624e-06,110,2762,6344,258,241,110,215,286,4681,183
2025-03-06 10:01:14.692892,480,1.22282e-06,202,259,10897,1744,280,147,211,181,6023,300
2025-03-06 10:01:18.189861,495,1.31204e-06,306,71,8944,8693,354,187,345,281,7851,537
2025-03-06 10:01:21.691759,510,1.5347e-06,268,119,2160,17914,1281,179,351,397,8965,527
2025-03-06 10:01:25.251546,525,1.58749e-06,390,232,453,17666,6357,249,541,481,10972,629
2025-03-06 10:01:28.860425,540,1.66774e-06,398,321,260,6461,20957,854,680,408,12718,743
2025-03-06 10:01:32.357260,555,1.75046e-06,463,444,328,1643,27379,3444,554,568,13694,1197
2025-03-06 10:01:35.873934,570,1.78826e-06,614,352,505,586,18490,13451,1235,842,14946,1322
2025-03-06 10:01:39.355956,585,1.80507e-06,561,393,789,432,5489,32069,3814,803,15960,2316
2025-03-06 10:01:42.888764,600,1.8179e-06,563,445,892,462,1098,31098,10886,488,16767,1987
2025-03-06 10:01:46.378394,615,1.76119e-06,705,514,666,718,434,17067,27467,1170,17845,1667
2025-03-06 10:01:49.888438,630,1.70592e-06,740,736,778,895,649,4452,38209,3948,18374,2172
2025-03-06 10:01:53.393279,645,1.74083e-06,754,985,921,635,881,1369,32741,13709,18865,1670
2025-03-06 10:01:56.879872,660,1.77047e-06,854,946,854,752,1136,864,19583,36501,20641,1685
2025-03-06 10:02:00.286940,675,1.66105e-06,1057,977,729,862,1603,987,7590,57538,22041,2575
2025-03-06 10:02:03.677533,690,1.54064e-06,1054,1067,797,814,1716,837,3726,52016,22162,3118
2025-03-06 10:02:08.014158,393,2.88568e-07,241,6,5,6,5,5,6,6,510,6
2025-03-06 10:02:12.059308,408,4.78126e-07,1729,54,6,32,33,47,42,9,1297,5
2025-03-06 10:02:15.530301,423,5.93745e-07,1984,1009,23,66,58,74,117,66,2169,5
2025-03-06 10:02:18.995141,438,8.62515e-07,229,4348,193,38,65,102,120,95,2657,29
2025-03-06 10:02:22.465845,453,9.34841e-07,74,6104,1929,79,138,94,159,223,4060,116
2025-03-06 10:02:25.969134,468,1.17733e-06,124,1730,7791,361,251,122,204,277,4811,196
2025-03-06 10:02:29.437674,483,1.21491e-06,236,142,11259,2550,292,166,238,195,6478,348
2025-03-06 10:02:32.923738,498,1.36335e-06,232,74,7386,11017,432,188,383,309,8047,574
2025-03-06 10:02:36.415049,513,1.55994e-06,294,138,1639,18604,1762,194,388,403,9274,526
2025-03-06 10:02:39.930188,528,1.5839e-06,393,257,412,16360,8481,292,564,434,11452,645
2025-03-06 10:02:43.422052,543,1.65573e-06,408,351,271,4597,24277,1123,672,445,12911,786
2025-03-06 10:02:46.935936,558,1.76364e-06,485,453,344,1252,26435,4626,585,659,13948,1085
2025-03-06 10:02:50.421053,573,1.79231e-06,621,345,542,589,15270,16901,1541,854,15167,1511
2025-03-06 10:02:53.910428,588,1.81014e-06,557,429,858,404,4360,33708,4759,766,16103,2073
2025-03-06 10:02:57.382382,603,1.81128e-06,567,421,819,495,762,29061,13253,545,16981,2080
2025-03-06 10:03:00.853120,618,1.74677e-06,737,552,696,750,461,13622,31912,1473,18063,1707
2025-03-06 10:03:04.427121,633,1.69659e-06,742,774,779,904,704,3598,37486,5069,18278,2321
2025-03-06 10:03:07.900802,648,1.75883e-06,779,1050,960,662,902,1091,30990,17227,19235,1590
2025-03-06 10:03:11.382632,663,1.75735e-06,878,885,791,771,1222,869,16074,42342,20946,1793
2025-03-06 10:03:14.879570,678,1.63181e-06,1093,1003,723,861,1706,943,6648,58085,22177,2775
2025-03-06 10:03:18.382313,693,1.52845e-06,1031,1078,821,828,1644,849,3073,48743,22014,2966
2025-03-06 10:03:22.739244,396,2.97485e-07,508,6,6,13,5,14,9,6,738,5
2025-03-06 10:03:26.781073,411,5.26986e-07,1864,98,9,32,35,60,49,14,1387,5
2025-03-06 10:03:30.345931,426,6.10269e-07,1691,1579,40,75,72,84,131,77,2377,6
2025-03-06 10:03:33.825766,441,9.06356e-07,149,4978,304,28,78,102,112,101,2815,38
2025-03-06 10:03:37.298634,456,9.6134e-07,79,5652,2780,107,168,92,174,255,4306,136
2025-03-06 10:03:40.783211,471,1.21165e-06,135,1026,8959,520,250,124,180,243,4974,214
2025-03-06 10:03:44.239149,486,1.21811e-06,289,90,11316,3611,283,173,264,217,6915,382
2025-03-06 10:03:47.713181,501,1.413e-06,219,80,5679,13265,543,189,388,337,8246,574
2025-03-06 10:03:51.283955,516,1.58778e-06,325,159,1165,18765,2455,211,436,413,9632,553
2025-03-06 10:03:54.750845,531,1.57078e-06,409,278,376,14533,11093,377,598,397,11883,672
2025-03-06 10:03:58.236655,546,1.68495e-06,429,387,290,3577,26690,1469,664,442,13074,865
2025-03-06 10:04:01.755356,561,1.77135e-06,513,436,376,976,25016,6148,673,750,14165,1032
2025-03-06 10:04:05.235528,576,1.79339e-06,618,346,595,589,12102,20818,1944,860,15365,1708
2025-03-06 10:04:08.758876,591,1.81468e-06,548,464,937,405,3312,34032,5883,696,16245,1777
2025-03-06 10:04:12.249055,606,1.80206e-06,584,428,708,544,535,26555,16054,634,17172,2046
2025-03-06 10:04:15.757845,621,1.73454e-06,744,598,714,784,502,10466,35595,1864,18226,1775
2025-03-06 10:04:19.269384,636,1.69043e-06,747,818,816,814,748,2847,36158,6491,18157,2383
2025-03-06 10:04:22.788081,651,1.77186e-06,794,1068,981,680,946,869,28614,21293,19596,1602
2025-03-06 10:04:26.288258,666,1.7376e-06,909,864,721,798,1294,906,13406,47517,21246,1956
2025-03-06 10:04:29.785259,681,1.6039e-06,1135,1035,744,865,1751,920,5666,57860,22248,2967
2025-03-06 10:04:33.301949,696,1.5185e-06,996,1095,852,821,1479,838,2555,45187,21742,2791
2025-03-06 10:04:37.664053,399,2.99951e-07,897,6,5,24,15,24,23,6,983,5
2025-03-06 10:04:41.676717,414,5.66884e-07,1947,183,11,33,43,71,60,25,1495,5
2025-03-06 10:04:45.167529,429,6.55593e-07,1221,2251,54,78,73,102,130,84,2503,9
2025-03-06 10:04:48.678179,444,9.25757e-07,121,5534,496,33,92,97,122,125,3063,52
2025-03-06 10:04:52.156255,459,1.00791e-06,90,4872,3813,142,194,93,191,273,4458,155
2025-03-06 10:04:55.671019,474,1.22756e-06,153,641,9707,777,246,127,172,213,5229,233
2025-03-06 10:04:59.164680,489,1.23524e-06,347,80,10921,4983,288,172,280,240,7278,425
2025-03-06 10:05:02.677772,504,1.45916e-06,225,88,4115,15199,708,182,349,353,8452,553
2025-03-06 10:05:06.236615,519,1.59324e-06,358,183,763,18634,3413,230,476,440,10035,574
2025-03-06 10:05:09.717439,534,1.5788e-06,418,292,310,12037,14091,493,633,394,12224,694
2025-03-06 10:05:13.218514,549,1.71132e-06,447,416,309,2823,27846,1936,618,430,13221,986
2025-03-06 10:05:16.700983,564,1.77891e-06,549,389,415,765,23307,8097,812,804,14413,1080
2025-03-06 10:05:20.181920,579,1.7959e-06,592,353,642,573,9297,25040,2439,849,15549,1960
2025-03-06 10:05:23.693472,594,1.81738e-06,552,504,976,421,2523,33475,7256,576,16389,1726
2025-03-06 10:05:27.179674,609,1.79004e-06,612,437,635,597,450,23459,19375,764,17366,1905
2025-03-06 10:05:30.680485,624,1.72214e-06,756,644,743,826,552,8208,37711,2397,18306,1871
2025-03-06 10:05:34.139316,639,1.69856e-06,740,863,846,684,790,2057,34973,8371,18229,2252
2025-03-06 10:05:37.617176,654,1.77915e-06,803,1028,941,698,1020,824,25626,25900,19982,1621
2025-03-06 10:05:41.116992,669,1.71507e-06,960,899,710,833,1362,971,11625,51655,21536,2152
2025-03-06 10:05:44.623886,684,1.57956e-06,1165,1073,769,843,1759,866,4626,56708,22276,3121
2025-03-06 10:05:48.140568,699,1.51372e-06,909,1102,880,784,1313,823,2357,40980,21347,2594
2025-03-06 10:05:52.512497,402,4.11855e-07,1123,8,6,27,14,23,28,6,1024,5
2025-03-06 10:05:56.015201,417,5.87039e-07,2026,335,13,42,44,67,73,38,1674,5
2025-03-06 10:05:59.491006,432,7.23675e-07,755,2977,86,79,62,115,138,93,2548,13
2025-03-06 10:06:02.953058,447,9.26918e-07,96,5962,807,44,108,86,138,154,3391,75
2025-03-06 10:06:06.456916,462,1.06499e-06,101,3862,4994,191,220,104,207,277,4572,168
2025-03-06 10:06:09.964769,477,1.22796e-06,173,418,10319,1162,255,127,186,192,5591,259
2025-03-06 10:06:13.453595,492,1.26752e-06,374,71,10117,6667,309,181,305,261,7582,487
2025-03-06 10:06:16.948460,507,1.50067e-06,245,102,2917,16746,946,174,330,375,8690,540
2025-03-06 10:06:20.513291,522,1.5919e-06,386,209,534,18351,4682,242,513,471,10490,599
2025-03-06 10:06:24.024904,537,1.59813e-06,411,305,263,9166,17441,649,662,388,12474,712
2025-03-06 10:06:27.424968,552,1.7316e-06,459,434,320,2210,27867,2571,564,479,13438,1146
2025-03-06 10:06:30.926922,567,1.78301e-06,588,362,454,636,21153,10514,994,826,14647,1171
