time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-03-11 11:12:05.299130,651,1.79248e-06,308,388,359,259,366,338,10010,8776,10037,673
2025-03-11 11:12:09.149671,666,1.75854e-06,347,303,257,315,508,373,3937,22045,10728,804
2025-03-11 11:12:12.990147,681,1.6221e-06,459,357,259,331,728,301,1813,25445,11073,1067
2025-03-11 11:12:16.890559,696,1.53824e-06,350,390,304,276,614,364,829,19332,10607,964
2025-03-11 11:12:21.649263,399,3.00377e-07,579,5,6,5,6,6,5,6,826,5
2025-03-11 11:12:27.077623,414,5.6918e-07,1336,45,6,14,15,29,16,6,1076,6
2025-03-11 11:12:30.962887,429,6.60365e-07,956,1202,10,38,33,59,56,32,1732,5
2025-03-11 11:12:34.830527,444,9.32164e-07,78,3442,185,5,38,32,47,48,2113,6
2025-03-11 11:12:38.699395,459,1.01785e-06,28,3112,2100,33,57,42,84,144,2942,45
2025-03-11 11:12:42.586854,474,1.23787e-06,60,340,5761,227,110,50,72,125,3392,95
2025-03-11 11:12:46.468988,489,1.24592e-06,162,17,6366,1866,110,58,136,98,4581,211
2025-03-11 11:12:50.346943,504,1.47493e-06,90,19,1994,7630,191,69,127,169,5192,239
2025-03-11 11:12:54.223382,519,1.59698e-06,154,48,328,10683,1106,81,217,205,6044,318
2025-03-11 11:12:58.080648,534,1.5946e-06,190,108,111,7483,6210,167,306,175,7171,289
2025-03-11 11:13:01.969306,549,1.72797e-06,203,193,112,1759,14695,869,170,143,7636,378
2025-03-11 11:13:05.818952,564,1.79642e-06,250,162,175,416,12847,4434,301,237,8211,445
2025-03-11 11:13:09.676628,579,1.81374e-06,266,156,302,266,4788,14514,1102,344,8706,740
2025-03-11 11:13:13.565274,594,1.83636e-06,239,182,454,159,1295,15902,3945,169,8958,679
2025-03-11 11:13:17.415253,609,1.80855e-06,225,123,240,226,175,9176,11487,238,9359,982
2025-03-11 11:13:21.291406,624,1.74048e-06,263,229,296,293,177,2443,17938,687,9673,875
2025-03-11 11:13:25.188229,639,1.71855e-06,289,326,328,248,283,696,14895,2732,9451,816
2025-03-11 11:13:29.059728,654,1.79922e-06,317,361,354,270,394,320,8420,11187,10173,677
2025-03-11 11:13:32.929626,669,1.73418e-06,369,308,248,319,542,370,3290,23822,10814,847
2025-03-11 11:13:36.806381,684,1.59772e-06,453,359,258,322,772,308,1552,24839,11080,1128
2025-03-11 11:13:40.676543,699,1.53341e-06,318,405,325,272,586,370,723,17128,10457,907
2025-03-11 11:13:45.427899,402,4.11422e-07,720,6,5,6,5,6,6,6,804,5
2025-03-11 11:13:49.319163,417,5.89742e-07,1432,105,6,12,18,23,30,10,1203,6
2025-03-11 11:13:53.187774,432,7.31326e-07,605,1726,18,41,22,59,53,38,1759,5
2025-03-11 11:13:57.066104,447,9.33996e-07,63,3763,334,8,35,35,49,67,2331,7
2025-03-11 11:14:00.947934,462,1.07706e-06,27,2369,2916,52,74,46,83,149,3005,53
2025-03-11 11:14:04.815851,477,1.23834e-06,73,201,6131,343,121,57,86,86,3600,112
2025-03-11 11:14:08.706336,492,1.28058e-06,193,18,5791,2701,103,67,163,108,4741,246
2025-03-11 11:14:12.553474,507,1.5159e-06,100,26,1430,8713,259,72,130,172,5306,242
2025-03-11 11:14:16.434574,522,1.59419e-06,174,54,241,10641,1619,74,230,229,6300,333
2025-03-11 11:14:20.275366,537,1.61388e-06,185,119,91,5794,8075,221,298,188,7311,291
2025-03-11 11:14:24.151573,552,1.75069e-06,210,198,115,1364,14757,1212,152,152,7735,410
2025-03-11 11:14:28.040709,567,1.80212e-06,271,145,199,321,11633,5913,379,265,8334,515
2025-03-11 11:14:31.912282,582,1.81788e-06,260,168,339,233,3696,16123,1438,328,8767,849
2025-03-11 11:14:35.790757,597,1.83829e-06,235,154,447,166,875,15015,4991,157,9010,697
2025-03-11 11:14:39.663141,612,1.79551e-06,236,143,249,248,146,7403,13765,284,9456,794
2025-03-11 11:14:43.524316,627,1.73205e-06,265,252,295,312,200,1967,17746,885,9679,925
2025-03-11 11:14:47.392107,642,1.74085e-06,304,356,352,240,307,514,14032,3736,9593,712
2025-03-11 11:14:51.274523,657,1.79972e-06,315,314,319,277,433,319,6871,13919,10316,703
2025-03-11 11:14:55.155270,672,1.7076e-06,392,315,247,334,587,370,2827,24740,10915,905
2025-03-11 11:14:59.037625,687,1.57657e-06,455,368,269,323,747,318,1268,23965,11022,1192
2025-03-11 11:15:03.469780,700,1.48257e-06,301,396,325,262,546,354,683,15737,10035,874
2025-03-11 11:15:07.348389,715,1.48416e-06,252,337,387,250,379,429,462,5505,9078,810
2025-03-11 11:15:11.215481,730,1.3976e-06,295,323,288,234,401,664,290,1477,8297,890
2025-03-11 11:15:15.106857,745,1.23904e-06,357,359,313,234,336,306,235,314,7752,899
2025-03-11 11:15:18.995858,760,1.0664e-06,288,350,283,308,207,404,298,226,7146,968
2025-03-11 11:15:22.873607,775,9.22165e-07,323,401,259,393,161,411,323,234,6474,1076
2025-03-11 11:15:26.741528,790,8.0703e-07,316,386,274,300,162,156,235,283,5648,848
2025-03-11 11:15:30.602492,805,7.15482e-07,156,202,263,280,168,114,232,157,4873,600
2025-03-11 11:15:34.470271,820,6.42966e-07,132,192,180,233,177,128,246,199,4133,745
2025-03-11 11:15:38.346391,835,5.92967e-07,129,231,201,163,169,142,243,207,3545,1106
2025-03-11 11:15:42.237124,850,5.66055e-07,106,202,192,134,130,143,93,95,3039,1806
2025-03-11 11:15:46.114445,865,5.54274e-07,82,150,99,105,127,121,60,49,2647,2992
2025-03-11 11:15:49.997834,880,5.44382e-07,59,89,66,91,101,119,47,40,2314,4908
2025-03-11 11:15:53.865004,895,5.26704e-07,52,73,62,76,59,103,45,38,2063,7248
2025-03-11 11:15:57.756586,910,4.94672e-07,47,79,69,82,50,106,53,48,1824,8939
2025-03-11 11:16:01.655122,925,4.58805e-07,44,68,46,69,34,123,60,73,1621,9708
2025-03-11 11:16:05.535711,940,4.27429e-07,49,59,50,81,31,150,49,99,1405,8657
2025-03-11 11:16:09.430299,955,4.04871e-07,37,53,43,103,25,111,39,17,1188,7083
2025-03-11 11:16:13.316701,970,3.9104e-07,36,63,50,114,26,98,50,24,950,5687
2025-03-11 11:16:17.203526,985,3.83192e-07,29,26,48,50,17,73,43,31,735,4134
2025-03-11 11:16:21.091507,1000,3.76703e-07,22,7,31,30,11,50,41,17,539,2924
2025-03-11 11:16:24.979270,1015,3.67526e-07,21,10,15,31,12,42,35,19,384,1966
2025-03-11 11:16:28.868200,1030,3.55432e-07,15,6,12,23,11,23,33,21,260,1407
2025-03-11 11:16:32.731859,1045,3.40569e-07,11,6,10,10,6,13,19,22,164,956
2025-03-11 11:16:36.588613,1060,3.26831e-07,7,5,5,10,6,10,10,14,97,663
2025-03-11 11:16:40.473585,1075,3.0985e-07,6,6,6,6,6,5,6,6,53,408
2025-03-11 11:16:44.362603,1090,2.99906e-07,6,6,6,5,6,5,6,5,32,253
2025-03-11 11:16:49.422779,705,1.48756e-06,273,401,358,253,441,349,601,12161,9755,845
2025-03-11 11:16:53.302922,720,1.46587e-06,269,337,383,257,377,498,400,3404,8768,811
2025-03-11 11:16:57.174172,735,1.34991e-06,313,347,301,233,395,342,243,779,8101,918
2025-03-11 11:17:01.042488,750,1.18173e-06,369,377,334,260,277,334,260,276,7567,925
2025-03-11 11:17:04.879036,765,1.01435e-06,287,360,266,348,168,459,331,237,6945,1014
2025-03-11 11:17:08.754959,780,8.80229e-07,320,393,247,359,160,329,282,252,6217,1107
2025-03-11 11:17:12.626881,795,7.74274e-07,253,337,269,273,165,116,215,274,5385,643
2025-03-11 11:17:16.495897,810,6.88931e-07,152,198,246,290,167,121,237,171,4618,618
2025-03-11 11:17:20.376457,825,6.23931e-07,130,205,180,200,171,135,244,205,3928,843
2025-03-11 11:17:24.255445,840,5.82121e-07,117,227,199,145,155,142,218,162,3365,1297
2025-03-11 11:17:28.114051,855,5.61499e-07,107,196,180,136,128,134,72,87,2896,2141
2025-03-11 11:17:31.982176,870,5.51421e-07,71,114,79,104,116,125,52,43,2527,3538
2025-03-11 11:17:35.853626,885,5.39833e-07,52,79,58,78,84,106,47,35,2234,5746
2025-03-11 11:17:39.721693,900,5.1794e-07,48,76,69,82,56,103,47,41,1986,7973
2025-03-11 11:17:43.602837,915,4.81809e-07,42,73,58,75,39,106,56,53,1743,9616
2025-03-11 11:17:47.502820,930,4.47082e-07,45,60,47,78,28,135,61,88,1552,9466
2025-03-11 11:17:51.380952,945,4.18717e-07,44,56,47,87,27,149,44,56,1342,8167
2025-03-11 11:17:55.282190,960,3.99546e-07,35,58,47,111,23,103,45,23,1103,6618
2025-03-11 11:17:59.149493,975,3.879e-07,35,61,52,98,24,94,51,23,881,5121
2025-03-11 11:18:03.050824,990,3.81021e-07,30,15,41,35,16,62,40,22,666,3633
2025-03-11 11:18:06.927906,1005,3.73933e-07,25,12,20,30,10,48,38,15,484,2625
2025-03-11 11:18:10.818159,1020,3.63677e-07,19,11,12,36,10,35,32,21,341,1754
2025-03-11 11:18:14.705852,1035,3.50748e-07,14,6,9,16,10,20,29,22,224,1210
2025-03-11 11:18:18.607460,1050,3.37284e-07,10,6,9,10,6,13,18,19,138,866
2025-03-11 11:18:22.504730,1065,3.17223e-07,6,5,6,6,6,9,9,11,79,545
2025-03-11 11:18:26.402710,1080,3.07445e-07,6,6,6,6,5,6,6,6,45,350
2025-03-11 11:18:30.304185,1095,2.99096e-07,6,6,5,6,5,5,6,6,25,215
2025-03-11 11:18:35.376858,710,1.4895e-06,251,362,376,242,410,372,488,8343,9418,809
2025-03-11 11:18:39.234662,725,1.43662e-06,278,323,315,242,404,637,371,2217,8516,819
2025-03-11 11:18:43.108159,740,1.29711e-06,333,351,304,227,399,288,237,514,7904,894
2025-03-11 11:18:46.977486,755,1.12326e-06,340,379,336,290,248,359,286,253,7366,943
2025-03-11 11:18:50.854333,770,9.67286e-07,307,385,266,388,160,471,357,235,6712,1058
2025-03-11 11:18:54.732892,785,8.4266e-07,321,389,263,329,160,234,261,277,5927,1091
2025-03-11 11:18:58.609671,800,7.44051e-07,176,238,263,268,169,112,215,196,5133,606
2025-03-11 11:19:02.500674,815,6.64819e-07,140,197,206,280,174,123,245,188,4365,671
2025-03-11 11:19:06.382318,830,6.06976e-07,130,221,192,176,173,141,244,211,3734,958
2025-03-11 11:19:10.262824,845,5.72867e-07,113,209,191,134,136,144,145,112,3184,1528
2025-03-11 11:19:14.137323,860,5.57314e-07,99,184,147,120,132,123,66,68,2769,2533
2025-03-11 11:19:17.997520,875,5.48023e-07,67,104,71,93,109,125,44,43,2419,4176
2025-03-11 11:19:21.888728,890,5.34453e-07,51,74,62,76,67,102,43,31,2141,6532
2025-03-11 11:19:25.769572,905,5.07297e-07,53,78,70,81,54,103,46,42,1907,8410
2025-03-11 11:19:29.635524,920,4.70712e-07,41,71,50,70,32,113,55,61,1684,9975
2025-03-11 11:19:33.520321,935,4.35736e-07,46,56,50,74,25,145,55,99,1479,9171
2025-03-11 11:19:37.399122,950,4.11315e-07,38,48,47,95,22,129,43,25,1260,7641
2025-03-11 11:19:41.275605,965,3.94664e-07,33,58,46,118,27,99,50,22,1031,6192
2025-03-11 11:19:45.163449,980,3.85658e-07,32,49,54,77,27,90,45,30,808,4633
2025-03-11 11:19:49.037052,995,3.79207e-07,27,11,32,32,14,56,40,18,599,3228
2025-03-11 11:19:52.885803,1010,3.70648e-07,23,11,15,31,14,45,38,23,433,2273
2025-03-11 11:19:56.773565,1025,3.59817e-07,16,9,11,29,13,31,35,23,300,1586
2025-03-11 11:20:00.669067,1040,3.46501e-07,13,5,10,14,6,16,26,20,199,1057
2025-03-11 11:20:04.565528,1055,3.33685e-07,10,6,7,7,6,12,11,18,116,779
2025-03-11 11:20:08.456896,1070,3.13248e-07,6,6,6,6,5,6,6,6,72,469
2025-03-11 11:20:12.346561,1085,3.0203e-07,6,6,6,6,6,6,6,5,39,299
2025-03-11 11:20:16.241962,1100,2.97951e-07,6,5,6,5,5,5,6,5,18,191
2025-03-11 11:20:22.023762,390,1.20198e-06,69,6,6,6,5,6,6,5,457,5
2025-03-11 11:20:27.463109,405,4.36488e-07,954,5,6,6,6,9,6,5,889,6
2025-03-11 11:20:31.351727,420,5.93525e-07,1497,224,6,21,16,25,49,18,1368,6
2025-03-11 11:20:35.216467,435,8.06362e-07,334,2224,27,32,21,51,42,35,1771,6
2025-03-11 11:20:39.085093,450,9.31928e-07,42,3976,578,11,38,36,53,90,2545,16
2025-03-11 11:20:42.974617,465,1.13729e-06,34,1578,3865,80,96,50,73,164,3063,62
2025-03-11 11:20:46.851779,480,1.23081e-06,86,96,6466,528,141,62,97,75,3867,127
2025-03-11 11:20:50.743557,495,1.3262e-06,172,11,4953,3779,105,72,181,124,4862,261
2025-03-11 11:20:54.620268,510,1.5498e-06,110,25,1090,9658,356,75,148,168,5458,258
2025-03-11 11:20:58.466441,525,1.58977e-06,178,70,208,10385,2346,82,249,236,6574,305
2025-03-11 11:21:02.337254,540,1.64094e-06,170,133,94,4151,10175,316,284,182,7434,308
2025-03-11 11:21:06.225965,555,1.76812e-06,212,206,120,1005,14571,1705,166,170,7844,393
2025-03-11 11:21:10.102006,570,1.80623e-06,283,145,219,288,10033,7764,494,290,8437,589
2025-03-11 11:21:13.992123,585,1.82283e-06,243,177,384,181,2860,16847,1869,314,8819,901
2025-03-11 11:21:17.869847,600,1.83706e-06,234,128,363,181,567,13895,6234,163,9080,766
2025-03-11 11:21:21.721698,615,1.78148e-06,243,163,260,258,150,5749,15877,348,9532,743
2025-03-11 11:21:25.613812,630,1.72497e-06,274,272,302,322,215,1521,17292,1151,9615,989
2025-03-11 11:21:29.497859,645,1.76255e-06,309,380,364,242,319,386,12903,5054,9772,700
2025-03-11 11:21:33.380877,660,1.79149e-06,316,295,274,285,468,339,5869,16932,10476,734
2025-03-11 11:21:37.256459,675,1.67957e-06,418,333,253,346,619,354,2309,25453,10969,964
2025-03-11 11:21:41.127735,690,1.55947e-06,445,385,283,308,679,325,1125,22815,10928,1199
2025-03-11 11:21:45.885407,393,2.89929e-07,163,5,5,6,5,6,6,6,569,6
2025-03-11 11:21:51.314370,408,4.79156e-07,1133,7,5,6,5,21,8,6,950,5
2025-03-11 11:21:55.204254,423,5.95063e-07,1465,430,6,22,25,33,58,23,1535,6
2025-03-11 11:21:59.093155,438,8.70964e-07,172,2666,53,14,20,49,35,36,1825,6
2025-03-11 11:22:02.960778,453,9.41001e-07,29,3972,939,16,38,34,63,115,2734,24
2025-03-11 11:22:06.819266,468,1.18959e-06,38,939,4773,109,111,53,64,180,3136,73
2025-03-11 11:22:10.685874,483,1.22496e-06,102,46,6674,815,140,56,113,78,4141,158
2025-03-11 11:22:14.558637,498,1.37735e-06,116,12,3919,5069,117,78,176,140,4967,264
2025-03-11 11:22:18.448259,513,1.57691e-06,119,36,791,10273,519,82,163,177,5635,262
2025-03-11 11:22:22.324628,528,1.58248e-06,175,87,195,9855,3344,101,268,210,6816,286
2025-03-11 11:22:26.200030,543,1.67249e-06,177,152,99,2970,12290,443,256,162,7477,334
2025-03-11 11:22:30.061638,558,1.7818e-06,216,196,137,745,14199,2378,191,191,7954,355
2025-03-11 11:22:33.932428,573,1.80915e-06,293,148,241,272,8280,9931,642,327,8523,649
2025-03-11 11:22:37.824572,588,1.82973e-06,234,192,429,151,2239,16835,2402,284,8861,744
2025-03-11 11:22:41.681427,603,1.83199e-06,229,106,262,196,321,12454,7727,181,9161,911
2025-03-11 11:22:45.583413,618,1.76702e-06,254,187,273,280,156,4526,17266,434,9594,772
2025-03-11 11:22:49.472595,633,1.71718e-06,279,289,309,305,238,1094,16578,1517,9521,1034
2025-03-11 11:22:53.371430,648,1.78155e-06,304,386,365,253,341,352,11499,6736,9912,687
2025-03-11 11:22:57.241021,663,1.77883e-06,328,297,261,300,485,361,4969,19684,10609,769
2025-03-11 11:23:01.121371,678,1.65182e-06,448,352,256,346,670,316,1978,25702,11053,1019
2025-03-11 11:23:05.010990,693,1.54823e-06,402,390,296,291,633,341,999,21268,10787,1093
2025-03-11 11:23:09.759820,396,2.97485e-07,329,6,6,5,6,6,5,6,692,6
2025-03-11 11:23:15.180204,411,5.28902e-07,1253,19,6,6,8,31,13,6,999,6
2025-03-11 11:23:19.065913,426,6.13861e-07,1283,754,6,28,34,46,55,30,1671,5
2025-03-11 11:23:22.948164,441,9.13756e-07,104,3081,100,6,27,44,40,36,1931,6
2025-03-11 11:23:26.839132,456,9.70512e-07,26,3678,1448,24,50,39,74,140,2871,36
2025-03-11 11:23:30.689305,471,1.22352e-06,50,554,5371,150,109,48,63,167,3245,82
2025-03-11 11:23:34.552922,486,1.22891e-06,128,26,6662,1255,121,52,114,90,4385,179
2025-03-11 11:23:38.443730,501,1.42818e-06,90,18,2869,6414,149,74,145,157,5076,249
2025-03-11 11:23:42.332743,516,1.59182e-06,135,39,517,10546,757,89,189,186,5835,286
2025-03-11 11:23:46.213146,531,1.58494e-06,184,94,152,8884,4636,128,294,176,7011,288
2025-03-11 11:23:50.112806,546,1.70277e-06,189,173,109,2207,13954,624,200,148,7554,362
2025-03-11 11:23:54.012444,561,1.79055e-06,231,182,153,549,13661,3273,239,213,8082,380
2025-03-11 11:23:57.913803,576,1.81182e-06,284,148,265,274,6452,12324,844,344,8612,697
2025-03-11 11:24:01.802581,591,1.83396e-06,236,199,451,150,1800,16489,3098,218,8911,650
2025-03-11 11:24:05.683713,606,1.82141e-06,220,107,232,209,224,10814,9466,202,9263,1058
2025-03-11 11:24:09.561458,621,1.75396e-06,264,211,294,289,167,3360,17868,543,9646,818
2025-03-11 11:24:13.420320,636,1.71045e-06,282,304,313,273,256,857,15712,2022,9427,981
2025-03-11 11:24:17.271915,651,1.79377e-06,306,388,359,253,372,339,10036,8788,10062,673
2025-03-11 11:24:21.152395,666,1.7593e-06,347,308,257,313,508,372,3944,22082,10724,807
2025-03-11 11:24:25.039237,681,1.62362e-06,456,355,258,331,728,298,1813,25485,11110,1064
2025-03-11 11:24:28.940183,696,1.53924e-06,352,393,310,274,608,363,827,19347,10633,971
2025-03-11 11:24:33.706764,399,2.99976e-07,579,5,5,6,6,6,6,6,829,6
2025-03-11 11:24:39.138566,414,5.68254e-07,1342,49,6,13,19,30,17,6,1073,6
2025-03-11 11:24:43.026185,429,6.60156e-07,957,1197,6,36,35,59,58,33,1738,5
2025-03-11 11:24:46.914067,444,9.31832e-07,78,3449,188,6,38,37,39,49,2110,5
2025-03-11 11:24:50.802911,459,1.01766e-06,29,3117,2106,36,59,40,84,147,2951,47
2025-03-11 11:24:54.690792,474,1.23778e-06,58,341,5767,224,113,49,73,122,3392,94
2025-03-11 11:24:58.569381,489,1.2464e-06,163,19,6376,1875,108,57,137,99,4587,211
2025-03-11 11:25:02.446965,504,1.47463e-06,90,22,1992,7639,190,68,125,167,5182,238
2025-03-11 11:25:06.334077,519,1.59669e-06,154,45,322,10691,1107,80,213,204,6057,321
2025-03-11 11:25:10.195436,534,1.59544e-06,189,109,111,7494,6207,165,306,176,7181,291
2025-03-11 11:25:14.080455,549,1.7288e-06,203,192,112,1762,14709,864,168,142,7642,383
2025-03-11 11:25:17.955650,564,1.79833e-06,252,165,176,417,12873,4433,295,236,8218,449
2025-03-11 11:25:21.754691,579,1.81455e-06,265,150,301,266,4793,14519,1103,344,8726,739
2025-03-11 11:25:25.645696,594,1.83716e-06,237,180,456,159,1300,15909,3943,173,8965,677
2025-03-11 11:25:29.527148,609,1.80855e-06,223,123,240,226,171,9192,11494,237,9356,985
2025-03-11 11:25:33.409058,624,1.74127e-06,262,234,296,298,181,2445,17973,688,9670,875
2025-03-11 11:25:37.276380,639,1.71829e-06,289,326,329,246,284,700,14877,2742,9458,820
2025-03-11 11:25:41.133830,654,1.79973e-06,315,362,355,269,397,319,8423,11196,10190,675
2025-03-11 11:25:45.022766,669,1.73393e-06,367,310,254,324,548,368,3291,23825,10803,848
2025-03-11 11:25:48.872622,684,1.59822e-06,453,359,259,322,768,309,1547,24907,11088,1134
2025-03-11 11:25:52.757604,699,1.53366e-06,318,399,328,271,585,371,728,17122,10449,907
2025-03-11 11:25:57.506873,402,4.10475e-07,721,5,6,6,5,6,6,6,802,6
2025-03-11 11:26:01.337086,417,5.89341e-07,1433,106,6,11,15,22,31,8,1207,6
2025-03-11 11:26:05.208494,432,7.30396e-07,604,1728,14,46,25,57,52,37,1754,5
2025-03-11 11:26:09.069018,447,9.33338e-07,60,3767,334,9,36,34,46,67,2328,8
2025-03-11 11:26:12.939148,462,1.07703e-06,28,2368,2919,50,77,48,82,148,3008,54
2025-03-11 11:26:16.819442,477,1.23751e-06,72,200,6136,342,122,57,81,86,3602,111
2025-03-11 11:26:20.698045,492,1.28085e-06,191,16,5799,2703,103,67,160,106,4736,244
2025-03-11 11:26:24.565177,507,1.51657e-06,97,25,1440,8712,259,70,127,172,5309,243
2025-03-11 11:26:28.442273,522,1.59534e-06,171,54,242,10654,1627,72,233,233,6307,330
2025-03-11 11:26:32.315008,537,1.61444e-06,183,118,91,5802,8087,223,297,186,7327,292
2025-03-11 11:26:36.204489,552,1.75069e-06,209,200,114,1364,14780,1216,149,151,7739,409
2025-03-11 11:26:40.079644,567,1.80267e-06,268,148,203,322,11626,5922,381,265,8350,518
2025-03-11 11:26:43.936396,582,1.81895e-06,257,162,340,225,3695,16134,1436,330,8778,846
2025-03-11 11:26:47.818197,597,1.83856e-06,235,151,447,167,881,15010,4982,159,9018,695
2025-03-11 11:26:51.680275,612,1.79577e-06,235,142,249,246,146,7409,13757,286,9463,794
2025-03-11 11:26:55.565744,627,1.7331e-06,264,253,299,311,201,1967,17760,884,9680,926
2025-03-11 11:26:59.454685,642,1.74137e-06,301,356,351,244,305,513,14038,3738,9613,717
2025-03-11 11:27:03.334544,657,1.80126e-06,314,313,319,275,434,318,6884,13947,10324,704
