time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
2025-03-11 09:46:17.490232,390,4.356e-07,0.00805532165626571,0.0005230728348224487,0.0005230728348224487,0.0006276874017869384,0.0006276874017869384,0.0005230728348224487,0.0005230728348224487,0.0005230728348224487,0.043101201589369774,0.0006276874017869384,0.7961683497157319,1.0,3.4681093313617284e-07,1,0.0
2025-03-11 10:22:47.188434,390,1.20297e-06,0.0028410998634462036,0.00018940665756308025,0.0002272879890756963,0.0002272879890756963,0.00018940665756308025,0.0002272879890756963,0.00018940665756308025,0.00018940665756308025,0.015607108583197813,0.0002272879890756963,0.7961683497157319,1.0,9.57766639657534e-07,4,0.0
2025-03-11 10:10:37.161757,390,1.20231e-06,0.002728953087490485,0.0001895106310757281,0.0001895106310757281,0.00022741275729087372,0.00022741275729087372,0.00022741275729087372,0.00022741275729087372,0.0001895106310757281,0.015653578126855142,0.00022741275729087372,0.7961683497157319,1.0,9.572411685467216e-07,3,0.0
2025-03-11 10:34:59.397787,390,1.20076e-06,0.002884279962773253,0.00018975526070876667,0.00018975526070876667,0.00022770631285052,0.00022770631285052,0.00022770631285052,0.00018975526070876667,0.00018975526070876667,0.015559931378118869,0.00022770631285052,0.7961683497157319,1.0,9.560071076046622e-07,5,0.0
2025-03-11 09:58:27.228495,390,1.20352e-06,0.0029155295412368245,0.00022718412009637594,0.0001893201000803133,0.00022718412009637594,0.00022718412009637594,0.00022718412009637594,0.0001893201000803133,0.0001893201000803133,0.015486384186569627,0.00022718412009637594,0.7961683497157319,1.0,9.582045322498776e-07,2,0.0
2025-03-11 10:24:10.893119,393,2.89955e-07,0.026499652669721888,0.0007528310417534626,0.0007528310417534626,0.0009033972501041552,0.0009033972501041552,0.0009033972501041552,0.0007528310417534626,0.0007528310417534626,0.08100462009267258,0.0009033972501041552,0.8310493721634306,1.0,2.409669207056475e-07,4,0.0
2025-03-11 09:59:50.845700,393,2.89879e-07,0.026657205988676422,0.0007530284177592211,0.0007530284177592211,0.0009036341013110653,0.0009036341013110653,0.0009036341013110653,0.0009036341013110653,0.0007530284177592211,0.08102585775089217,0.0009036341013110653,0.8310493721634306,1.0,2.409037609533631e-07,2,0.0
2025-03-11 10:36:23.399688,393,2.89627e-07,0.026831136737023333,0.0007536836162085206,0.0009044203394502248,0.0009044203394502248,0.0009044203394502248,0.0009044203394502248,0.0009044203394502248,0.0007536836162085206,0.08215151416672875,0.0009044203394502248,0.8310493721634306,1.0,2.406943365115779e-07,5,0.0
2025-03-11 10:12:00.650236,393,2.89501e-07,0.02684281449713078,0.0007540116431778309,0.0007540116431778309,0.0009048139718133971,0.0009048139718133971,0.0009048139718133971,0.0007540116431778309,0.0007540116431778309,0.08113165280593461,0.0009048139718133971,0.8310493721634306,1.0,2.405896242906853e-07,3,0.0
2025-03-11 09:47:41.192114,393,2.90484e-07,0.02615081016498175,0.0009017520746545431,0.0007514600622121193,0.0009017520746545431,0.0007514600622121193,0.0009017520746545431,0.0009017520746545431,0.0007514600622121193,0.08115768671890888,0.0009017520746545431,0.8310493721634306,1.0,2.4140654582352196e-07,1,0.0
2025-03-11 09:49:04.931710,396,2.98491e-07,0.04709636484318523,0.0006728052120455032,0.0008073662544546039,0.0010764883392728052,0.0006728052120455032,0.0008073662544546039,0.0006728052120455032,0.0006728052120455032,0.09257799717746125,0.0008073662544546039,0.9033048831121046,1.0,2.696283778650152e-07,1,0.0
2025-03-11 10:13:24.243951,396,2.98089e-07,0.048237818635659416,0.0008084550609328394,0.0008084550609328394,0.001077940081243786,0.0008084550609328394,0.0008084550609328394,0.0006737125507773661,0.0008084550609328394,0.09337655953774295,0.0008084550609328394,0.9033048831121046,1.0,2.6926524930200414e-07,3,0.0
2025-03-11 10:25:34.394691,396,2.97359e-07,0.04862638642013374,0.0008104397736688957,0.0006753664780574132,0.0008104397736688957,0.0008104397736688957,0.0008104397736688957,0.0006753664780574132,0.0006753664780574132,0.09333564726753449,0.0008104397736688957,0.9033048831121046,1.0,2.686058367373323e-07,4,0.0
2025-03-11 10:01:14.497097,396,2.97812e-07,0.04774321410435489,0.0008092070187178796,0.0008092070187178796,0.0008092070187178796,0.0006743391822648997,0.0009440748551708595,0.0006743391822648997,0.0006743391822648997,0.09332854282546212,0.0008092070187178796,0.9033048831121046,1.0,2.690150338493821e-07,2,0.0
2025-03-11 10:37:47.406994,396,2.97862e-07,0.0485442709694575,0.0006742259856869098,0.0006742259856869098,0.0009439163799616736,0.0008090711828242917,0.0006742259856869098,0.0008090711828242917,0.0006742259856869098,0.09304318602479354,0.0008090711828242917,0.9033048831121046,1.0,2.6906019909353767e-07,5,0.0
2025-03-11 10:26:58.420148,399,3.00779e-07,0.0744076235237223,0.0005981320218948737,0.0005981320218948737,0.0011962640437897475,0.0007177584262738484,0.001914022470063596,0.0007177584262738484,0.0007177584262738484,0.10168244372212853,0.0007177584262738484,1.008347860961702,1.0,3.032898612721998e-07,4,0.0
2025-03-11 10:14:47.898498,399,3.00904e-07,0.07497459703844146,0.0007174602587410665,0.0005978835489508888,0.001434920517482133,0.0010761903881116,0.0011957670979017775,0.0005978835489508888,0.0005978835489508888,0.10187935674123144,0.0007174602587410665,1.008347860961702,1.0,3.0341590475482e-07,3,0.0
2025-03-11 10:02:38.046979,399,3.00804e-07,0.07464067238602902,0.0005980823107854889,0.0007176987729425867,0.0014353975458851734,0.0008373152350996846,0.0013157810837280757,0.0005980823107854889,0.0005980823107854889,0.10191322575784731,0.0005980823107854889,1.008347860961702,1.0,3.0331506996872384e-07,2,0.0
2025-03-11 09:50:28.902499,399,3.01832e-07,0.07379041077484678,0.0007152543855397104,0.000596045321283092,0.0013112997068228025,0.0009536725140529472,0.0015497178353360392,0.0008344634497963288,0.0007152543855397104,0.10144691368238226,0.0007152543855397104,1.008347860961702,1.0,3.0435165156979245e-07,1,0.0
2025-03-11 10:39:11.274647,399,3.00377e-07,0.07546549661959237,0.0007187190154246892,0.0005989325128539077,0.0009582920205662523,0.0009582920205662523,0.001317651528278597,0.0005989325128539077,0.0005989325128539077,0.1019383136877351,0.0007187190154246892,1.008347860961702,1.0,3.0288450543209317e-07,5,0.0
2025-03-11 09:51:53.023890,402,4.13511e-07,0.06399763772131878,0.0004910304684500162,0.0004910304684500162,0.0011457377597167047,0.0009820609369000325,0.0008183841140833605,0.0008183841140833605,0.00040919205704168025,0.06882610399441062,0.0004910304684500162,1.0721133015810858,1.0,4.433306434500963e-07,1,3.358168351966427
2025-03-11 10:40:35.220663,402,4.11146e-07,0.0646950025176938,0.0004115458175425815,0.0004115458175425815,0.0009054007985936794,0.000823091635085163,0.0004938549810510978,0.0004115458175425815,0.0004115458175425815,0.06881046069311962,0.0004938549810510978,1.0721133015810858,1.0,4.4079509549185713e-07,5,3.358168351966427
2025-03-11 10:16:11.559538,402,4.11737e-07,0.06451994943811187,0.00041095509196249606,0.00041095509196249606,0.0009862922207099906,0.0009041012023174914,0.0006575281471399937,0.0004931461103549953,0.0004931461103549953,0.06904045544969933,0.0004931461103549953,1.0721133015810858,1.0,4.4142871445309147e-07,3,3.358168351966427
2025-03-11 10:28:22.300411,402,4.11619e-07,0.0647850892981604,0.0004110729016380737,0.0004932874819656884,0.0009043603836037621,0.0007399312229485327,0.0008221458032761474,0.0004110729016380737,0.0004110729016380737,0.06881360373421354,0.0004932874819656884,1.0721133015810858,1.0,4.413022050835049e-07,4,3.358168351966427
2025-03-11 10:04:01.715903,402,4.12723e-07,0.0644478051989827,0.0004099733155151572,0.0004099733155151572,0.0010659306203394088,0.000737951967927283,0.0006559573048242515,0.00057396264172122,0.0004099733155151572,0.06895751166964945,0.0004919679786181886,1.0721133015810858,1.0,4.4248581816845046e-07,2,3.358168351966427
2025-03-11 09:46:22.885968,405,4.40015e-07,0.07980521712727318,0.0007658850012214317,0.00038294250061071585,0.0014551815023207202,0.0009956505015878614,0.0014551815023207202,0.0012254160019542907,0.00038294250061071585,0.07260589811579173,0.00045953100073285903,1.0765988100637658,1.0,4.737196254102079e-07,1,3.383229309816923
2025-03-11 10:35:04.842321,405,4.36488e-07,0.0808361124673836,0.0009264883950416458,0.00038603683126735245,0.0011581104938020574,0.0010036957612951163,0.0011581104938020574,0.001080903127548587,0.00038603683126735245,0.07257492427826226,0.0004632441975208229,1.0765988100637658,1.0,4.69922461407113e-07,5,3.383229309816923
2025-03-11 09:58:32.643320,405,4.38348e-07,0.08049310834921873,0.0007687975964586316,0.0003843987982293158,0.0014607154332714,0.0010763166350420841,0.0012300761543338106,0.0011531963946879475,0.00046127855787517897,0.07234385382675723,0.00046127855787517897,1.0765988100637658,1.0,4.719249351938316e-07,2,3.383229309816923
2025-03-11 10:22:52.605569,405,4.37883e-07,0.08050162479425346,0.0007696140037691536,0.0003848070018845768,0.0012313824060306456,0.000846575404146069,0.001077459605276815,0.001308343806407561,0.0003848070018845768,0.07242067775467735,0.0004617684022614921,1.0765988100637658,1.0,4.7142431674715194e-07,4,3.383229309816923
2025-03-11 10:10:42.578817,405,4.38155e-07,0.08037473697869667,0.0006922226151275312,0.0003845681195152951,0.0013844452302550624,0.0009998771107397673,0.0011537043585458854,0.0013844452302550624,0.0003845681195152951,0.07245263371668159,0.00046148174341835413,1.0765988100637658,1.0,4.7171715162348934e-07,3,3.383229309816923
2025-03-11 10:36:28.835035,408,4.79843e-07,0.09350984361012663,0.00165504147982525,0.00045137494904324996,0.001128437372608125,0.000977979056260375,0.001579812321651375,0.0014293540053036248,0.00045137494904324996,0.07560530396474437,0.00045137494904324996,1.0050775584213087,1.0,4.82279430865556e-07,5,3.4082902676674185
2025-03-11 10:12:06.045441,408,4.80454e-07,0.09331579235986869,0.001577803252461548,0.00037566744106227334,0.0012021358113992746,0.00112700232318682,0.001803203717098912,0.0014275362760366385,0.00037566744106227334,0.07588482309457921,0.000450800929274728,1.0050775584213087,1.0,4.828935332537515e-07,3,3.4082902676674185
2025-03-11 09:59:56.262852,408,4.80873e-07,0.09323448333025218,0.001726564506115781,0.0003753401100251698,0.0015764284621057132,0.0012010883520805434,0.0013512243960906115,0.0015013604401006792,0.0004504081320302038,0.07574363420307927,0.0004504081320302038,1.0050775584213087,1.0,4.8331466075073e-07,2,3.4082902676674185
2025-03-11 10:24:16.282757,408,4.79729e-07,0.09330632363808962,0.0018811758798001942,0.0003762351759600388,0.0013544466334561398,0.001279199598264132,0.0016554347742241708,0.0013544466334561398,0.00045148221115204654,0.07584901147354382,0.00045148221115204654,1.0050775584213087,1.0,4.821648520238961e-07,4,3.4082902676674185
2025-03-11 09:47:46.586699,408,4.80835e-07,0.09286648180298901,0.001651627000538204,0.0003753697728495918,0.0012762572276886121,0.0014264051368284487,0.0017267009551081222,0.0015765530459682855,0.0004504437274195101,0.07597484202475738,0.0004504437274195101,1.0050775584213087,1.0,4.8327646780351e-07,1,3.4082902676674185
2025-03-11 10:37:52.847253,411,5.28413e-07,0.10260514735284323,0.0028934206411864688,0.00037095136425467553,0.001335424911316832,0.0012612346384658969,0.0025966595497827288,0.0019289470941243128,0.00037095136425467553,0.07879006976769308,0.00044514163710561064,0.925474548875039,1.0,4.89032782794706e-07,5,3.433351225517914
2025-03-11 10:13:29.654009,411,5.2939e-07,0.10226768076250402,0.0030361874810012055,0.0003702667659757568,0.0014070137107078757,0.0014810670639030272,0.002517814008635146,0.0015551204170981786,0.0004443201191709081,0.07886682115283619,0.0004443201191709081,0.925474548875039,1.0,4.899369714289569e-07,3,3.433351225517914
2025-03-11 09:49:10.381352,411,5.30893e-07,0.10175662177673857,0.003249122901434323,0.0004430622138319531,0.0014768740461065103,0.001846092557633138,0.002658373282991719,0.0017722488553278124,0.0003692185115266276,0.07879123035978232,0.0004430622138319531,0.925474548875039,1.0,4.91327959675916e-07,1,3.433351225517914
2025-03-11 10:25:39.828177,411,5.28827e-07,0.10215416044361968,0.002891155484253387,0.000370660959519665,0.001186115070462928,0.001556776029982593,0.002446362332829789,0.0017791726056943919,0.000370660959519665,0.07887665218578471,0.00044479315142359797,0.925474548875039,1.0,4.894159292579403e-07,4,3.433351225517914
2025-03-11 10:01:19.910777,411,5.30142e-07,0.10167892544068216,0.0031058289952790186,0.000369741547057026,0.0014050178788166988,0.0015529144976395093,0.0026621391388105876,0.0016268628070509146,0.000369741547057026,0.07905074276079216,0.0004436898564684312,0.925474548875039,1.0,4.906329282897109e-07,2,3.433351225517914
2025-03-11 10:14:53.308533,414,5.69476e-07,0.1063149583519005,0.005304994550263409,0.00035844557772050066,0.001648849657514303,0.0020072952352348035,0.0028675646217640053,0.002222362581867104,0.0008602693865292015,0.08251417199125924,0.00043013469326460077,0.8887022782231822,1.0,5.060946185934249e-07,3,3.45841218336841
2025-03-11 10:27:03.835972,414,5.69476e-07,0.10653002569853279,0.005304994550263409,0.00043013469326460077,0.0015054714264261027,0.002150673466323004,0.0027958755062199047,0.002294051697411204,0.00043013469326460077,0.08229910464462695,0.00043013469326460077,0.8887022782231822,1.0,5.060946185934249e-07,4,3.45841218336841
2025-03-11 09:50:34.335868,414,5.71068e-07,0.10637602417965085,0.005290205503557905,0.0004289355813695599,0.0018587208526014262,0.0021446779068477993,0.0028595705424637324,0.002001699379724613,0.0007863818991775264,0.0822841423593939,0.0004289355813695599,0.8887022782231822,1.0,5.075094326203562e-07,1,3.45841218336841
2025-03-11 10:39:16.710458,414,5.69513e-07,0.10666647359450064,0.005161280980379063,0.0003584222903041016,0.001505373619277227,0.0021505337418246096,0.002724009406311172,0.002078849283763789,0.0007168445806082032,0.08222207339576092,0.00043010674836492193,0.8887022782231822,1.0,5.061275005777192e-07,5,3.45841218336841
2025-03-11 10:02:43.452040,414,5.70068e-07,0.10634778251705775,0.005371100127124127,0.00042968801016993023,0.001718752040679721,0.0023632840559346165,0.0030078160711895117,0.0021484400508496515,0.0007161466836165504,0.08235686861590329,0.00042968801016993023,0.8887022782231822,1.0,5.06620730342133e-07,2,3.45841218336841
2025-03-11 10:04:05.600598,417,5.9124e-07,0.10588351785638903,0.009334818954593491,0.0004000636694825782,0.0019336410691657947,0.0020669956256599872,0.0024670592951425655,0.0028004456863780476,0.001066836451953542,0.08541359343453044,0.0003333863912354818,0.9203293447010732,1.0,5.441355217610625e-07,2,3.483473141218906
2025-03-11 10:16:15.419565,417,5.90437e-07,0.10602752045927244,0.009080442558224844,0.0004006077599216843,0.0018027349196475793,0.002136574719582316,0.002403646559530106,0.002737486359464843,0.001201823279765053,0.08579682858322739,0.0004006077599216843,0.9203293447010732,1.0,5.433964972972675e-07,3,3.483473141218906
2025-03-11 10:40:39.099503,417,5.904e-07,0.10636802585935894,0.009147783768193456,0.0004006328657602973,0.0020699364730948694,0.002003164328801487,0.0023370250502684014,0.0026708857717353154,0.0012018985972808921,0.08580220541699701,0.0004006328657602973,0.9203293447010732,1.0,5.433624451115136e-07,5,3.483473141218906
2025-03-11 09:51:56.873722,417,5.92555e-07,0.1056485408061892,0.009181044478119717,0.0003326465390623086,0.0017962913109364662,0.002062408542186313,0.0023285257734361603,0.002860760235935854,0.0013305861562492344,0.08555668984682577,0.0003991758468747703,0.9203293447010732,1.0,5.453457548493444e-07,1,3.483473141218906
2025-03-11 10:28:26.197062,417,5.90619e-07,0.10639533225540718,0.009344633949659351,0.00040048431212825786,0.0016686846338677412,0.002069168945995999,0.0023361584874148377,0.0026698954141883857,0.0012682003217394833,0.0857703901808019,0.00040048431212825786,0.9203293447010732,1.0,5.435639972380032e-07,4,3.483473141218906
2025-03-11 10:10:46.452471,420,5.94174e-07,0.10107970899937961,0.015816429285874147,0.00036359607553733674,0.002120977107301131,0.0018179803776866837,0.0022421757991469096,0.003575361409450478,0.0016967816858409048,0.08889924046887883,0.00036359607553733674,1.007635271365675,1.0,5.987106797284286e-07,3,3.5085340990694016
2025-03-11 09:58:36.474897,420,5.95292e-07,0.10076890316595655,0.01572623938964508,0.0005443698250261758,0.002116993763990684,0.0017540805473065665,0.0022379648362187226,0.003508161094613133,0.0017540805473065665,0.0885508248709246,0.0003629132166841172,1.007635271365675,1.0,5.998372159618155e-07,2,3.5085340990694016
2025-03-11 10:35:08.719102,420,5.93813e-07,0.10126243131512135,0.015765408468222487,0.0004244533049136823,0.0018797217789034502,0.0018797217789034502,0.0021222665245684115,0.003334990252893218,0.0017584494060709696,0.08883201309979208,0.00036381711849744195,1.007635271365675,1.0,5.983469233954656e-07,5,3.5085340990694016
2025-03-11 09:46:26.711501,420,5.97239e-07,0.1003801080433532,0.01567497182658969,0.0006028835317919111,0.002049804008092498,0.002049804008092498,0.0023512457739884533,0.0034364361312138937,0.0017483622421965424,0.08850330246705256,0.00036173011907514666,1.007635271365675,1.0,6.017990818351644e-07,1,3.5085340990694016
